index,label,tweet
60,1,My secret name is lizard squad. I like to ruin people's fun time. Follow and rt to a billion and you'll have fun. #psn #sarcasm #giveitup
61,1,@Rich_Herrera_4: @pcon34 IT HAS THE WORD MAN IN IT!! Just as sexist as saying mail man instead of mail carrier. #sarcasm #MichiganMan
62,1,Love this weather #Not
63,1,I love 14 hour shifts #not 😩😩😩
64,1,"Yea, yea that's logical. #Not"
65,1,Last day in Naples with my Emma girl! 🌴☀#soeasytotakeapicwithatoddler #not #19wksandcounting... http://t.co/Xb43RmsXAj
66,1,"@steigerwaldino Nah, it's better we all act like the North Korean govt and police people's private thoughts. #irony"
67,1,Blowing your nose so hard your ears pop is the greatest way to start a Wednesday. #not
68,1,Yay I love being awake at 5 in the morning 😀🔫 #sarcasm
69,1,"@MatthewWRossi getting power from wind is so outdated and unsightly, we should be siphoning it directly from the sun by now. #sarcasm"
70,1,Really looked forward to waking up this early for finals...... #Not
71,1,Oh how I love listening to Fox News in the background while opening presents. #not
72,1,@Big6domino @CNN Well that's a completely well reasoned and thought out argument. You've changed my mind!!! #Ferguson #sarcasm
73,1,Cc: @JohnCropp My last tweet. Wayne's World is a great movie. #NOT
74,1,Oracle on Windows 2000. This should be fun! #Not
75,1,last day of classes #trill except finals whoop #not
76,1,"With dropping oil prices, thank goodness #PMHarper has worked so hard trying to tie our economy to the oil & gas sector. #sarcasm #cdnpoli"
77,1,I'm glad Andy can tweet all day but not text me back.  #loved #sarcasm
78,1,True #Not http://t.co/38hrutRf0r
79,1,My solo costume so far is Charcoal Grey Bottoms.... making some real progress. #not
80,1,...but then it started itself and made the Windows noise. So starts this exciting day of mine...! #Not
81,1,I can already tell today is going to be a wonderful day #sarcasm
82,1,Staying #casual #monday #funday #NOT #ootd #fashion #style #allyouneedisstyle #todayimwearing http://t.co/tpuVqw7K4s
83,1,@patevans @grbj Too Sad...#NOT LOCAL NOW!
84,1,@C_o_r_g_i wtf thanks for saying bye #not
85,1,Ahh gotta love those December electric bills. #Not
86,1,"Great, I've got a lung infection. This is fun. :/ |#sarcasm #notfun #miserable"
87,1,Jeez it's a lovely morning out!! 💨💧💦 👎 #Not #Ireland #December
88,1,I love when people leave their smelly shoes in my car. It makes my car smell great! #sarcasm
89,1,50 mph winds make a great hair fan for a photo shoot. 😃#not
90,1,Gotta love working the day after Christmas #not #smellya
91,1,"Is ""I have to go...my gelding is struggling with dystocia"" a valid excuse...I just want to see the (lack of) reaction #whenyouseeit #sarcasm"
92,1,.@ChipBrent I love the #gamergate concept of harassing and spamming porn at any critics as proof that you're not a hate group. #irony
93,1,The thing I love the most about coming into work early? Having everyone ask me why I'm here so early. Gets me every time. #sarcasm #annoying
94,1,"Thanks @AirAsia, for nothing. All my family were flying with you from KL to attend my wedding. #everyonecanfly #not #AdelaideRouteCancelled"
95,1,Love it when your typing at work and a spider comes out from the keyboard and hangs out between your fingers... #not 🙈
96,1,People at my school only talk about sex and drugs. So awesome #not
97,1,Perfect time to get really sick #not 😫😷
98,1,@nelsonicolee funny #Not
99,1,Bush 'fully informed' of CIA methods http://t.co/qRvvPVrjVh No?? Really?? Shocking... #not
100,1,"I often worry that wealth doesn't  have enough influence in society, so pleased to see this being addressed #sarcasm http://t.co/2U3PerpZQz"
101,1,i'm so funny #not
102,1,Thank you OCC for being concerned enough about my safety driving to school to cancel classes.... #not
103,1,Oh sprints I love you #not http://t.co/sEW8Im7i0u
104,1,Heading to my nanas place its going to be so fun #sarcasm
105,1,Big thanks to my teachers for the FOUR tests I have to take tomorrow #woohoo #not
106,1,Prevents blood clots! More like stops blood circulation #SurgicalStockings #attractive #not http://t.co/XZuXjZ9qsN
107,1,Thanks Mother nature.. You didn't give us as snow day and now my twitter is filled with people complaining #irony
108,1,You know it's going to be a great day when you're Garmin resets itself and you spill some cinnamon down yourself #not #slowclap
109,1,@BIBN2010 Weeeeee! You too! I love that xbox live and playstation network are down due to hackers on Christmas. #Sarcasm
110,1,"$BIDU up 2%. Officially announced Uber stake. $BIDU has market cap of $78.6 billion. Uber should top that in next VC round, right? #sarcasm"
111,1,I just love not being able to sleep.. #not #sotired
112,1,I seriously loveeeee how much you care #sarcasm
113,1,"You know what's awesome? When all your gear (sliders, dolly, monitor, etc) gets delivered @ the end of filming. #not #somadatBandHandadorama"
114,1,Absolutely love waking up to snow #not
115,1,@ForexEric @HeidiL_RN @unsavoryagents YES! Vote for SATAN (@HillaryClinton) in 2016!!!! #NOT
116,1,Aw thanks mother nature. Merry Christmas to you too! #sarcasm
117,1,What an eventful day... #not ✌️
118,1,I just love 160 question tests in the morning. #sarcasm
119,1,Let's all do only squats and deadlifts until we hurt ourselves --really really good trainers #fitnessmotivation #sarcasm
120,1,I'm such a good friend... #sarcasm http://t.co/c1sNYAVVDp
121,1,"@Bad_Cat_ Wow, that is just so funny... #not"
122,1,Just flossed and then ate right after #inconvenient #irony
123,1,I bet its warmer in Nova Scotia today! #frio #cold #freezing #costadelsol #NOT  #IloveCanada
124,1,"@iPhoneTeam if you don't want to upgrade your iOS or keep many pictures, yeah it's great #sarcasm"
125,1,I like creepy guys that ask me random questions at swic #not
126,1,Someone stop Obama! USA only should have relations with human rights loving nations like Saudi Arabia. Not terrorist Cuba! #Cuba #sarcasm
127,1,"@SportMajor No, voting somebody in because they're from Latvia is way more important than voting for the best players. #sarcasm"
128,1,Marvin Lewis clearly thinks very highly of Johnny Football #not #norespect @amicsta
129,1,Finals Week is draining my body so much that it's ruining my life in other places. Lovely... #NOT
130,1,About to write my math final really excited #not #somethingrandom http://t.co/by8fVYYyZR
131,1,"Dragging her feet, smacking her lips,and scowling at the empty street while screaming into the phone!...such grace.#not!☹"
132,1,@DJNoreenKhan @iHaroonRashid the only scary Bollywood film I've watched is Bhootnaath #sarcasm
133,1,Love working hard trying to fix other people's fuck ups #sarcasm
134,1,Went neck deep in a swamp today so that was fun #not #chilly
135,1,Nothing like waiting at an airport. #youcanthearit #sarcasm
136,1,I love my customers #not#annoying#stoptalking
137,1,@Crackmacs @OpChemtrails better bust out my aluminum hat!!!! #sarcasm #chemtrailsdontexist #growup
138,1,@Suuism why? university always helping #sarcasm
139,1,That one time I didn't feel in over my head. #sarcasm
140,1,"@drapermark37 @susanbnj We must be tolerant and embrace the peaceful Islamic faith, Muslims are our peaceful brothers #sarcasm"
141,1,Today I'll lecture on CRM investments & shareholder value ... So excited .... #Not 😏 I'm sleepy 😴
142,1,can't wait for the 3:30 hour drive back home. #sarcasm   #betarocks15
143,1,Left my lunch at home. Swansea canteen outdoing themselves with this generous and well priced portion of food #not http://t.co/jn7Kff2K18
144,1,@STLguy1 Oh that sounds like a great plan. #sarcasm @6Strong8 @KingDSeals
145,1,Double standards are always a fun thing #not
146,1,So far today I burned my tongue on my coffee. Saw a dead guy on the freeway and chipped the windshield in the truck #gonnahaveagoodday #not
147,1,"love, love, love how the left side of my face is swollen. #not 😡😭"
148,1,@SkySportsNewsHQ nice to see you admit your errors #Sarcasm  slightly different from your earlier stats for 2014! @TeamAndo180
149,1,@Giraffe737 the good old days! #NOT
150,1,That's always a great way to boost self-esteem #sarcasm
151,1,"Watching my grandparents and my parents pay all these bills, really excites me for the future. -___- #Sarcasm"
152,1,Yeah nice hair babes #not 😂😂 http://t.co/8fxZpZW8qu http://t.co/Wi36fjE5EX
153,1,I feel like crap today. So instead of Redbull I'm drinking something healthy. #NewYearNewMe #Sarcasm #TotallyStillGoingToDrinkTheRedbull
154,1,About to fuck up this Media exam #not #actuallyihopeso
155,1,"@sidney483 A British world champion in one of the most demanding & popular sports on earth. Yeah, of course I'm being sarcastic. #irony"
156,1,"at least... I've got spine, cause I can feel the pain in my back. #thinkpositive|#sarcasm"
157,1,hahahaha... 'Best Asian Style' went to the group of pretty boys ALL wearing blacks suits with a tie/bow. HOW STYLISH. #sarcasm #2014MAMA
158,1,Why is paper so sharp? Someone should put a ban on paper! #sarcasm #liberalmentality
159,1,I doubt this week could get any better. #sarcasm
160,1,Ohh he can climb a rope? Just like every other commando? Super talented. #sarcasm #TakeMeOut
161,1,probably going to fail tomorrow yayy #sarcasm #GlobalArtistHMA #MTVStars One Direction
162,1,love is bliss... #not
163,1,Well my mornings going very nicely😊 #not
164,1,"Sad I don't have a Christmas jumper, thanks @Missguided for your super fast delivery 👍 #NOT"
165,1,I love waking up at 4am everyday and then running 5 miles.. favorite part of the Army :) #sarcasm
166,1,@shaunrmcgregor yup it must be good to be ivy league Educated because it does alot of good #Sarcasm
167,1,Loving life. #sarcasm
168,1,Most useful algorithm I've learned in class so far is finding a substring by using the fast fourier transform #sarcasm
169,1,Shakespeare is great #not 🙅🔫
170,1,Lol my timehop guy though. #irony http://t.co/OdljZGV4VM
171,1,@stephen__tommy and yeah I set it at 130 not 150 because overworking your rookie pitchers is totally okay #not
172,1,I couldnt help myself.. I am a bad person... #sarcasm http://t.co/bmdJcrFmgI
173,1,I love watching liverpool truly inspiring #not
174,1,Lol at the #EatenAlive show. if that's the name of the show gotta do it not quit cause the snake was hurting his arm. #goodtv #not #garbage
175,1,@JColeNC thanks for noticing me #sarcasm
176,1,"Well, weekend is over!|Now it's #TwitterTime again :D|Have a nice monday!|#irony"
177,1,@XFINITY yay another outage in less than 8 hours. Keep up the good work! #sarcasm
178,1,"Kevin Durant with 23pts on 8-13 shooting, has this nigga been inefficient since he came. #sarcasm"
179,1,I always look super cute when guys come to fix stuff in the condo #sarcasm
180,1,@JeremyCee @oldmanebro thank God for Kanye giving these unknowns some help. #irony
181,1,Good thing I'm scared of clowns and my kindergarten teacher was dressed as one today. 😑 #not
182,1,LUV when my hair is frozen 😃 #not
183,1,Glad I'm up at 1am #not
184,1,Soccer game should be fun today...😂😂 #not
185,1,"Just realized I haven't watched this weeks episode of Degrassi.  I ""eventually"" get around to it.  #sarcasm"
186,1,"@melleegee it'll be ok, just get your TA to fix it!! #sarcasm"
187,1,@51allout Kohli showing all the guts of Scooby Doo. #CaptainCourageous #Not
188,1,Work Christmas Eve and Christmas Day.. Can't wait! #not
189,1,@wecameashailee: 10 HOUR CAR RIDE AND I CANT SLEEP IN CARS YAYAAYAYAYAYAY. #sarcasm have fun bff!
190,1,"@ExcuseMySarcasm Oh no, I've tipped Gamergates hand. Now you know our end game! #sarcasm"
191,1,"#latergram with thegoldcoin. Classes done, research is not. #gradschool #basic #blessed #irony... http://t.co/1kEoWZw7NZ"
192,1,I've changed gazilion times the #java configuration NOT to check for updates. It's nice that every five minutes asks me for an update! #not
193,1,Halfway thorough my workday ... Woooo #Sarcasm
194,1,Youve got to just love the efficiency @usps two-day service! #not #7DayService #prioritymail #hahahaha http://t.co/oQsqUAo5a9
195,1,One of my favourite things about going to fanshawe is walking to the Z building #sarcasm
196,1,"@MorganKIRO7 Those ""waves"" are epic! #not He he"
197,1,Can always #countonmother to impart #wordsofkindness. Especially on a special day! #not!!
198,1,I'm glad H & M has employed enough staff today. #sarcasm #nohelp #terrible
199,1,Aaaaaaaaand we're back in the ER. Hooray for no sleep! #not
200,1,My dads letting me drywall with him for Christmas. Just what I always wanted. #not
201,1,http://t.co/xMzzKi6kn6 << This should be Christmas number 1! #accounting #sarcasm #absolutetosh
202,1,Yes it is much more logical to support criminals & attack police officers for protecting life & property. #HandsUpDontShoot #sarcasm
203,1,Getting my midterm back was such a great start to my day #NOT #badday
204,1,Life requires one to be strong at different times. I wear my red briefs over my pants. U just need a lil lust to see 'em. #TooMuch #Sarcasm
205,1,Experts Doubt North Korea Hacked Sony « CBS Dallas / Fort Worth http://t.co/2xIWLuFeGE #hacker #hacked #Not
206,1,Oh hello flu! Thank you for fooling me in thinking you were gone! I missed you so much! #sarcasm #flu #yaay
207,1,When you show your valid 16-25 railcard and shes charges you full price anyway. Great service from Tamworth #not @LondonMidland
208,1,Fully charged my #Anker portable charger...it lasted 1/2 an hour. #Not Awesome #Fail
209,1,Girls who can rock this thang~ #PrincipalSwag #Not http://t.co/5eCiip7D3j
210,1,@FoulNecromancer lol how and what is a cthulhu ?? Funny autocorrect so helpful #not
211,1,A 21 year old (whatever age you are IDGAF) acting like an immature little @#$%& in public? Yup you're a classy one. #Sarcasm #SoNotClassy
212,1,Today is awesome #not
213,1,@Braaanchy14: Love randomly waking up at 5:43 am #not me everyday multiple times 😒😒
214,1,Christmas shopping on 2hrs sleep is going to be fun!!!!! #Not
215,1,You really know how to treat a girl #not
216,1,This chap seems to be a bit of an over sexed out going extrovert ... Must be his overly masculine voice and demeanor.  #sarcasm
217,1,Soooo deep #sarcasm #narrowminds #stopwatchingthenews #andstoppreachingoffyoutube http://t.co/kEcp9We6yA
218,1,"@TheOtherRosie #Sarcasm I'm really big supporter of #lawenforcement. Like Sheriff Clarke said, it's all theatrics. #Ferguson @foxandfriends"
219,1,Please instagram all your xmas presents I'm dying to see them #not #nobodycares
220,1,#instacraze #not #addiction 😜 at http://t.co/12RgzDqOR3
221,1,"I love seeing a guy go 50 and texting in a school zone, #soproud #not #gpabdrivers"
222,1,.@ThatNeilGuy Isn't it great how all those ppl have done a public mea culpa since that didn't happen? #sarcasm
223,1,"My teacher just gave me an ""I feel sorry for you look"" I must look really adorable... #not"
224,1,#Sarcasm :-|Gifted by the God|Improved with Skills| #KarmicThought #WiseWord
225,1,@honestfandom oh mature girls #sarcasm
226,1,Love working and be exhausted all the time #not
227,1,I hate when random people get in the hot tub with me #favthings #NOT https://t.co/RsjUcgRhJv
228,1,Can't wait to see all the ig pics of people bragging about what they got #not #noonegivesafuck
229,1,330am benedryl runs for an allergic reaction to a drug which literally saves millions of lives every year. #yippee #happiness #sarcasm
230,1,Just submitted my final paper of the semester. It's only a make-it or break-it on whether I pass the class. No big deal. 😑👎 #sarcasm
231,1,Love it when you can see people have read you facebook private message but they just don't reply #sarcasm
232,1,The ever so caring @rupertmurdoch gets to see the siege ending first. Great journalism. #sarcasm
233,1,What a good way to start the New Year..|#Sarcasm
234,1,Sitting in this hall is fun!!😒 #not
235,1,I always LOVED that my family was the last one to open presents #not
236,1,"Of course I'm not nervous, I'm hyperventilating for fun. #not"
237,1,I just love it when my knee clicks 😄 #not 😒
238,1,@HuffingtonPost Who France? Impede free market capitalism? Socialists? No... not France... #shocker #sarcasm #Uber rocks. Suck it France.
239,1,2 a.m. trips to Walmart for mess are always fun. #sarcasm
240,1,@TNADixie @IMPACTWRESTLING @DestAmerica Fuck yeah! 600 more viewers! #Sarcasm
241,1,So glad y'all can be awesome now.. #not
242,1,Always nice when a 40 year old man you don't know calls you pretty #not
243,1,Extending trade and not telling the people about the extended trade. Best idea ever! #not
244,1,NYPD blog: http://t.co/TJP2KAP9du  Don't you feel safe and protected? #NOT #ICantBreathe
245,1,"No reply day! I mean, week!|#Happiness #sarcasm"
246,1,Up all night took 4 hour nap I'm ready for work #Not
247,1,wow they seem to be so turnt #sarcasm
248,1,"Not a fun day for my mouth... Two teeth rebonded, one reengaged, and now I get to have my wisdom teeth out #soexcited #not"
249,1,yet another rainy goshen concert night☔🎻 #surprised #NOT
250,1,@teemysbosworth yay!!!! It works #sarcasm #HateWhenThingsDontWorkRight
251,1,idk what I love more how cold my western civ class is or western civ. #SARCASM
252,1,isnt it the best when youre really tired then when you finally get in bed youre wide awake? I LOVE IT #not
253,1,Travel and tourism this morning.My favourite lesson whoooo #sarcasm
254,1,San Diego is amazing and I'm never coming home #Sarcasm
255,1,My favorite part of dislocating my shoulder is now being able to feel it roll  around in the socket #not
256,1,Successful morning doing my essay... #not #ChristmasShopping
257,1,Yay! More worthless Windows 8.1 updates. Computer still never sleeps/hibernates on its own. #fixit #fail #Microsoft #sarcasm
258,1,Makes perfect sense to get mad about something that happen 4+ years ago. #not
259,1,@C_DLord @C_CWilson1 Lovely on Carnoustie beach this morning...|#not #soggybreeks
260,1,I only bought a few people gifts this year 😳😳😳😳 #not http://t.co/dCNW7tTApn
261,1,Well done @tesco for making it possible to get emergency messages to a member of staff. #sarcasm
262,1,Now I remember why I buy books online @WaterstonesMK #servicewithasmile #NOT
263,1,@SP_EnergyPeople I see your response time on your DM's is as good as your phone lines.. just no hold music. Legendary service guys.#sarcasm
264,1,thanks for clearing everything up Koenig #not #serialbrady
265,1,@STN_Airport your busy staff #not standing about when people queue #joke http://t.co/IS904hBqnK
266,1,#Dallas #traffic I sure missed you! #not @ Downtown Dallas Traffic http://t.co/ryHS7wiLb7
267,1,@ColossusBets reminds of me of myself when i was younger||#not
268,1,@karan139 so funny lolololol #not
269,1,"@WNSource So we can see Reigns do a lame superman punch & a spear? Gee, can't wait! #RAW #sarcasm"
270,1,I love cold winter days cause I never know when my car decides not to start 😑 #sarcasm
271,1,@msmalcriada @ershannon Time to listen to ppl complain bout their lot in life bec they cudnt make themselves anything??? Yay!!!! #Sarcasm
272,1,I picked a great night to not want to sleep. #sarcasm
273,1,"It's hot, it's humid & you're wearing uggs. Wow. Nice style! #sarcasm"
274,1,OMG YES. 7:30 FINALS ON A FRIDAY ARE MY FAVORITE. 😍❤️💁 #not
275,1,Today is awesome! #Not
276,1,"Oh, joy! 'Tis the season for ""Christmas came early"" leads. #sarcasm #DoBetter"
277,1,Can't wait to see that he has not talked to me and that he will never do it. #irony
278,1,"Here's an ""It's cold and I had to scrape windows so I'm sad"" selfie...gotta love living that hotel life #sarcasm http://t.co/ibBzS3ELQC"
279,1,"Lol, who throws middle fingers up in pictures anymore? Oh, you're bad. #not"
280,1,Look really awake and like I've made an effort today #not
281,1,@Madalyn_Biggs4 yeah that's it #sarcasm
282,1,"hula hoops, hot chocolate and law revision. my breaks in work are filled with glamour and fun. #not"
283,1,The fandom showing its mature side as always when it's about this kind of topic #Irony
284,1,I love putting Flobeam mechs back together.||#not
285,1,@carnsoreboxer you'd really want to watch that!! #excessivecomsumption #not!
286,1,It's just SUPER to be ignored when you put out a desperate plea. #Sarcasm
287,1,I'm over these white hoes #not
288,1,Yay for my family leaving & going to Seneca & leaving me to fend for myself. #Not
289,1,"@yenisley Aww, you poor thing, I feel so bad for you being in sunny Florida. I don't know how you can handle it! #sarcasm ;)"
290,1,@sufisal @Muhammad123Ali Putting 123 between Muhammad and Ali? I find your own twitter ID quite blasphemic and offending #irony
291,1,"Good job @pmharper...""@globebusiness: Same-sex marriage harms free speech, new Ontario judge wrote in 2012 http://t.co/Y2vaFlYfbm"" #sarcasm"
292,1,@heyingridnilsen I miss seeing your face and t-Rex hands everyday on Vlogmas😭😘 #not-Rexemoji🙈
293,1,Gawd! I love 9am lectures and 4-6pm lectures. #NOT
294,1,Since when did train fare get so expensive?? Jesus! Might aswell of drove.... Shame I'm drinking #not
295,1,Jordan fan here||#sarcasm 😛 -not a hater. http://t.co/daNzVEUucm
296,1,"Well that's my Becky in London with her nan, an the big girl dan too start her new job tomorrow #feelingabandoned #not haha"
297,1,"It's okay, you know playing loud music during quiet hours is perfectly fine.. #not #somepplhavetostudy"
298,1,I have such a loving family #sarcasm
299,1,It's not even 9 and I've already called the cops twice.. Damn I love my job 😒 #Not
300,1,It's great to hear a bloodcurdling scream at 4 in the morning... #Not
301,1,"Have successfully avoided everything from season 4 - which I've not seen and there's an S5 one, in my timeline.  Thanks Indy! #Not"
302,1,It is so rewarding to work in a place where the teachers and students have been reduced to nothing but numbers and test scores.  #sarcasm
303,1,Our physics exam was quite fun... #NOT #Prelim
304,1,Oh and it's a positively balmy 7c #sarcasm
305,1,"decided to do a really fun thing, left myself 15 hours to sit an exam and write 3 x min. 1000 word essays #not"
306,1,@jimmyk52501 @MotherJones @NickBaumann I love when the wilfully ignorant embraces hate and still think they hold a moral high ground |#irony
307,1,@salgovernale No clue what you were talking about? Well that's a first! #not
308,1,@stillfallin_ great Christmas. #not
309,1,14 units next semester plus work yes so excited for that!!! #sarcasm
310,1,BBC News - 'Skywalker' passport cancelled because it was 'frivolous' #trademarks #not http://t.co/chTEamOZcC
311,1,Finally 2015 will be a worry free year for me. #not
312,1,@br_radio @BR_NFL @JasonPhilCole no duh. ? Is will owners fire Goodell for it? My guess he gets a raise #sarcasm #GoodellMustGo
313,1,@LucelinaB82 I be surprised at how many ppl have me blocked 😩😩😩 #NOT #ITalkTooMuchShit #YOURSTILLCLOCKINGMETHO #ThatsWhyYourGirlStillFollows
314,1,@K_TR69 @tracieeeeee @KDunham4Prez too much of that herb. New trend of potheads contributing to society maybe? Darn that #sarcasm
315,1,I love waking up at 3am feeling like my insides are being chopped into tiny pieces and set on fire. #not #killmenow 😭🔪🔥
316,1,"@Darhino_ @joystiq sure! ""wow, Nintendo has achieved what Sony already did years ago"" #sarcasm"
317,1,hmmm. I do wonder why Astec has one fewer employee? #lol #sarcasm
318,1,@falklands_utd @StanCollymore I'm sure you're all inconsolable #not
319,1,Yay for getting pink eye again! #not #whyme
320,1,wow what great banter from @WillHart2014 #sarcasm
321,1,DNA from Richard III has thrown up a surprise: evidence of infidelity in his family tree. http://t.co/tXu9ZtrNaX  ||Well I'm SHOCKED. #not
322,1,Isn't it great to sleep 5 hours and feel like a million bucks? #sarcasm #gettingold
323,1,People who don't get #sarcasm: you are THE BEST!
324,1,Can't wait for my 7:30am #dental appointment tomorrow!|Oh time please speed through today! #not!
325,1,Love how I can never fall asleep #not #insomnia
326,1,Happy Monday! #Not Hate mondays.
327,1,"Hey, @HLTVorg. DenialCSGO decided that they want to replace @denialfugly and I'm their new player. #NAShuffle Nobody is safe. #CSGO #sarcasm"
328,1,I love how today is going #sarcasm
329,1,So nice to have a final before the sun is even up 😊 #Sarcasm
330,1,"so @AskPlayStation still waiting, my son is very happy enjoing his christmas gift #NOT... i cant understand how u didn't prevent this ..."
331,1,@mcquadejennica I just got my tonsils out #lovinglife #not .. Good luck!!
332,1,Oh we get to see The Queens Garden on #itv after she addresses the nation. Just what I always wanted #not 😳
333,1,Oh how I love fainting randomly  #not
334,1,It's such a joy to wake up sick again and not be able to use the one arm I do everything with. #not
335,1,Many of the best ideas come from having fingers too fat for your keyboard. #not #nimble #not #agile
336,1,Yet another out of a million doctor visits tomorrow...so.stoked. #not
337,1,"Rolls-Royce, as envisioned by the wonderful people at Mansory #rollsroyce #purple #customcar #sarcasm http://t.co/gbK733wrZ3"
338,1,Last day of school it was so much fun but not much people came. what a shocker #sarcasm
339,1,This is the weather i just love walking to work in #not #worst #weatherbomb
340,1,"Nothing like waking up to 50+ financial formulas! Yay, for corporate finance comprehensive finals! #NOT #finalsweek"
341,1,I picked a great week to start a new show on Netflix. #not #HellOnWheels
342,1,.@tomorrowstand Yup. That's exactly how we do it #sarcasm
343,1,@APMarkLong but it wasn't as bad as that picture seemed to indicate.  You're still a very horrible person.  #sarcasm
344,1,Can't believe @TAMU is even considering renaming the Academic Building after Perry...b/c he did so much great stuff for public educ? #irony
345,1,That's nice. #not
346,1,It's been a great week for dictators.  Congrats North Korea and Cuba. #sarcasm
