tweet,label,mean_confidence,variability,mean_correctness,correctnesses
Somebody has filled my head with snot & used a cheese grater on the back of my throat during the night #unimpressed,0,0.5161726996302605,0.18383137505200553,0.25,"[0, 0, 1, 0]"
 alot-still not sussed out how yo keep in touch with peop ! e via twitterTwitterversary,0,0.44852674193680286,0.30491911520511567,0.25,"[0, 1, 0, 0]"
@USER stoked ... ,1,0.37559344805777073,0.1954124970418633,0.25,"[0, 0, 1, 0]"
"Pissed off at @USER and just want out of my contract , but I 'm sure that would just be way too easy , ugh :(",1,0.42354215309023857,0.2609097220712964,0.25,"[0, 0, 1, 0]"
I 'm officially on Twitter ! ## sure what to do after all these pound signs ? ! ? !,0,0.5224469602108002,0.2779030893549376,0.25,"[0, 0, 0, 1]"
Mental shoot out ends . Silent pause . Sirens start :police_car_light: Always so perfectly timed :oncoming_police_car: :police_car: 👍🏽 #LineOfDuty #LineofDuty6 #LOD6 #LOD,1,0.3861404210329056,0.28093667205759393,0.25,"[0, 0, 1, 0]"
"@USER are basically thieves , quoting it 's in the small print so you can't have a refund . Dates moved from summer , to a 4 hour slot on a Friday evening in November which is about as much use as a telescopic sight on a knife . #WeWantARefund @USER",1,0.5062387064099312,0.1695453421320358,0.25,"[0, 0, 0, 1]"
My favorite thing is that literally ONLY my @USER says I have to have a prescription for syringes that I 've been getting OTC for years . This is the kind of shit diabetics are facing .,0,0.5396821424365044,0.2568196705710432,0.25,"[0, 0, 0, 1]"
do n't make me rewatch panic :face_with_raised_eyebrow:,1,0.4754437580704689,0.3131580558958347,0.25,"[0, 0, 0, 1]"
"studying up on narcissism . the more I read up , the more I 'm afraid I have this disorder ! ! #centeroftheuniverse ",1,0.43092498288024217,0.3281024640344257,0.25,"[0, 0, 1, 0]"
I love leaving the doctors office in tears . I need this kid to just decide to leave my body so we can be done and home together .,1,0.41533302515745163,0.22583333708034545,0.25,"[1, 0, 0, 0]"
"I am sorry , I forgot , I only exist when you need something !",1,0.488418560475111,0.1959904898646808,0.25,"[0, 0, 0, 1]"
"Where you our #ShamiWitness now ?  | "" @USER : The gunman is also said to be monitoring social media activity #sydneysiege """,1,0.5045674964785576,0.27988977101745366,0.25,"[0, 0, 0, 1]"
Jordan fan here | |  :face_with_tongue: - not a hater . HTTPURL,1,0.3777396157383919,0.21428969652651184,0.25,"[0, 0, 1, 0]"
"I guess I 'm not sleeping tonight , I did n't want to leave anyways ",1,0.47473130002617836,0.23906920142958699,0.25,"[0, 0, 0, 1]"
thanks for clearing everything up Koenig  #serialbrady,1,0.5611647516489029,0.24452034157374247,0.25,"[0, 0, 0, 1]"
Seeing John Mulaney perform tonight might honestly be one of my favorite experiences I 've ever had,0,0.40710438042879105,0.10452655877320202,0.25,"[0, 1, 0, 0]"
So not okay with DB 's racist jokes .,0,0.4952022433280945,0.2666891259004074,0.25,"[0, 0, 0, 1]"
recording myself talking in spanish and then having to listen to it back is seriously one of the most painful things in my life,0,0.36079735308885574,0.17829148302443018,0.25,"[1, 0, 0, 0]"
@USER He was caught attending ... * gasp * a Latin Mass . ,1,0.4543284475803375,0.16990925964447082,0.25,"[0, 0, 1, 0]"
"Is there a "" like "" tab on me ? I 'm not a facebook status to be liked by people ...  #RudeButTrue",1,0.5660230368375778,0.23757122029119018,0.25,"[0, 0, 1, 0]"
Produce Mobile Apps  HTTPURL HTTPURL,1,0.38960322365164757,0.3085880642532224,0.25,"[0, 0, 0, 1]"
How in the world will I start my day once Kaitlyn gets tired of #Frozen ?  #Idontwanttobuildasnowman #mommyproblems #mommylife,1,0.6824315339326859,0.2930158951163402,0.5,"[0, 0, 1, 1]"
I wish that grilled cheese helped you get that summer bod,1,0.5631070174276829,0.3135244555861221,0.5,"[0, 0, 1, 1]"
love when the train stops in philly and everybody boards and of a sudden it smells like a ham sandwich,1,0.5651355534791946,0.19328472641142597,0.5,"[0, 1, 0, 1]"
Fighting over chargers is definitely how I wanted to start my day . :unamused_face: ,1,0.5838238745927811,0.23827332211515675,0.5,"[1, 0, 1, 0]"
Lol my mom can't text and talk at the same time :grinning_squinting_face:,0,0.6664818301796913,0.2529590541060315,0.5,"[0, 1, 0, 1]"
I literally have plans every night my entire vacation .,0,0.6772056370973587,0.3089570140155626,0.5,"[0, 0, 1, 1]"
"The Spanish National Ballet company rehearsing wearing masks : gasping , falling about clutching their chests unable to breathe after 2 minutes . Makes sense that you 'd refuse to wear a mask in a bus for five minutes to protect others . Totally . Carry on .",1,0.5308495238423347,0.32513011232757355,0.5,"[1, 0, 0, 1]"
@USER excited for 2015 its gonna be a good year for music ur gonna smash it #Ed :microphone:,0,0.6180589571595192,0.2880303517369596,0.5,"[0, 0, 1, 1]"
@USER Those boots must be tasty for how much they 're choking on ' em :skull:,1,0.6215253099799156,0.3302106091509624,0.5,"[0, 0, 1, 1]"
OH MY GOD I AM IN LOVE WITH MY FIANCÉ . HTTPURL,0,0.6464457288384438,0.2547834551200872,0.5,"[0, 1, 0, 1]"
"Digital drumsticks , thanks Grandma and Grandpa  HTTPURL",1,0.6563861258327961,0.32722702452140034,0.5,"[0, 0, 1, 1]"
"If you 've got the world on a string , you should give me some of that string , think of all the cool applications . #whatamidoing",0,0.6007379703223705,0.3198182617579892,0.5,"[0, 1, 0, 1]"
@USER : Pick it up one more time for the homie in the back that 's stickin right with us thanks for answering my DM #realmvp ,1,0.5918101854622364,0.28202103347685215,0.5,"[0, 1, 1, 0]"
@USER If only he had a press Corp in the house ... oh wait ! Shut up Jr ! Time to get fitted for those lovely orange jumpsuits ! If you can't be orange anymore at least you can wear it ! ! !,1,0.7046726644039154,0.2547283765601572,0.5,"[0, 0, 1, 1]"
just dropped my new single | | it 's me | | i 'm single ,1,0.5771384574472904,0.3589254038043941,0.5,"[0, 1, 0, 1]"
Ouch that hurt :face_with_tears_of_joy: ,1,0.4687821790575981,0.37669817019277163,0.5,"[1, 1, 0, 0]"
 a bad idea ! HTTPURL,0,0.6854830160737038,0.2851107409311845,0.5,"[0, 0, 1, 1]"
"@USER Tx , i saw that . must be a great shot to defend oneself from a fierce attacking giraffe .  #HungerGames",1,0.5683063119649887,0.1929041610597707,0.5,"[0, 1, 0, 1]"
20 just feels like 19 with less excuses,0,0.4386986428871751,0.3536826437494526,0.5,"[1, 0, 0, 1]"
"@USER @USER I had never heard of them before , but I quite liked it !",0,0.6491476520895958,0.22912891239293695,0.5,"[0, 0, 1, 1]"
Nose is stuffed.Awesome . ,1,0.4293703269213438,0.19357610232489691,0.5,"[1, 0, 0, 1]"
You 're all sickos for being mean to Trump so much for the tolerant left :face_with_rolling_eyes: anyways George Floyd had it coming,1,0.625684792175889,0.3810128119092711,0.5,"[0, 0, 1, 1]"
@USER There 's no personal responsibility anymore . You can't expect anyone to think . ,1,0.6421738713979721,0.277019071448617,0.5,"[0, 0, 1, 1]"
"@USER feeding your own flesh and blood / making an alley way smell terrible = same , same .  #90ssarcasm #thesun #thingsthatarewrong",1,0.4882688336074352,0.2712920124580103,0.5,"[0, 1, 0, 1]"
@USER SHOCKED . How am I supposed to tell the kids they 're not going to Disneyland on June 21st after all ? It 's already been cancelled 36 times ! HTTPURL,1,0.5757664442062378,0.2737017875769995,0.5,"[0, 1, 0, 1]"
"O_o ummm ... so , like ? ?  | | RT "" @USER : From our family to yours , have a safe and #HappyThanksgiving HTTPURL """,0,0.7110567316412926,0.2723122526350507,0.5,"[0, 0, 1, 1]"
STOP TREATING MARS LIKE A BACK-UP BOYFRIEND JUST FIX YOUR CURRENT RELATIONSHIP WITH EARTH BECAUSE YOU CAN'T LIVE HERE .,1,0.691793829202652,0.29587581034899824,0.5,"[0, 0, 1, 1]"
Let 's just not pretend for once . .,0,0.6027380004525185,0.19157283186415144,0.5,"[0, 0, 1, 1]"
"@USER Steve , Steve , Steve . That 's Data . You 'll never win any hearts and minds if you do n't appeal for the poor polar bears ",1,0.6621096357703209,0.33015503721325823,0.5,"[0, 0, 1, 1]"
@USER Presumably you have evidence to back this claim and it 's not simply a feeling you have based on your interactions . ,1,0.6082637328654528,0.35234127153102723,0.5,"[0, 1, 0, 1]"
"Big 12 fans flocking to support TCU after that OU beat down , Texas loss , and WVU manhandling lol .",0,0.5208408087491989,0.15798216083348965,0.5,"[0, 1, 1, 0]"
Sooo HAPPY that my back had decided to :sparkles: spasm :sparkles: at the start of my week off from work . Adore walking like the old hag from Snow White :upside-down_face:,1,0.5899572819471359,0.2280242512465464,0.5,"[0, 1, 0, 1]"
Like u go to Williamsville east ur parents hand u money but ur so much better than everyone else hahaha ,1,0.5163960829377174,0.2865502673005274,0.5,"[1, 0, 0, 1]"
@USER | | How dare @USER not pass legislation to force people to catch buses on those routes . Should be a life in jail . | | ,1,0.6592353656888008,0.22379318355301167,0.5,"[0, 0, 1, 1]"
@USER so pissed at 2K rn ..,0,0.5535780489444733,0.2699587513826874,0.5,"[0, 0, 1, 1]"
Just walked #Frodo 's path from #LOTR in #LOTRO ... geek quota for the week is already met :-p Here 's the start ... HTTPURL,0,0.5248829647898674,0.3184404012119401,0.5,"[1, 0, 0, 1]"
I got asked if I needed a kid 's menu today ... 21 is treating me well 👶🏼,1,0.52821459248662,0.2423200750632236,0.5,"[1, 0, 0, 1]"
Gavaskar is a freakin ' genius .  HTTPURL,1,0.6451222449541092,0.21321507339785462,0.5,"[0, 0, 1, 1]"
@USER Sig-ni-fi-cant witter ,1,0.47737354785203934,0.14995220621310956,0.5,"[0, 0, 1, 1]"
@USER @USER the upper deck definitely seemed like Philly South .,0,0.5504097901284695,0.2832279603203726,0.5,"[0, 1, 1, 0]"
HmMMMmMM four days off for the holiday + crappy weather = mini personal writing retreat ? I like it .. I like it a lot,0,0.6559293791651726,0.3091583489702196,0.5,"[0, 0, 1, 1]"
Is Obamacare Slowing Health Care Spending ?  HTTPURL via @USER,0,0.6523730978369713,0.2879120084989042,0.5,"[0, 1, 0, 1]"
happy birthday pretty ! hope it 's great <3 @USER,0,0.6608511433005333,0.26986406116386435,0.5,"[0, 1, 0, 1]"
@USER they can be assured you 'll recommend them ! ,1,0.6784385219216347,0.20799405722601447,0.5,"[0, 1, 1, 0]"
@USER right ! Clearly the po-po has been playing too much Call of Duty,0,0.6824600175023079,0.29152787982065315,0.5,"[0, 0, 1, 1]"
Between Mikey cooking and Didi cooking for me I relaxing :smiling_face_with_sunglasses: cooking ? ? I do n't know her,1,0.5764758065342903,0.3812134397933191,0.5,"[0, 0, 1, 1]"
Stuck in the traffic at 7.55 am . Yuppy - . -  #happytuesday,1,0.5863222703337669,0.32693844560466245,0.5,"[0, 1, 0, 1]"
I like making food and then not eating it to assert my dominance,1,0.6079735532402992,0.26136681685107394,0.5,"[0, 0, 1, 1]"
Gosh sunderland twitter is a fun place to be tonight is n't it . One game . One game ! ! !,1,0.645601436495781,0.32565038624769893,0.5,"[0, 1, 1, 0]"
"Tonight @USER dinner I sat by & chatted w / the former chancellor of Ole Miss , a former Miss MS , & the owner of the Miss America pageant Casual .",1,0.5004891511052847,0.3604440247642345,0.5,"[0, 1, 1, 0]"
"@USER Email me when you need a friend ... always here to chat , I 've been there many many times so right with you xx",0,0.565395712852478,0.3566957039076497,0.5,"[0, 1, 0, 1]"
I enjoy being at work and can't wait to come in everyday and see all my happy colleagues,1,0.5349858850240707,0.1493335886780972,0.5,"[1, 1, 0, 0]"
On a scale from 1 to 10 how deeply was your childhood influenced by the Hannah Montana 2 : Meet Miley Cyrus double album ? This is for research purposes .,1,0.5623930282890797,0.38938319695727835,0.5,"[0, 1, 1, 0]"
Ahhh Finals week ... I 'll throw a kegger at my house for all the survivors :skull: :skull: :skull: #Motivating  #RIP,1,0.5205174013972282,0.2946973897401383,0.5,"[0, 0, 1, 1]"
when my sister was younger she made comic series called “ harry potter loves bacon ” in which harry potter discovered a love for bacon,0,0.4444889146834612,0.19852725760274187,0.5,"[0, 1, 1, 0]"
@USER Kohli showing all the guts of Scooby Doo . #CaptainCourageous ,1,0.5145360808819532,0.33721500811153615,0.5,"[0, 1, 1, 0]"
