tweet,label,mean_confidence,variability,mean_correctness,correctnesses
Love it when my mans on a cleaning spree .. Saves me doing it :OK_hand: :face_blowing_a_kiss: :face_blowing_a_kiss: :face_blowing_a_kiss:,0,0.36238514073193073,0.3365149010369268,0.25,"[0, 0, 0, 1]"
we happy ! ! !,1,0.5273015275597572,0.26447743224154696,0.25,"[0, 0, 0, 1]"
Vaccinated this morning . Not sure it 's worked - still committed to Apple and no extra autism detected . Bloody science .,1,0.5122323930263519,0.2572160350881992,0.25,"[0, 1, 0, 0]"
@USER they are all written out in a gold gel pen waiting ! I hate how are relationship consists of twitter messaging  #fulfilling,0,0.3415867993608117,0.3694827571343748,0.25,"[0, 1, 0, 0]"
Just forced myself to go to class and spilt hot coffee in my lap while driving . How 's your day going ? :grinning_face_with_sweat:,0,0.45382365584373474,0.30937276408009123,0.25,"[0, 0, 0, 1]"
"Contemplating responding to @USER ' s tweet saying "" what remains of their pride "" but not sure how well that will go down ",1,0.39222886599600315,0.35853563332990307,0.25,"[0, 1, 0, 0]"
@USER Yo jim I put my life savings in $ didi at $ 16 as per your request now me and my family are eating MREs in full survival mode What should I do ?,1,0.3389808777719736,0.3771793384441285,0.25,"[0, 0, 1, 0]"
Why you gotta take someone pure like Sean Lock from us huh ? Why could n't it be James Corden ?,0,0.46588301518931985,0.3331750423905333,0.25,"[0, 1, 0, 0]"
my friends prof really monetized her lectures on youtube :rolling_on_the_floor_laughing:,0,0.39713566517457366,0.3668960309270708,0.25,"[0, 0, 1, 0]"
Why was I not told Matthew Stafford and Cooper Kupp eat breakfast together before I drafted Robert Woods over him ?,1,0.5549818053841591,0.2391323908419402,0.25,"[0, 0, 0, 1]"
"me : trying to sleep slightly earlier than usual bc I feel like shit my friend , texting the group chat 13 separate times at nearly 4am : hello I do n't think so ! how abt I tell u abt how bad things are going instead :)",1,0.4039594605565071,0.2647121076946109,0.25,"[0, 1, 0, 0]"
@USER I mean that all matter this game ,1,0.4761819541454315,0.2863375117380978,0.25,"[0, 0, 1, 0]"
does anyone else hate hearing their own voice I sound so aids,0,0.4131428226828575,0.35969604001557653,0.25,"[0, 0, 0, 1]"
For those of you that LOVE this time of year .  HTTPURL,1,0.4778694997075945,0.3338834156955555,0.25,"[0, 0, 1, 0]"
"Lovely first day of 2015 ; friends , family swim , sort & cleanse , curry , less time on social media , more time on others #startasyoumeantogoon",0,0.3885758360847831,0.37535379312880673,0.25,"[0, 0, 0, 1]"
employer : so what are your strengths me : i 'm smart i 'm funny i 'm nice i 'm cool i 'm creative i 'm hardworking i 'm made of wood i 'm honest i 'm fast i 'm awesome i 'm hot i 'm chronically ill i 'm little i 'm in demand i'm,1,0.4925399851053953,0.30858525989375496,0.25,"[0, 1, 0, 0]"
IBIZA HAS JUST BEEN BOOKED AGAIN wohooooooooo :party_popper: :clapping_hands: :party_popper: :clapping_hands:,0,0.4268030524253845,0.3438951798770772,0.25,"[0, 0, 1, 0]"
When your @USER delivery gets stolen by a UK Mail delivery driver and the police know who it is but I still do n't get taken seriously :upside-down_face: :upside-down_face: :upside-down_face:,1,0.4370133951306343,0.33977092309786333,0.25,"[0, 0, 0, 1]"
Up all night took 4 hour nap I 'm ready for work ,1,0.38305934704840183,0.33073751142507934,0.25,"[0, 0, 0, 1]"
"@USER thanks for sharing Mike , your opinion means a lot to us .  #orisit ?",1,0.22912642918527126,0.18305671525054004,0.25,"[0, 0, 1, 0]"
naming my son onickolas in honor of my love for @USER,1,0.36585902888327837,0.3469180487811949,0.25,"[0, 0, 0, 1]"
If only clever people actually had the ability to be clever and not repeat everything they think they know,1,0.4215409206226468,0.2832997286195638,0.25,"[0, 0, 1, 0]"
Welcome to the UK there is no money to allow the poorest people in the country to maintain £ 20 a week to aid living but were here to write off £ 4.3 billion in fraud money .,1,0.4231786597520113,0.34399251764415245,0.25,"[0, 0, 0, 1]"
"The city is flying , we 're fighting robots , and I have a bow and arrow . Classic",0,0.5010545216500759,0.21866691090425752,0.25,"[0, 0, 1, 0]"
@USER to the same sex . ,0,0.37708647176623344,0.1724457494103363,0.25,"[1, 0, 0, 0]"
I wish it was January already ... Not because of school but because I 'm having major withdrawals #Arrow  fair wtfwasthat,0,0.4051305055618286,0.15065193804113702,0.25,"[0, 0, 1, 0]"
Connacht Camogie champions 2014 ! 3 years in a row ! Hon HRC ! #MountbellewIsAHurlingStronghold  #HolyRosary4life #SeniorB :grinning_face_with_smiling_eyes: :raising_hands: :trophy: :baseball:,0,0.49985477700829506,0.3044933866441448,0.25,"[0, 0, 0, 1]"
Go go Power Rangers ! #f2xmasparty  HTTPURL,1,0.49708278477191925,0.18728501580383866,0.25,"[0, 0, 0, 1]"
Absolutely disgusting . Tr * mp says he “ loves ” domestic terrorists and spends most of the minute long video complaining about election and not condemning their actions today ? Rot in fucking hell .,0,0.4409695379436016,0.3396954916587404,0.25,"[0, 0, 1, 0]"
"@USER : If you 're loving this game , we 've got a few desserts you might enjoy . #Turnovers #OREvsFSU even Arby 's is talking smack to FSU",0,0.5480569452047348,0.26181270361836967,0.25,"[0, 0, 1, 0]"
@USER  another Bush in the Whitehouse .,0,0.49618130922317505,0.29672783575567624,0.25,"[0, 0, 0, 1]"
With no forwards . #confused  sure,0,0.38132246723398566,0.35893438090176494,0.25,"[0, 1, 0, 0]"
"@USER @USER hahaha good 1 , you might own a stadium then rather than the local council ;)",0,0.40558003075420856,0.31226071451552584,0.25,"[0, 0, 0, 1]"
@USER : Adding #traditional makes the statement #legit #justbecause ,1,0.4664589576423168,0.22119181455264567,0.25,"[0, 0, 1, 0]"
rewatching degrassi for the millionth time,1,0.43913694471120834,0.3206530366901984,0.25,"[0, 0, 0, 1]"
"To all those who held back in #2014 start again in #2015 as .. "" @USER : It 's never too late to start ! HTTPURL """,0,0.49227527854964137,0.33864670943731945,0.25,"[0, 0, 1, 0]"
@USER  ___ I love that Song <3,0,0.41971463710069656,0.33625966484762204,0.25,"[0, 0, 0, 1]"
I would like to offer my complete support for the new rules as they have obviously supported the public by sticking to them at all times,1,0.533694826066494,0.19288080288676254,0.25,"[0, 0, 0, 1]"
@USER @USER You do look a die hard fan of his ,1,0.6880674287676811,0.22097712028312752,0.5,"[0, 1, 1, 0]"
"@USER Aww , you poor thing , I feel so bad for you being in sunny Florida . I do n't know how you can handle it !  ;)",1,0.5472192317247391,0.2939499325817467,0.5,"[0, 1, 0, 1]"
"@USER fucking copycat , although you 're name is mint and the act we share it is probably a cause for alcohol filled celebration ! ! !",0,0.6134088188409805,0.3428692318571392,0.5,"[0, 1, 0, 1]"
Having the worst time on holiday,1,0.6888236328959465,0.2423053565676613,0.5,"[0, 0, 1, 1]"
Newfound desire to study so I can walk home when it is still SNOWING,0,0.4962993897497654,0.30830121362614615,0.5,"[0, 1, 0, 1]"
wearing a cute jumpsuit is all fun and games until you have to go to the bathroom,1,0.4919283390045166,0.3138594618102398,0.5,"[1, 0, 0, 1]"
Swag  @USER,1,0.6068314202129841,0.3411444754009454,0.5,"[0, 1, 1, 0]"
They seemed to have found an alternative use for the bible #Hotel #NewYears  #Religious HTTPURL,0,0.6953587234020233,0.2823408331496084,0.5,"[0, 0, 1, 1]"
":hot_pepper: Spiced Coconut curry :coconut: . A weekend spent with friends brings a week of content ... or something like that :winking_face_with_tongue: . Started the weekend off with this yummy morsel , With was a fusion of miso sesame aubergine :eggplant: , broccoli ... HTTPURL",1,0.6553813330829144,0.3147432975088658,0.5,"[0, 0, 1, 1]"
Cooper 's been busy today  HTTPURL,1,0.528730995953083,0.34519596126282176,0.5,"[0, 0, 1, 1]"
@USER then later he snuggles up to The Royals with giddy glee ,1,0.6432990208268166,0.294571344793563,0.5,"[0, 0, 1, 1]"
Finally 2015 will be a worry free year for me . ,1,0.6454434990882874,0.31916827217365373,0.5,"[0, 0, 1, 1]"
Original pandemic baby bc I got swine flu xx,0,0.48252064920961857,0.25687293152484214,0.5,"[0, 0, 1, 1]"
"#Corpsman wisdom : I had a head cold , so I took my own advice - Motrin , hydrated and changed my socks . Cold eliminated  #navy",1,0.47565692476928234,0.3357359645919776,0.5,"[0, 1, 1, 0]"
Another great day on the #TTC . ,1,0.6172531843185425,0.24021008362972665,0.5,"[0, 1, 1, 0]"
my greatest downfall is having an upset stomach then eating spicy food to make it worse .,0,0.7093054130673409,0.25361602733534694,0.5,"[0, 1, 0, 1]"
i hate it here :red_heart: :red_heart: :red_heart: :red_heart: :red_heart:,1,0.555551465600729,0.3105433441277444,0.5,"[0, 1, 0, 1]"
"Surely if all Opticians boycotted contact lens manufacturers until they stopped supplying dodgy online stores , we 'd end up with fewer parasitic sites that do n't require a fit , aftercares or even a valid eye test .",0,0.6398145705461502,0.3251401248660313,0.5,"[0, 1, 0, 1]"
Pretending to blow on my beverage as I drink wine out of a mug during my zoom class because I am the queen of deception ! ! !,0,0.6264053210616112,0.283090087970526,0.5,"[0, 0, 1, 1]"
"I 'm sorry but I 'll never understand people complaining about free DLC . Sure it could have been included in the base game , but I 'm still getting the content and for free so who cares",0,0.5273098386824131,0.26108777673527567,0.5,"[1, 0, 1, 0]"
@USER @USER worst timeline,1,0.5692610275000334,0.4224407271257845,0.5,"[0, 0, 1, 1]"
How nice of tonsillitis to join me on my holiday 🖕🏻 🖕🏻 🖕🏻 🖕🏻,1,0.668135792016983,0.2381628122026532,0.5,"[0, 0, 1, 1]"
"Climate change is n't real . How could it be with us having the most hurricanes in recorded history , deadly tornados , and wildfires :face_with_rolling_eyes:",1,0.5333199948072433,0.16395348641273105,0.5,"[0, 1, 0, 1]"
"Coin ! erraji : "" ZeeGingaNinja : because it seems that some people here need this clarification #sydneysiege  ... HTTPURL """,0,0.6753816977143288,0.2847635943935296,0.5,"[0, 0, 1, 1]"
Day 3 of night shift : “ Can I get a triple shot puppuccinio ? ”,1,0.6929233148694038,0.2481502221124986,0.5,"[0, 0, 1, 1]"
I have plans . I feel sick . What a surprising turn of events . ,1,0.609952948987484,0.350933380835911,0.5,"[1, 0, 0, 1]"
do i just blast maneskin to get hyped for my osce or ? ?,1,0.5523758176714182,0.4168145747424572,0.5,"[0, 0, 1, 1]"
Off to search for a Christmas gift for my dad bc procrastination :wrapped_gift:,0,0.5947351306676865,0.34144458514424475,0.5,"[0, 0, 1, 1]"
"Well , my nmu computer just took a poop on me :/ hopefully it will start back up later .. #whatDoIExpect #NMUComputersAreTheBest  :expressionless_face: :unamused_face:",1,0.4799779914319515,0.3200294289976684,0.5,"[1, 0, 0, 1]"
i need human stimulation in order to be productive ... anyone who 's down to find a space to co-work from “ home ” together pls hmu ! !,0,0.5516090430319309,0.3495893709956005,0.5,"[1, 0, 1, 0]"
i 'm gonna get a boob job so i call myself a customizable doll,1,0.6859589442610741,0.2305210627585257,0.5,"[0, 0, 1, 1]"
my favorite thing about my grandparents is that they 're so afraid to talk about me being gay that our catch up phone calls are incredibly short :heart_with_arrow:,1,0.6267967820167542,0.26319142912553045,0.5,"[1, 0, 0, 1]"
Would anyone like to give me some money ? #FinDom,1,0.7097029313445091,0.26076640253331,0.5,"[0, 0, 1, 1]"
My fingers smell like lavashak :),0,0.6284816786646843,0.24001980134963974,0.5,"[1, 0, 0, 1]"
"@USER Personal protection , 2nd amendment . Nothing to see here .  #SMFH",1,0.6633419841527939,0.30826030585639363,0.5,"[0, 0, 1, 1]"
Of course I was going to spend my birthday desperately trying not to poo myself,0,0.6611937135457993,0.2388043035757799,0.5,"[0, 1, 0, 1]"
"pt3 .. for his family to follow , and they can talk at home . All this talk about new owners and destabilising pf the club could #mot #lufc",0,0.7185586169362068,0.23550008825488353,0.5,"[0, 1, 0, 1]"
"Day 2348 in lockdown . Never in my life did I think I would utter the words "" I 've disinfected the chocolate "" . #coronalockdownuk",1,0.4709683037362993,0.3628808651118758,0.5,"[0, 0, 1, 1]"
Pretty Shitty day I 'm gonna be soaked and full of mud and clay #iliketogetdirty really ,1,0.6442111283540726,0.31590644592066974,0.5,"[0, 0, 1, 1]"
WAIT the GA I have a crush on and emailed me and told me it was great to have me in class :smiling_face_with_heart-eyes: :red_heart: :face_blowing_a_kiss: he totally loves me ,1,0.6539744734764099,0.2690094863930817,0.5,"[0, 0, 1, 1]"
Accidentally made a friend in ASL today . I hate when that happens .,1,0.5579179730266333,0.41068760404072086,0.5,"[0, 0, 1, 1]"
"I feel faint after chasing a whippet and Lily , Libby , Gabby , Millie the cats who were playing chase in the garden #AintItFun  ! ! fun",1,0.6860772222280502,0.2798996272849543,0.5,"[0, 1, 1, 0]"
Of course the moment I front the system is in utter chaos :woozy_face:,1,0.541750967502594,0.3001263242562619,0.5,"[1, 0, 0, 1]"
Could n't have asked for a better night .,0,0.5272275693714619,0.32308817927302,0.5,"[0, 1, 1, 0]"
"@USER As a self-appointed rep of Baylor , we would welcome you back anytime",0,0.6698865592479706,0.2988187027191521,0.5,"[0, 1, 0, 1]"
mentally I 'm hiding in the walk-in,1,0.5910795368254185,0.39073969476743026,0.5,"[0, 1, 0, 1]"
@USER try your luck tom ! You can be one of the 20 free passers and makatanggap ng free item from david . Okay na yun tas uwi haha,0,0.6139656454324722,0.26056092128495395,0.5,"[1, 0, 0, 1]"
every time i send my mom pictures of me and one of my friends doing fun things the first question she asks is if we 're on a date what are you trying to tell me mother,1,0.5692893043160439,0.34542024940912924,0.5,"[0, 1, 0, 1]"
I wonder what Professor Iaukea has to say about the new Disney Princess ... ? :unamused_face: ,1,0.5665539628826082,0.4271698518600451,0.5,"[0, 0, 1, 1]"
"@USER I 'm relaxed , and waiting for the facts to come out . But I 've listened to Blaine hammer on players for doing similar before .",0,0.4398296298459172,0.4111351475782215,0.5,"[1, 1, 0, 0]"
just met the love of my life do n't text,1,0.618240125477314,0.3558195247795326,0.5,"[0, 1, 1, 0]"
"@USER WOW , so now things are going to change ? Never heard that before from the opposition . Please vote , it works so well ",1,0.5513393618166447,0.3513378778717896,0.5,"[1, 0, 0, 1]"
"Sony Studio Bosses To Employees : Do n't Worry , We 'll Be Fine HTTPURL I know I 'd feel better .  HTTPURL",1,0.5844879597425461,0.3036849052561901,0.5,"[0, 0, 1, 1]"
"Dear (  ) #Spain 's gov and Catalan Police , congrats you managed to accomplish the impossible : Go even lower than #Greece #OperaciónPandora",1,0.5429199850186706,0.4055445414402471,0.5,"[1, 0, 1, 0]"
@USER @USER @USER because as long as she 's a victim she 'll have white knights trying to save that damsel in distress . ,1,0.6212572641670704,0.32605525760355564,0.5,"[0, 0, 1, 1]"
tanning in this heat is an extreme sport,1,0.7135524228215218,0.27403851695781256,0.5,"[0, 0, 1, 1]"
I was waiting at the bus stop when the driver pulled up and said you waiting for a bus ? I said no mate im waiting for a plane . He drove off .,1,0.4769500605762005,0.3152593832775442,0.5,"[0, 1, 0, 1]"
"My favourite thing driving to work in the morning is how peaceful and slow everyone is . I love when people do n't know where they 're going , like they are just out for a stroll at 8: 30 in the morning . It makes me so happy .",1,0.5435266830027103,0.41865738607244746,0.5,"[1, 0, 0, 1]"
Mondays are fine . It 's your life that sucks . | | It 's the first day of class and you see that ... Ugh ? Face ? | #UrsulaOnAMonday | #wow ,1,0.6145366579294205,0.35013296241047914,0.5,"[0, 0, 1, 1]"
Monday morning inspiration !  #itstruetho #donttrustnobody #iwokeuplikethis ... HTTPURL,1,0.5896271131932735,0.32520243946592065,0.5,"[0, 1, 0, 1]"
@USER then I completely suck as a sub ! Haha !  going ! !,0,0.521289486438036,0.3522171352774585,0.5,"[1, 0, 0, 1]"
@USER @USER not bad for a kid from Az . Hockey does n't work in the desert . ,0,0.6271371282637119,0.30633331517461493,0.5,"[0, 1, 1, 0]"
@USER : Let 's go workout ! That jiggle is not going to jiggle itself away #ThingsYouSayToYourBestFriend this is so us  @USER,1,0.4329746044240892,0.35893263154330235,0.5,"[1, 0, 1, 0]"
The world according to Jeff Goldblum is such a gift,0,0.6504402719438076,0.32718217637322666,0.5,"[0, 0, 1, 1]"
"I guess Paul did n't have buns , hon . #EatenAlive  @USER",1,0.6552900746464729,0.288622968112441,0.5,"[1, 0, 0, 1]"
It 's actually really easy to get into the mindset of a Tory . All I do is smash my head into a wall until I bleed and then slur incoherently about social mobility and England before stuffing handfuls of loose change into Tim Martin 's hands and kick a homeless person in the jaw .,1,0.6941741183400154,0.2873921411970148,0.5,"[0, 1, 0, 1]"
"Every you 're a fucking cunt , lying cunt did I say cunt song is about you now . How cute is that #defo  #pissed #off #nope",0,0.5735698621720076,0.39149449208598874,0.5,"[0, 0, 1, 1]"
@USER which one is more disturbing dan ? Tickling an elf 's :eggplant: or biting it ... #philisinnocent  :beaming_face_with_smiling_eyes: :pistol: HTTPURL,1,0.7215687707066536,0.25750351124672965,0.5,"[0, 0, 1, 1]"
@USER right ! Clearly the po-po has been playing too much Call of Duty,0,0.5860397890210152,0.3846365470527426,0.5,"[0, 0, 1, 1]"
Gods playing games today . Makin it 68 degrees but 1000 % humidity . Smh,0,0.6989994496107101,0.2759515458907838,0.5,"[0, 0, 1, 1]"
:dizzy: jsc bonding nights :dizzy: :smiling_face_with_3_hearts: :partying_face:,1,0.5571708157658577,0.35169925718579254,0.5,"[0, 0, 1, 1]"
"If there was no #CFBPlayoff this year , would there really be an argument against #ALAvsOre for a #NationalChampionship ? Should n't be . ",1,0.6770585849881172,0.3078808916225481,0.5,"[0, 0, 1, 1]"
Everybody 's Talking about Snow and I 'm just Sitting Here and the only Snow around is on our Cars .. #snow ,0,0.5219099745154381,0.25956607323142833,0.5,"[1, 1, 0, 0]"
@USER crispy all day every day over here ✌🏻,1,0.6550299152731895,0.2700312974183828,0.5,"[0, 1, 1, 0]"
Lmao I may be drunk ... But my level of maturity is at it 's all time high lmfaoo . :face_with_tears_of_joy: :face_with_tears_of_joy: :face_with_tears_of_joy: ,1,0.7174627035856247,0.2600398028527047,0.5,"[0, 0, 1, 1]"
omg my ankle popped for the first time since i fell . it 's a miracle :weary_face:,0,0.6348479762673378,0.2938028318820896,0.5,"[0, 0, 1, 1]"
@USER cropped her own child out of her picture . #motheroftheyear  HTTPURL,1,0.43922475911676884,0.35002649233069183,0.5,"[1, 0, 1, 0]"
| | Flattery will get me everywhere  [ @USER ],1,0.6341864988207817,0.27360965876053617,0.5,"[0, 0, 1, 1]"
"oh also , my song with my middle school boyfriend was “ 143 ” by Bobby Brackins ! ! i really peaked geez",1,0.6601906940340996,0.32438041032226955,0.5,"[0, 1, 1, 0]"
Left my lunch at home . Swansea canteen outdoing themselves with this generous and well priced portion of food  HTTPURL,1,0.4828170286491513,0.30777166281545926,0.5,"[1, 0, 1, 0]"
"No offense , but I actually really enjoy seeing what music everyone is jamming to via social media . Keep doing that cause music is cool",0,0.5377911180257797,0.30305878715928636,0.5,"[0, 0, 1, 1]"
@USER Very nice . We 're now briefly up to date . Hopefully does n't take you so long to do the English release of the new pixie after we get 9.10 .,1,0.6933425739407539,0.2755501656791072,0.5,"[0, 0, 1, 1]"
Thank you to @USER for organising pizza and ice cream ! It was a lovely end of year gesture :beaming_face_with_smiling_eyes: :two_hearts: Happy holidays everyone - time to collect our time owed in lieu ! :grinning_face_with_sweat: #summerholidays HTTPURL,1,0.6190779805183411,0.2936138773861814,0.5,"[0, 0, 1, 1]"
imma still vote for vermin supreme this presidential election :face_with_steam_from_nose:,1,0.5642084553837776,0.36349826765529436,0.5,"[0, 0, 1, 1]"
@USER Who France ? Impede free market capitalism ? Socialists ? No ... not France ... #shocker  #Uber rocks . Suck it France .,1,0.6636318638920784,0.262560296165431,0.5,"[0, 0, 1, 1]"
Oh hey guys I got the job I start Wednesday :smiling_face_with_halo:,0,0.505675395950675,0.3747677430974523,0.5,"[0, 1, 0, 1]"
"The fun part about 4 am drives in the winter , is no one has cleaned the snow yet ",1,0.45244693057611585,0.3653064643361165,0.5,"[1, 1, 0, 0]"
Girl put your records on . Tell me your favorite song .  #inasong #myfav,1,0.5597628327086568,0.41268899341555876,0.5,"[0, 1, 0, 1]"
"Whoever 's toddler ass sprayed the entire toilet backstage , I hope you stub your toe and bite your tongue really hard . also you were clearly dehydrated , go drink some damn water like an adult",1,0.5468646585941315,0.20741300013140368,0.5,"[0, 0, 1, 1]"
Lil Pump is the Nelson Mandela of our generation,1,0.6156615316867828,0.25470441432373636,0.5,"[0, 1, 1, 0]"
"Why does Ramish think he can stop my kitchen rennovation because of the noise ? His kids are not exactly quiet or competent when they play their musical instruments , lets just say my dog makes a better sound .",1,0.5912931635975838,0.24966477084654393,0.5,"[0, 0, 1, 1]"
"Salah and Mane can't score for the life of them today , good job we 've got Origi and Minamino to come on and make a difference !",1,0.6275789551436901,0.36354192038263866,0.5,"[0, 0, 1, 1]"
"$ BIDU up 2 % . Officially announced Uber stake . $ BIDU has market cap of $ 78.6 billion . Uber should top that in next VC round , right ? ",1,0.6033710315823555,0.22591696993514251,0.5,"[0, 0, 1, 1]"
@USER yes mother as you wish ,1,0.6651405692100525,0.29424164868693936,0.5,"[0, 1, 0, 1]"
"Yo I got ten squad members in Khajo Chris said as he tears up ... | "" You ain't a gang member ... "" Kevin responded | #thuglife ",1,0.553393236361444,0.4031155121945893,0.5,"[0, 1, 0, 1]"
"@USER Yes ara i am not , and you know that . Hahaha :speak-no-evil_monkey:  :face_with_tears_of_joy:",1,0.6468422412872314,0.2946940939713172,0.5,"[0, 1, 0, 1]"
"@USER Steve , Steve , Steve . That 's Data . You 'll never win any hearts and minds if you do n't appeal for the poor polar bears ",1,0.6044866275042295,0.38488374325309777,0.5,"[0, 1, 0, 1]"
@USER So you condone murder for rude people ? | | File that under Nincompoop Update,0,0.491240918636322,0.3270408703149983,0.5,"[0, 0, 1, 1]"
@USER kabhi I 'm messier than usual messy wesay :persevering_face: I need chai & I 'm resting for last 2 days . May be this is the reason .,0,0.5539609268307686,0.21671883691731583,0.5,"[1, 0, 0, 1]"
Obama wants closer relations with a Marxist nation ... I 'm SHOCKED I tell you ! SHOCKED !  #cuba HTTPURL,1,0.6092921011149883,0.3051673296149645,0.5,"[0, 1, 1, 0]"
Really looked forward to waking up this early for finals ... ,1,0.5016950815916061,0.30144074260732445,0.5,"[1, 0, 0, 1]"
Good thing I 'm scared of clowns and my kindergarten teacher was dressed as one today . :expressionless_face: ,1,0.5153811234049499,0.36702648746239963,0.5,"[1, 0, 1, 0]"
"Tonight @USER dinner I sat by & chatted w / the former chancellor of Ole Miss , a former Miss MS , & the owner of the Miss America pageant Casual .",1,0.42620282992720604,0.3072035105904998,0.5,"[0, 0, 1, 1]"
"Seriously tho if you need me anytime over winter break just shoot me a text . Probably wo n't respond cuz I 'll most likely be eating , but hey",0,0.5906942561268806,0.23519603192510413,0.5,"[0, 1, 0, 1]"
These girls can wake up people from the dead !  #worth #watching,0,0.5546342730522156,0.2797341498486742,0.5,"[1, 0, 0, 1]"
@USER @USER Ladies would n't use that language.But I guess you are not one .,0,0.6337740756571293,0.29981876603742297,0.5,"[0, 0, 1, 1]"
@USER Nah bruh you just drinking it upside down :face_with_tears_of_joy:,1,0.5843399949371815,0.3252095348885621,0.5,"[0, 1, 0, 1]"
WTF ! ! ! #billcosby conviction was just overturned by the Pennsylvania Supreme Court ! ! ! #wtf #WHY #me2 @USER,0,0.6571855172514915,0.2755072945937275,0.5,"[0, 1, 0, 1]"
@USER time to hit the books then ,1,0.6166103333234787,0.3487483196857256,0.5,"[0, 1, 1, 0]"
"Tax & NI on your wage slip is like Jim Bowen on bullseye goin "" look what you coulda won "" #rubbingitin #crap HTTPURL",0,0.7004305571317673,0.24048086058684146,0.5,"[0, 0, 1, 1]"
hmmm why is lana del rey such a mood,0,0.6449356079101562,0.31428985660158226,0.5,"[0, 1, 1, 0]"
"#RedSox RT @USER : Meanwhile , in Caguas , Rusney Castillo goes 4-5 with mammoth HR . man , Alex Cora loves this guy",0,0.6505630537867546,0.22062753712394412,0.5,"[0, 1, 0, 1]"
"My ( extended ) fam was discussing going on a trip instead of getting presents for Christmas , like okay I 'm bout it ... Yeah they were talking about doing to the dells . I 'll take my god damn presents thank you very much",1,0.6883225068449974,0.26547562674677627,0.5,"[0, 0, 1, 1]"
So now that thats over how 's your day going guys ?,0,0.6551432237029076,0.2748451167097886,0.5,"[0, 1, 0, 1]"
Why do I have a doctorate and miss the restaurant industry SO MUCH,0,0.5936780199408531,0.2199215561767722,0.5,"[1, 0, 1, 0]"
@USER I 'll snap at you if you tell me what to do again ! | :face_with_tears_of_joy:  #funnyGuy,1,0.5601862370967865,0.2856476003796612,0.5,"[0, 1, 1, 0]"
