tweet,label,mean_confidence,variability,mean_correctness
My coworkers play this fun game where they try to describe bars in la crosse & have me guess which one they 're talking about,1,0.4821252413094044,0.302383698506266,0.25
"Do n't keep up with the Joneses , the Joneses are broke !",1,0.5308261513710022,0.2296527521100382,0.25
"Take me to church ... , . ",0,0.324485051445663,0.3580649401890104,0.25
I do n't remember the last time a Sixers game gave me a heart attack but this game was a roller coaster . Hell of an effort but those 10 missed foul shots really hurt .,0,0.4103477895259857,0.12544909276152935,0.25
"Ok , so @USER and I decided to record on the evening of the 6th , just as absolutely nothing newsworthy was happening ! Perfect timing as always , to go over some of the best ITSBUPs of 2020 - and how we 're settling into 2021 ! Listen : HTTPURL HTTPURL",1,0.48441391438245773,0.2937745552991246,0.25
"Thinking about that time Blizzard had the brilliant idea to change everyone 's name on their forums to their real names . God , what an idea that was .",1,0.45949023962020874,0.3061368453489256,0.25
Mid speech @USER Christmas Lacrosse Ball #flattering  @USER Grand Cafe HTTPURL,1,0.4264894053339958,0.2278898055296958,0.25
Am I the only one who thinks burrata is boring af ?,0,0.4615067206323147,0.33293717915572413,0.25
"Yes , I would absolutely love to see how my favourite game company is going down the drain . I TOTALLY do n't want them to pick themselves up and make better products . Not at ALL .",1,0.5085728466510773,0.25277952422764244,0.25
"Well done Henri , cost us the win #nffc",1,0.4763386845588684,0.1284134411477745,0.25
I love online shopping because if I am physically in a store and an employee even looks at me I will immediately leave .,1,0.5373431444168091,0.19932935854231065,0.25
"Nearly a week since my tracked parcel was sent off . Still at the same Post Office I dropped it off at apparently ... What excuse do you reckon they 'll use if I chase it up ? COVID , Black Friday , Christmas , Other ? Place bets NOW !",1,0.4497166685760021,0.31557315624123833,0.25
If i were to ask . I want to stay here for as long as possible .. | #thinking,0,0.5130635984241962,0.2973009871258541,0.25
first game not starting when it 's supposed to ? a UCF tradition,1,0.47607380524277687,0.29636455918632587,0.25
I 'm the highest I 'll ever be on 420 in my life ! I 'm on an airplane duh,1,0.45903220027685165,0.2788799698544424,0.25
@USER haha can not wait for monday  at it 's best .. cheers,1,0.4884483143687248,0.29645505305510794,0.25
' Margaret Thatcher ' is trending ... has 2016 taken another one ?,1,0.5744398459792137,0.17654232683252044,0.25
"As a girl , my reason not to put on makeup is I 'm satisfied with my face , unlike you bitch ! | |  #winter",0,0.4465870074927807,0.32853709114478674,0.25
Is Obamacare Slowing Health Care Spending ?  HTTPURL via @USER,0,0.3918931046500802,0.3569473912909516,0.25
there was a bee in my house yesterday and i have n't seen it since i hope it died,0,0.34413372352719307,0.21873134172419328,0.25
"I think men are better than women , they provide for us . We should thank them more often for being protectors .",1,0.5168089494109154,0.2746327903853643,0.25
@USER @USER @USER please reply to this gentleman on behalf of all of us here @USER #jokles  #gotrealworktodo,0,0.4397394023835659,0.24271750215813157,0.25
I can't wait for Boris to wait until after Christmas to lock us down again so that I can't go to Poland like I 've been waiting for for half a year !,1,0.45949865505099297,0.3316321852529942,0.25
@USER to the same sex . ,0,0.4352388074621558,0.3581212703939647,0.25
"Secret Santa for one of my er ... "" hotter ""  work colleagues .. HTTPURL",1,0.408913373015821,0.22354155735162623,0.25
The contract extension with James Franklin will absolutely work out in Penn State 's favor .,1,0.4489474818110466,0.33220111558220367,0.25
You know the wolves match is boring when you 're talking with your mate about the best way to wire up his new shed !,1,0.541591539978981,0.2699851548034445,0.25
"@USER @USER @USER @USER You 've a book out ? I had n't realised . Yes , you 've already read this 8763 times this week , but hey .",1,0.5009075701236725,0.25323219740779523,0.25
"It was almost 70 degrees today but no , global warming does n't exist :unamused_face:",1,0.5036240816116333,0.20133864640371738,0.25
im glad we finally have a party in opposition who are committed to taking the government to task for not making mistakes fast enough,1,0.5119055062532425,0.26045727261877877,0.25
"My sisters kid , when we were playing in the living room , told me that I look like ghoul due to my baggy eyes . I love children so much , they make me feel so appreciated and loved , always say the kindest things !",1,0.49379574228078127,0.34224013692681554,0.25
considering crowd surfing the next time the hallways are too packed,1,0.5101605392992496,0.3063971582855121,0.25
i 've had more interesting conversations w my wall but alright,1,0.5573294311761856,0.25216559543088723,0.25
@USER #spinless #gutless  acceptable,0,0.43002310767769814,0.27965271462748126,0.25
just wondering how to get my diss down by 1500 words .. such fun,1,0.4963225945830345,0.2611809251298994,0.25
"ah yes , of the course the summer rain pours when im on foot .",1,0.3862440511584282,0.24704121530141923,0.25
Jaegermeister did 9/11,1,0.46650040335953236,0.3232394175030979,0.25
"Sharing is caring , I 'm sure your 42 followers would n't have slept tonight not having this update from you ⸮",1,0.489407554268837,0.2909954760454315,0.25
I 'm A VeGeTaRiAN BuT I eAt FiSh :upside-down_face: :upside-down_face: :upside-down_face:,1,0.39341340959072113,0.2984684606611209,0.25
tramp shit #youoweme #follow  HTTPURL,1,0.4464271664619446,0.2261061430263735,0.25
Sad that when someone drinks they treat you like shit and wo n't talk to you .,0,0.36395443975925446,0.3243149775689043,0.25
@USER I miss seeing your face and t-Rex hands everyday on Vlogmas :loudly_crying_face: :face_blowing_a_kiss: -Rexemoji :see-no-evil_monkey:,1,0.4119790270924568,0.27913138734553034,0.25
Thank you @USER . Requiring Facebook to participate in Twitch Chat is really a good way to push away interested players . ,0,0.2759442403912544,0.39775951603590476,0.25
"If you watch #TheCrown and do n't simultaneously wiki deep-dive on the royal family , did you even watch The Crown ?",1,0.5485315173864365,0.24896857893875365,0.25
"So hard to book a jab , turn up , be jabbed , wait a bit and then get on with your life . Why bother ?",1,0.5544376969337463,0.25119515723157204,0.25
Drop in Center to let people get the 1st or 2nd Vaccine open today . I went thinking I was able to get my 2nd one . Wait in the que 30 mins . sits down arm ready to get ! Sorry your 12hrs to early ! ! ! We can not vacinate you till 56 days ! ! ! @USER #Seriously,1,0.40563986636698246,0.33384840069368665,0.25
Sure you do ! Does n't everyone ? ! I do it everyday ! ! !,1,0.4650663696229458,0.3109102525471694,0.25
"Queer marriage is not allowed because it does n't follow the "" age-old customs , rituals , practices , culturla ethos and societal values "" , but all cis-men can commit infidelity with no consequences . Happy fuckin Pride people :upside-down_face: #SupremeCourtofIndia",1,0.47668037936091423,0.30725132914482767,0.25
"Masks work , that 's why we do n't have to wear them in pubs but do in shops !",1,0.46922693960368633,0.33036018889438723,0.25
First day of school and spectrum internet has already shit itself . Amazing,1,0.4704801216721535,0.3364973613267654,0.25
Pregnant and constantly crave KitKats . I literally have been living off of them for the past 4 months . @USER,1,0.40589942783117294,0.14648360135700328,0.25
@USER you tweet about having a flip phone ? Now that 's the definition of ,0,0.4472100995481014,0.2941522221951409,0.25
As a woman I dont need hobbies dreams or goals cause I can spend all my time wondering why he didnt text back crying into a bag of doughnuts,1,0.44203517213463783,0.2424035429478272,0.25
Ok Wandavision is good,0,0.5052323751151562,0.2189596657948014,0.5
@USER I think it 's a safe bet it wo n't fit the crime .,0,0.6174130700528622,0.2851220448248866,0.5
People are always like “ I do n't remember what life was like before covid ” but for me it 's more like “ idk what life was like before TikTok ”,0,0.6866120472550392,0.29616436963136905,0.5
Such a fun day in the lib studying Econ for 14 hours .. can't wait to do it again tomorrow  #ThisIsMiserable,1,0.5699981041252613,0.2659827464480376,0.5
Loving season 4 of trump does America . Funniest season yet #DonaldTrump #Trump #MAGA #MAGA2020,1,0.6398687362670898,0.23810151385754616,0.5
My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match . Is she in GOSSIP GIRL ?,1,0.6200237795710564,0.2076494952814189,0.5
@USER : HTTPURL  true ... you can't replace your one and only mam .,0,0.5325972251594067,0.28308097458623777,0.5
Throwing up is exactly what I want to be doing at 7:30 am ... :face_with_medical_mask: :face_with_medical_mask: :face_with_medical_mask: ,1,0.7059977427124977,0.2125909099109167,0.5
@USER if it got the attention of the smartass to comment that .. Didnt it work anyway ? ? ,1,0.6544512882828712,0.3324592967226058,0.5
@USER Yo jim I put my life savings in $ didi at $ 16 as per your request now me and my family are eating MREs in full survival mode What should I do ?,1,0.703732080757618,0.28037288431956564,0.5
I have every confidence in our government 's Covid action plan this Christmas :face_with_rolling_eyes:,1,0.6849227547645569,0.22685375031290697,0.5
This ' legendary ' anfield European cup atmosphere is great hey ! ;-) ,1,0.5759317763149738,0.24402659633544677,0.5
What a great person you are . ,1,0.6641275137662888,0.19855117348469997,0.5
And then there was none . Goodbye beard ( of sorts ) #MensFashion  HTTPURL,1,0.7272169888019562,0.24895017786752002,0.5
This should be fun next spring .  HTTPURL,1,0.5406437614001334,0.34078288086044545,0.5
@USER @USER There are so many films I want to see atm ! This would be amazing :raising_hands:,0,0.6462539434432983,0.22330049225729562,0.5
"@USER no , not negation . Sometimes , peace is achieved in a way that you accept to be content by a constant searing .",0,0.5944333001971245,0.24101901394033134,0.5
"So I may have had a "" few "" empties to recycle ... :recycling_symbol: :recycling_symbol: | I :red_heart: #craftbeer HTTPURL",0,0.6272167339920998,0.2762916992892136,0.5
Hell has frozen over . Literally . #Texas2015 .,0,0.5343112461268902,0.2552204283327452,0.5
"@USER she went from a faded orange mess to a dark brown with red streaks . I , of course , forgot to take pictures .",0,0.6044977530837059,0.22879470381985287,0.5
Church sign of the day : How would you feel if we celebrated your birthday without you ? :speak-no-evil_monkey: #StoleEm #TheReasonForTheSeason,0,0.5697069186717272,0.33460142386341807,0.5
What is the most important thing that you should do today ? - - Breathe . HTTPURL,0,0.6684004440903664,0.2501795574101962,0.5
@USER So that is what happened the ACORN voter fraud people .,0,0.6879114881157875,0.2549896654148069,0.5
Stuck in traffic ! ! ! :umbrella_with_rain_drops: :high_voltage: #mondays #athensbyrain #traffic #ontheroad #ontime ?  #sisters #COOLURSTYLE ... HTTPURL,0,0.6520053893327713,0.2523066954834639,0.5
Might just fuck around and take some horse dewormer for the thrill of if . Maybe I 'll feel something,1,0.5134842544794083,0.30044780214147154,0.5
@USER @USER @USER Missed off the  hashtag ?,0,0.6127414777874947,0.2321528104391203,0.5
And so it begins . The Sunday back to school preparation . :weary_face:,0,0.5734879896044731,0.261335736706572,0.5
Bring on diallo ffs . Nothing is working rn .,0,0.6067613959312439,0.2848240219662407,0.5
"Today stats : One follower , No unfollowers and followed 2 people via HTTPURL",0,0.6400922313332558,0.21735155031644154,0.5
