tweet,label,mean_confidence,variability,mean_correctness
"@USER @USER I wish son . like I said , twitter , wit on twitter and the magic of photos that are  3D = smoke and mirrors effect .",0,0.4311084635555744,0.24252518681733876,0.25
"to be completely honest , my ego is MASSIVE and i 'm not even sorry abt it :) )",0,0.5426252782344818,0.2625746134027691,0.25
Physical therapy at 8 am is just what I want to be doing with my Friday  #iwanttosleep,1,0.40147126466035843,0.17305961031357261,0.25
Somebody has filled my head with snot & used a cheese grater on the back of my throat during the night #unimpressed,0,0.5161726996302605,0.18383137505200553,0.25
Jaegermeister did 9/11,1,0.45614225417375565,0.32206434645326193,0.25
Day 1 . Ski school with instructor Patrick . Soon I 'll be ready for the black slopes .  ... HTTPURL,1,0.4309297725558281,0.20148792328090123,0.25
@USER @USER yeah I 'm avoiding you by waking up at 6 AM my time so by 10 PM I 'm exhausted .  #sucksimissedyou <3,1,0.4291236624121666,0.2853776876526433,0.25
"Quel domage  RT @USER : No Canada : Bills in TO series , which was a colossal flop , has been cancelled HTTPURL #CFL #NFL",1,0.28300719149410725,0.27577224014044643,0.25
"@USER #eskom yup , service delivery is impeccable  . diesel supply or cash flow problems ? Ineptitude",1,0.48447681590914726,0.2933533130696734,0.25
@USER Yeah I 'll probs try it out too .,0,0.49587302654981613,0.305715450618127,0.25
Will put corporate racism and sexism back where it belongs : Face-to-face  @USER : Execs think twice HTTPURL,1,0.3777317479252815,0.35256400450399045,0.25
When your @USER delivery gets stolen by a UK Mail delivery driver and the police know who it is but I still do n't get taken seriously :upside-down_face: :upside-down_face: :upside-down_face:,1,0.4639688730239868,0.22898283796851102,0.25
People who think cancel culture goes too far never learned about excommunication,1,0.5408890321850777,0.26089506802058937,0.25
"@USER tbh I think the only time I hear trans people use it is trans mascs referring to themselves . I 'm sure it does happen but the OG tweet really feels like "" made up a guy to be mad about """,0,0.4164908588863909,0.2368079007699181,0.25
Plan on using the last 16 % of my battery on listening to @USER @USER get through the day #big ☆ now,0,0.47972749918699265,0.31259582696640403,0.25
@USER u did such a good job the last time ! ! I can always reteach u :relieved_face:,0,0.5084624886512756,0.2901919052501709,0.25
Keep running from your problems . That always works . ,1,0.5225603953003883,0.26687120114237367,0.25
Hahaha these lads have never heard gucci mane or migos in their lives :rolling_on_the_floor_laughing: #UniversityChallenge,0,0.5048654079437256,0.282634716735955,0.25
"this narrative of "" protection "" that women require is infantilising and off-base . it implies requiring smothering as opposed to freedom to occupy spaces , yknow , as people .",0,0.48966436460614204,0.3025996120477268,0.25
"“ tit for tat , butter for fat , you kill my dog , i eat your cat ” is a liberian proverb for “ an eye for an eye ” . my ancestors were spittin '",1,0.45078907907009125,0.28305172713796606,0.25
"I 'm sorry , but if you message me on Instagram wanting me to help you sell your fit tea and wraps , I 'm leaving you on read . :upside-down_face:",1,0.45687199011445045,0.3150554695625138,0.25
:two_hearts: tip for baking bread ! :bread: :croissant: :baguette_bread: you can use the yeast in your dog 's ears to substitute active dry yeast or instant yeast in a pinch ! :two_hearts:,1,0.2897988138720393,0.18989228404878797,0.25
"@USER imagine your delivery being 2 hours late , and imagine calling up your service team only for them to hang up at 10pm , coincidentally the same time the office closes . But it 's okay , my £ 3 delivery fee is being refunded though 👊🏻",0,0.503338098526001,0.29356580914497515,0.25
 alot-still not sussed out how yo keep in touch with peop ! e via twitterTwitterversary,0,0.44852674193680286,0.30491911520511567,0.25
Yeah so I 'm on a diet :pizza:  HTTPURL,1,0.4818105846643448,0.2951813418139921,0.25
"People complain about my backround pic and all I feel is like "" hey do n't blame me , Albert E might have spoken those words ""  #life",1,0.4620629884302616,0.29060831787512725,0.25
"It was almost 70 degrees today but no , global warming does n't exist :unamused_face:",1,0.5512012615799904,0.24285726630188217,0.25
@USER I know ... ,1,0.44744352996349335,0.22917608573249518,0.25
i 've never had protected sex,1,0.3870842419564724,0.3591166491600279,0.25
Most people have security cameras for protection . Ours acts as a DVR,1,0.45343462005257607,0.26058697781132234,0.25
"You 'd hope that a film like that would lose relevance after a couple decades , but nope .",0,0.5079708322882652,0.16339208455111243,0.25
when someone 's phone goes off in a quiet room an angel gets its wings,0,0.499421663582325,0.27680284918518205,0.25
i hate waking up in the mornings :unamused_face: #basicbrianna  #an #early #bird,0,0.5514972284436226,0.257100108949172,0.25
If anyone wants to know how my nights going I tried making a private story on Snapchat and instead made a group chat ... I hate my life,1,0.5276585891842842,0.21778442351828603,0.25
"Where you our #ShamiWitness now ?  | "" @USER : The gunman is also said to be monitoring social media activity #sydneysiege """,1,0.5045674964785576,0.27988977101745366,0.25
@USER He was caught attending ... * gasp * a Latin Mass . ,1,0.4543284475803375,0.16990925964447082,0.25
"studying up on narcissism . the more I read up , the more I 'm afraid I have this disorder ! ! #centeroftheuniverse ",1,0.43092498288024217,0.3281024640344257,0.25
"Gotta love when you shake someone 's hand and they shiver ... It 's official , I have death hands and it is now winter ! #coldhandswarmheart ",1,0.39181326143443584,0.28637307101250115,0.25
"@USER @USER WHAT $ 2 for an app , OUTRAGIOUS ;) ",1,0.5539856851100922,0.25820204472206165,0.25
This should be fun next spring .  HTTPURL,1,0.3710479522123933,0.33900171400690465,0.25
"Whoever 's toddler ass sprayed the entire toilet backstage , I hope you stub your toe and bite your tongue really hard . also you were clearly dehydrated , go drink some damn water like an adult",0,0.4248457867652178,0.3005105882147544,0.25
""" your pronouns are what 's in your pants "" ok . juicy / dumper",1,0.45702432468533516,0.3282457996095617,0.25
my super power is always biting into the sour cream side of the burrito no matter what,1,0.42296954803168774,0.3496869250837066,0.25
"Is there a "" like "" tab on me ? I 'm not a facebook status to be liked by people ...  #RudeButTrue",1,0.5660230368375778,0.23757122029119018,0.25
@USER stoked ... ,1,0.37559344805777073,0.1954124970418633,0.25
Halfway through snowboarding day 1 and pretty sure I have fallen at least 69 times :grinning_squinting_face: :Cancer:,1,0.46422116085886955,0.300988304896355,0.25
my eye doctor is so cute and charming ok,0,0.4856082461774349,0.2894310342663619,0.25
@USER no doubt . And we wonder why Xmas makes ppl crazy ? !,0,0.5644028335809708,0.20910945234404152,0.25
just stuck my entire hand in a hot oven without thinking about the consequences . self preservation is clearly my strong suit,1,0.5074071660637856,0.22830057621236388,0.25
So not okay with DB 's racist jokes .,0,0.4952022433280945,0.2666891259004074,0.25
"Pissed off at @USER and just want out of my contract , but I 'm sure that would just be way too easy , ugh :(",1,0.42354215309023857,0.2609097220712964,0.25
Sad because I 've missed so much of Oxford the past year but happy cuz I just saw a squirrel carrying it 's baby whilst writing my essay by the river I love it HTTPURL,0,0.45562849938869476,0.30699944461826084,0.25
Just forced myself to go to class and spilt hot coffee in my lap while driving . How 's your day going ? :grinning_face_with_sweat:,0,0.393033429980278,0.17784295582804946,0.25
I 'm officially on Twitter ! ## sure what to do after all these pound signs ? ! ? !,0,0.5224469602108002,0.2779030893549376,0.25
I just saw the Matt Hancock video and now I 'm scared that in ten days time he will climb out my telly,1,0.5165111422538757,0.24728292399388974,0.25
Produce Mobile Apps  HTTPURL HTTPURL,1,0.38960322365164757,0.3085880642532224,0.25
"@USER are basically thieves , quoting it 's in the small print so you can't have a refund . Dates moved from summer , to a 4 hour slot on a Friday evening in November which is about as much use as a telescopic sight on a knife . #WeWantARefund @USER",1,0.5062387064099312,0.1695453421320358,0.25
Mental shoot out ends . Silent pause . Sirens start :police_car_light: Always so perfectly timed :oncoming_police_car: :police_car: 👍🏽 #LineOfDuty #LineofDuty6 #LOD6 #LOD,1,0.3861404210329056,0.28093667205759393,0.25
Gotta go back to work tonight,0,0.4056696444749832,0.35388593960096965,0.25
How is my highest grade in A & P,0,0.4978690966963768,0.28597000563084507,0.25
why is getting an eye exam so HUMILIATING,0,0.46359413489699364,0.3114343983676879,0.25
@USER thats not weird at all ,1,0.4123637918382883,0.3236592747773833,0.25
ik the republicans r like tryna say they won but idk why they do n't just settle this w an instagram poll ? ?,1,0.5470560267567635,0.26742325296426817,0.25
"@USER you guys sure screwed this up royally . I 'm happy for Lester , the brain trust over there sucks . #nicejob  #LesterToChicago",1,0.46143563091754913,0.2267444891807798,0.25
7:52 am ( too damn early ) in South Carolina .. What a shitty state to  be proud of,0,0.4109152462333441,0.3431000237596925,0.25
Sleep ? What 's that ... I 've never heard of it ?,1,0.46736161317676306,0.34340222638485585,0.25
Ca n't wait for my boyfriend to come home and kick my butt into shape ...  :see-no-evil_monkey: :face_with_tears_of_joy: @USER,1,0.4888126365840435,0.30774865563491743,0.25
NEW MUSIC TOMORROW ! !,0,0.42575689405202866,0.20904668078961955,0.25
My brain : ok you have 3 things to do My anxiety : ok you have 30 things to do,0,0.5191610902547836,0.1290979562192107,0.25
“ You 're never going to have a white boyfriend are you Jess ” Nah do n't think so Mum,1,0.5442095249891281,0.25363351639124126,0.25
