tweet,label,index
"Omicron:  Cases are going up, run for the hills.",1.0,162
"Like all humans, I make some decisions that go against the best interests of myself or others. One such decision is sometimes eating too much sugar, another was consuming animal products. I would love the government to nudge me towards better decisions. #NationalFoodStrategy",0.0,219
"I heard it might be snowing ??? Sounds fake, but okay??? Can anyone verify?????????",1.0,126
Replace Pelosi #Nancy,0.0,295
I was today years old when I learned what Ricky Martin looks like.,0.0,175
In sunny spain at the moment!!! Hows it all in england?,1.0,50
did anyone else get a notification from @NetflixUK saying american horror story s9 was available but doesn’t show up when you search for it?!,0.0,222
"as a poly dude, this ""boyfriends"" comic is really fucking adorable i dont trust no bitches who say its ""fetishy"" or ""not good representation"" i love them id die 4 them",0.0,246
"I was in no way prepared for the emotional wringing of my soul that #TalesFromtheLoop would put me through. And the score? Stunning. If you want something beautiful, intelligent and unique to watch, give it a go. It’s on Amazon Prime. I’m off for a lie down and a cry.",0.0,253
Markets already down,0.0,297
@SrutisJay one of them smonks weed so it's super worth it /s,1.0,64
"Hey @Honda, any chance we could see a civic in Rocket League? 😉",0.0,269
watching twilight with sam and i cannot wait to see his reaction to animatronic renesmee baby,0.0,317
anthony dropped his phone in the ocean,0.0,226
@Diktweet2 @JeffTweet68 @RepAndyBiggsAZ You can call it whatever but it was stupid and not an inserection...if it was there would have been arms and the building would have been taken over and btw....it has been proven non Republican militia were in there also involved and present,0.0,282
How is it possible that Sly Stallone’s ‘Cobra’ is both the best and the worst movie ever made?,1.0,84
"@alligatoraliens tbh I think the only time I hear trans people use it is trans mascs referring to themselves. I'm sure it does happen but the OG tweet really feels like ""made up a guy to be mad about""",0.0,303
okay but like the say so song ain’t that bad. I’m unironically jam to it lmao,1.0,22
absolutely love waking up to the fire alarm at 7 am 😍,1.0,23
Can’t wait for those $2000 checks to go out immediately,1.0,108
Hot dog eating contest as a form of assisted suicide,1.0,60
Ah gotta love that Friday morning burnt out feeling 🌄,1.0,25
"my mom just called the spatula, an “egg flipper”",0.0,220
6 more hours and then a whoppingly massive 2days off work! wowzers!,1.0,133
"I can't tell if my professors keep skipping/delaying Introductions because grad school is so serious and important that you have to immediately dive into material, or if because classes at AU haven't been in-person in two years all the profs are majorly disoriented",0.0,263
it’s Songkran right now in Thailand and I wish I was there😩😩,0.0,236
We didn’t deserve to draw anyway but it’s just so frustrating to lose due to shit officiating,0.0,205
Taxes  are just the best and I cannot wait to pay more 😇🥰🥺,1.0,33
Really happy that the weather has stayed like this for the whole weekend,1.0,167
Good news: Played out of my mind from the sand traps today. Bad news: Was in the sand traps a lot today.,1.0,134
as much as i like being home i miss my uni pals and messing around in the kitchen at 2am,0.0,235
Sunset over the Appalachian mountains. https://t.co/hg5EVkOLhY,0.0,203
How are there women in this world who think we should be kind to pedophiles and rapists? Howwwwwwww? They’re not sorry!,0.0,194
help! i'm being haunted by dead people! (my dissertations),1.0,17
when the toilet seat is warmed up for you&gt;&gt;&gt;,1.0,46
Efy is great,1.0,36
"5:30 banshee-like kitten zoomies are definitely my all-time favorite alarm clock, and the sound of jewelry boxes flipping over and burnouts on the wood floor make for the calmest, most enjoyable start to any workday.",1.0,42
"AMAZING game, @RobinLehner!
So happy to have you in Vegas!
❤️❤️❤️",0.0,343
if i saw a capybara in person id probably throw up,1.0,110
"Networking, networking and networking - big message from today’s key note speakers #PRS2021",0.0,180
Life is about eating chicken finger and getting drunk,1.0,79
"knew one coworker recently had a baby, but didn't send us pictures so far. People are curious, so I tacked up a stock photo of an ugly baby.",0.0,285
My living room feels really lively now. I’m recklessly sipping tea absorbing choons #TaeSup,1.0,101
I love a Monday morning so glad the weekends over!,1.0,165
wearing a cute jumpsuit is all fun and games until you have to go to the bathroom,1.0,139
Good morning September... Hello tonsillitis :(,1.0,89
"Broke: doing assignments in order of due date
Woke: doing assignments in order of priority
Wired: spending 20 minutes on each class at a time and just go down the list",1.0,0
"I'd like to thank middle aged men watching the Olympics for solving the mental health crisis. Getting someone to shout ""get some perspective"" at every athlete struggling with anxiety will definitely solve their problem.",1.0,1
yeah your girl is fine but does she pass out while giving blood,1.0,2
Sleep? What’s that... I’ve never heard of it?,1.0,3
my favorite gay drama is the social network,1.0,4
"not to brag, but my thesis topic was so good that someone else published on it three months ago 🙃",1.0,5
@SuspendThePres But what were the ratings??  (Replied to his Tweet with the same thing.),1.0,6
i want tech to be banned for use in work relationships. i don't ever want my bosses asking me why im missing optional shit. just write me up at that point.,0.0,7
i’ve never had protected sex,1.0,8
"Well, I had hoped the election would be called in time for my quarter-century birthday two days ago, but I’ll accept this belated present from my fellow Americans. #BidenHarris2020 #election",0.0,9
"The Drew Barrymore Show is an absolute trainwreck. Like The Tony Danza Show, every two minutes is a clip for The Soup.",1.0,10
"I see Dettol, Toilet Duck and Zoflora are all trending on Twitter. Now why could that be... #TrumpPressBriefing",1.0,11
"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",0.0,12
"I’m not sure what the guys in The Chainsmokers look like, but everyone in this Phoenix crowd looks like they’re in The Chainsmokers.",0.0,13
The contract extension with James Franklin will absolutely work out in Penn State's favor.,1.0,14
As a woman I dont need hobbies dreams or goals cause I can spend all my time wondering why he didnt text back crying into a bag of doughnuts,1.0,15
@AgainstArms @ACCLiverpool Yes NEU! 👏👏👏,0.0,16
"Sometimes I lay in bed and think about how today will be the day I make my life better. Exercise, drinking water, eating healthy. Then I wake up. ",1.0,17
Why are toddlers allowed in public spaces,1.0,18
"Knocked on a door to deliver a parcel, waited 30secs then I see the parcel had a safeplace so went to the neighbour. Then this moody 20yr old answered the door in a Spurs shirt talking shit, so I laugh and say was u crying about Harry Kane, is that why u took so long to answer 🤣",0.0,19
"make it illegal to say/write ""Dems in disarray"" on account of it being stupid as fuck",1.0,20
Hands up who remembers when EVERY blogger and their dog was a brand ambassador for Coconut Lane 😂,1.0,21
☯️&amp;🤍 https://t.co/Uz2XTyp9Dg,0.0,22
"I find it hilarious that ‘black and white’ or ‘all or nothing’ thinking is considered a cognitive distortion and is a symptom of several disorders, and yet it remains a pillar of American (and Western) culture.

It’s almost like…. our culture is toxic 🤔",1.0,23
Love it when the milk is out of date when you buy it ,1.0,24
I finished my MBio in Biomedical science this week and today I found out I’m graduating with a final mark of 77% (distinction)🥳 so proud of myself,0.0,25
"For anyone with Three network, you can upgrade or pre order over the phone, online hasn’t been updated.",0.0,26
Yes you can break all the rules for Christmas and risk serious fines and killing your loved ones with a deadly virus OR you could ✨stay at home✨,1.0,27
My life has gone from ‘drive it like you stole it’ to ‘drive it like your toddler needs the toilet’.,1.0,28
If a dude says “females” I automatically don’t trust him,0.0,29
happy birthday gorgeous! have an amazing day i love you!!💓💓 @gracekennardd,0.0,30
"Climate change isn't real. How could it be with us having the most hurricanes in recorded history, deadly tornados, and wildfires 🙄",1.0,31
"Boy, I sure do love being constantly misgendered by my cis relatives at family gatherings 🙃",1.0,32
I need Trisha as a guest on red scare,0.0,33
Only yelled at one person while biking home this evening. Improvement!,1.0,34
"AT&amp;T is truly amazing
They think my lg g7 is 3g only to the point where they sent us Walmart Altec phones and said they'd shut off service.
We called them, they told us to not worry and if the phones are fine they wouldn't be shut off
Guess what got shut off this morning? LOL",1.0,35
i gotta get out of this city. i made $18 doordashing for an hour and a half 😭 3 orders and only one tipped lmfao he was the sweetest tho he gave me a cash tip + a 3.00 tip on the app &lt;3 i miss him,0.0,36
"Bruh how do people manage dozens of healthy, fun and equitable friendships over a long period of time? I can hardly handle like 3 😖",0.0,37
Omg my dog just scrolled through my emails with his nose and I’ve never seen anything CUTERRRRR😩😍,0.0,38
I love how they blur out Tristan’s face in this season of the kardashians LMAO like hmmmm I wonder who that mysterious man is,1.0,39
"I think the corn should be part of the game, let the players chase balls into the corn field! #FieldOfDreamsGame 🌽🌽🌽",0.0,40
i love acknowledging the other twinks on campus hi friends!!,0.0,41
"@kazzacoey @UKLabour The old phrase that says, if you are in the middle of the road you will be run over. Starmer is stuck like a record that is stuck in the same groove and nobody wants to hear that. Also where are the policies?",0.0,42
"@faith_hi @PalmerReport Ahh yes, quick peek at your page and you obviously know everything. Thank you for the enlightenment.😂",1.0,43
Can't wait to sit at my desk for 7 and half hours. Back working harder than me...,1.0,44
The littles and I had a fun day today 💞 https://t.co/QSF7p2Qqya,0.0,45
It's so weird how I look ugly in photos but I also look ugly in the mirror,1.0,46
Mnet girls planet 999 top 9 choices literally all horrific forgettable girls not charming or enjoyable to watch clearly biased to k group I’m literally going to take action,0.0,47
I never feel more empowered than when I’m listening to ‘this is me’ from camp rock,1.0,48
I too enjoy making shit up and pretending like I understand basic economic principles https://t.co/cHDBHaxBBR,1.0,49
wow this growth spurt is really taking longer than i thought haha,1.0,50
"Aye these vaccines are dangerous to your health like. But see the charlie that you put up your nose at weekends, totally fine.",1.0,51
@PONOS_EN Very nice. We're now briefly up to date. Hopefully doesn't take you so long to do the English release of the new pixie after we get 9.10.,1.0,52
yall ever chip your tooth from accidentally biting your tongue ring,0.0,53
"I'm glad I downloaded tiktok, it brings me back to the good ol days of vine 🥰",0.0,54
"Using an educator discount, I receive 20% off Manga at B&amp;N. This is the only reason I am a teacher.",1.0,55
There is nothing new in an oliver james publication that can't be found elsewhere for free. He's a leftist living a straight bourgeois life,1.0,56
Might just fuck around and take some horse dewormer for the thrill of if. Maybe I’ll feel something,1.0,57
I am so fucking tired of living in the UK.,0.0,58
@_Priya_R @ZebrafishRock Have you tried Steve Wilson at UCL?,0.0,59
How bout you dont use a gazillion filters on your pictures,1.0,60
friendship is such a beautiful thing and deserves more credit than it gets,0.0,61
Not telling anyone how I voted in case it doesn't come true #EUref,1.0,62
"@toxx_i @cjafterdark If you say grâce like ""gra"", you actually end up saying coup de gras which means blow/stroke/hit of fat",0.0,63
Best performance in a while. Absolute cracker today. Think @benbreo deserved mom #NFFC,0.0,64
@BeschlossDC I stayed home sick from elementary school and watched it at my grandma’s house.  I don’t think I understood exactly what happened and that it was such a tragedy.,0.0,65
also that jacket he wore yesterday i’m gonna rip my eyes out :/,1.0,66
Sitting next to the world's loudest mouth-breather on the first day of class did a really good job of demystifying grad school for me today,1.0,67
"Drop in Center to let people get the 1st or 2nd Vaccine open today . I went thinking I was able to get my 2nd one .
Wait in the que 30 mins .sits down arm ready to get ! 
Sorry your 12hrs to early !!! 
We cannot vacinate you till 56 days !!! @NicolaSturgeon #Seriously",1.0,68
"So I have an exam tomorrow, but likeee if the country is about to turn into a war zone does it really matter??",1.0,69
My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match. Is she in GOSSIP GIRL?,1.0,70
@KhoaVuUmn Reviewer 2: this is a very weak paper that fails proof of concept. Stating a cat bed is also a wizard's hat is totally wrong and your data cannot support this,1.0,71
An uppity receptionist just told me an initial assessment to have someone simply look at my teeth the exact same way my dentist did for free will cost £165. I might have laughed at them down the phone.,0.0,72
Because of #Trump I now don't have to worry about other countries making fun of me for being fat! 🍩🍫🍰🍕 #Thankstotrump #America,1.0,73
"We have changed our name on here to keep family from finding us, we are still didivination just look different.",0.0,74
"Vaccine dose 1. Thank you, science.",0.0,75
love when my boss micromanaged me (:,1.0,76
feeling v grateful!!!!,0.0,77
My ears are ringing so badly rn,0.0,78
The Suicide Squad felt like a remake of the Watchmen movie where they actually kept the giant squid.,0.0,79
Breaking news: @Cristiano is going back to @ManUtd. Wow! Just Wow. What a  signing. What a transfer window for United. What a home coming. Love it.,0.0,80
"Doggo owners have started walking the dogs around the technology park I work on &amp; I can see them all from my desk. 

This is the only positive of working from the office",0.0,81
Boehner not clapping for gender pay equality. COOL.,1.0,82
"#bbcfootball one simple question.... WHAT THE HELL DO WE DO ALL WEEKEND!!! No football, No F1..... Gardening?",0.0,83
I’m in Canada so like Happy 4rth?,1.0,84
I've been doing physics for 40 minutes I think I deserve a break 😂😂😂😭 I'm never going to get it all done at this rate,1.0,85
Mom put powdered carpet cleaner all over the floor and now it legit smells like we are living in a stable,0.0,86
Even if you're fully vaccinated the CDC recommends still being nice to me. I am fragile,0.0,87
"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",0.0,88
turning 22 next week so naturally I increased my tinder age range up to 60,1.0,89
the time is currently 00:24 and the single thing rattling around in my brain is the noise those door stoppers make. you know the one,0.0,90
'Margaret Thatcher' is trending... has 2016 taken another one?,1.0,91
talking about the capitol all day like i'm in the hunger games or something,0.0,92
"#EconTwitter Job candidates: I already see some postings trickling in on @JOE_listings (and I’m always looking to procrastinate) so send me your papers for comment! My specialties are beh/exp and eship/innovation but I’ll read anything! Dms open, ✉️ djlee@udel.edu",0.0,93
Birmingham city football club are definitely getting promoted to the premier league this season!!,1.0,94
I do love it when my mum makes me spend my savings on beer 😒,1.0,95
late night coffee cravings are tempting fate,0.0,96
Don't understand the scoring on #AllStarMusicals ? How has everyone got 10s apart from Barney? His was the best so far by quite a bit,0.0,97
I do embroidery on tote bags and jumpers over on my depop for cheap prices please go check it out would mean the world to me! 🧡#depop #embroidery #totebags @depop @bethanyj_ on depop 🦋 https://t.co/vmxbMXQs4a,0.0,98
"Back from Nashville... I missed this little girl, even though she… https://t.co/eN8q2YEyua",0.0,99
I see ITV have new drama starting next week think it's about a police detective with personal problems that i'll make change then.,1.0,100
Yo does anyone know how parking spots are assigned for painting??,0.0,101
"#psychtoolbox sees a massive update and flashy new URL https://t.co/YEqVctVS1p - installation easier, HDR support and finally(?)@MATLAB recognising Mario Kleiner’s outstanding work keeping them relevant in time critical fMRI experiments in a time of nascent open source rivals",0.0,102
Who's bored at home?,0.0,103
Gonna go cry now some no face told me to lose weight x,1.0,104
"B/w Rain is a Good Thing stuck in my my head, the heat &amp; #GladePlugIns going in the car, hard to believe it's not Summer! #Glade #GotItFree",0.0,105
@AvatarOdin @aubviouslynot sounds like the american dream ngl,1.0,106
it's funny my mom thinks i possess no remorse when i feel remorse everyday for existing 😎,1.0,107
"to all the anti-vaxxers out there, may you live every day as if it is your last... and improve the gene-pool.",1.0,108
"to me
.....
to me
.....
to me
.....
to me
.....
awwww :(",0.0,109
WHO LET THE LAUNDRY PILE UP 5 BASKETS. Goodness.,1.0,110
@coffeedreamer1 @kingssnacks Omg me too I have a wheat allergy and I’m suffering but can’t stop eating it - absolutely delicious!,0.0,111
It’s good to hear once again how the government are setting a great example when it comes to following their own COVID restrictions.....,1.0,112
"My Life Changed When I Finally Bought a Kitchen Table: and other essays about living alone

Chapter 1: Pants?",0.0,113
How does one find motivation to do basically anything? Asking for a friend.,1.0,114
"@kirkkorner ""But it's a deterrent"" 🙄",1.0,115
what it do babyyy🤠 https://t.co/HBvMmOOTZG,0.0,116
when my sister was younger she made comic series called “harry potter loves bacon” in which harry potter discovered a love for bacon,0.0,117
"Christopher Biggins, a Poundland Mrs Twanky, is sharing his expert knowledge on the EU and Brexit. Can’t wait for his take on the Middle East’s geopolitical situation. https://t.co/FzxTWRWjz7",0.0,118
wait what the fuck that solo yolo is mad?,1.0,119
cold weather please hurry i want to wear sweaters again 🙏🏽,0.0,120
Ok Wandavision is good,0.0,121
just tried to make a hot chocolate using only cold milk and wondered why it didn't taste right. that's where I'm at today.,0.0,122
"Here’s the situation, DO WHATEVER MAKES YOUR HEART HAPPY!!! 

You’re going to die one day dang it. 

At least do all the things you wanted to before you leave!!",0.0,123
Nothing warms my heart more than seeing everybody come together and attack Westside’s administration ❤️ #WycoPride #YeeYee,1.0,124
@JacobWohlReport Do I need to aquire a wife before this happens or will I be assigned one?,1.0,125
"Lucky for 2nd placed Brentford that there's no stand out team like Leeds this year, or they might have no chance of winning the league. #ncfc",1.0,126
The motto of 2021 is: “stop defending shitty men” this is not up for debate,0.0,127
shut the hell up https://t.co/QeOnvsraNM,0.0,128
So weird how Venmo hasn’t venmoed me yet really thought I was the one,1.0,129
"Being a mom with an autoimmune disease means I am a grown ass woman that caught hand, foot, and mouth from my daughter. My Hashimotos sucks. Thanks for all the sicknesses I so graciously suffer and should not be suffering at 40.",1.0,130
I can’t wait to hear more about the life of an upper middle class East Asian American whose only personality trait is drinking boba tea https://t.co/SapbXLd0r2,1.0,131
"@Showmasters are basically thieves, quoting it’s in the small print so you can’t have a refund.
Dates moved from summer, to a 4 hour slot on a Friday evening in November which is about as much use as a telescopic sight on a knife.#WeWantARefund @UKConsumerRight",1.0,132
Boris Johnson is not a clown. The conservative party is not corrupt.,1.0,133
Just realized I don’t have more than 3 full weeks in a row at work the rest of the year. 💁🏼‍♀️,0.0,134
@goldfishbabe101 crispy all day every day over here ✌🏻,1.0,135
“Dad where did you watch the World Cup in 1966?” “I watched it on my own in my bedroom with a pigeon”,0.0,136
"head is pounding, spent £25 on ubers last night and I have a 3000 word report to write :) yippee x",1.0,137
i miss classes being online 😵‍💫,0.0,138
"Some pretty great things are happening at the call center. Listen in to 104.5 for the Care-A-Thon! Each dollar is being matched, my friends!",0.0,139
I’m still confused about DaBaby’s point? Like would you have said “everybody without cancer out your lighters up”??? like what sir https://t.co/EqcbAEkIJM,1.0,140
So excited to start this job!😊,1.0,141
do you think when a middle aged white man goes to buy a big lifted brand new F150 they check to make sure his penis is incredibly small?? or do they just take his word for it,1.0,142
Great start to the day Neros was shut and now I'm going akip on the bus 😴😵,1.0,143
Amazing how fast this team can go winning from 13 straight to losing three in a row. Lol. Horrible managing tonight. I really hope this Boone experiment is over soon.,1.0,144
"Today I learned what ""ghost nipples"" are.",0.0,145
someone get on a plane with me and lets just tour someplace for like 4 days please,0.0,146
@terryflewers @lfcsonny Has he given any clarification regarding what age Harvey Elliott needs to be before you can tackle him?,1.0,147
I'm gonna say it: Joanne beat the fuck out of Michael's Halloween online store.,0.0,148
WTF!!! #billcosby conviction was just overturned by the Pennsylvania Supreme Court!!!! #wtf #WHY #me2 @BillCosby,0.0,149
@Ciara87C @RachaelSmarty @SashaHumphreys2 my tinder convos have been leaked,1.0,150
Breaking news: Pubs and bars the latest cure for COVID.,1.0,151
If ya headcanon Cub as an alien you could also make a Lilo and Stitch AU with Scar as Lilo and Cub as Stitch,0.0,152
PLT slamming their brand name on everything winds me up. You’ll find something really nice but it’s got ‘PRETTY LITTLE THING’ written in caps all over the front 😩,0.0,153
Bro Drake thinks about Rihanna everyday,0.0,154
could have gone to bed early but instead have been messing around on a random color palette generator for an hour,0.0,155
the curious george soundtrack radicalized me at the tender age of four,0.0,156
"Worst mistake you can ever make is not taking ur mates advice, hands down",0.0,157
"@Jennyfurfuls Garlic has antiseptic qualities. However, a famous French dish that requires 40 cloves and wine with slow cooked chicken maybe a step too far.",0.0,158
"It's nice to see some heritage organisations are doing the right thing and putting the safety of their staff, visitors and volunteers first. Wonder what that's like...
...for reasons, this is aimed at nobody.",1.0,159
I refuse to work under someone for the rest of my life. I WILL have my own business and be my OWN boss. ✨Speaking it into existence✨,0.0,160
(Shameless Dead Snow 2 misquote) The sequel I did 'nazi' coming! Can't wait! https://t.co/gngxw5kbDh,0.0,161
we love when the power goes out at 6:30 in the morning on a wednesday https://t.co/BBIQ7ZYS3x,1.0,162
Want to guarantee that you'll never lose your job? Just become the Prime Minister and party in a national lockdown. ,1.0,163
"🌶 Spiced Coconut curry 🥥

.
A weekend spent with friends brings a week of content... or something like that 😜

.
Started the weekend off with this yummy morsel, With was a fusion of miso sesame aubergine 🍆, broccoli… https://t.co/zyWiA0EX4u",1.0,164
people who hate the snow give off the same energy as people who hate cats,0.0,165
wow i love only ever buying gray and striped shirts,1.0,166
recording myself talking in spanish and then having to listen to it back is seriously one of the most painful things in my life,0.0,167
"#bbcqt It sure would be nice if Ms May decided to answer a question, rather than dance readily around it.",1.0,168
The amount of times I had to present my intern badge to Capitol Police officers who saw me every day for months and these people are just breaking in like it’s nothing smh,0.0,169
YouTube just gave me a gamer targeted covid vaccine ad and anyway get vaccinated gamers.,0.0,170
love seeing that my mom has officially started posting about the horse worm medicine being good for covid actually and they’re just trying to make it look bad bc it’s so cheap 🤪,1.0,171
So do men really not understand the expenses of raising a child or is it willful ignorance to vilify the women in their lives? Or some kind of terrible combo?,0.0,172
"you like ketchup but not tomatoes???

grow up",1.0,173
"I painted my first business sign &amp; got two more business signs to do. Omg. 

THANK YOU GOD 🙏",0.0,174
Gets James off ffs,0.0,175
"@kittin_knittin According to a Trump republican,  that's relative to Penis size.  There's a video.  Lol",1.0,176
i hate when that guy on tiktok is all “i uNdeRsTAnd iTs eASy tO keEp wAtChInG vIdEos..” LIKE BRO MIND YA BUSINESS,0.0,177
"but clinton's emails!
oh.
emm.
fucking.
gee.

clinton's god damnèd emails.

the humanity of it all.

🤮 https://t.co/cibY5Tn9s6",1.0,178
Does anyone have a PDF of excerpts from ch. 2 of Mill's On Liberty? I want to assign a chunk of the argument for free expression without asking my students to read the whole chapter.,0.0,179
watching tik toks at full volume in the middle of the airport should be a federal offense,1.0,180
"this Brazilian dude always likes my pictures on instagram, nothing more, and honestly he’s a pretty welcome presence on my account",0.0,181
i was so bored today that i let my computer restart to install updates 🥴,0.0,182
The fair-weather fans in all of these threads. Wake up call. Fleury is a human being. Surprise!,1.0,183
everytime i swipe through bumble when i’m bored i just get sad that no one has the same complex interests as me….rude 😤🙄 /j,1.0,184
only have to physically be in uni for an hour a week looool mmmm take my 9k xxxxx,1.0,185
someone on the street asked me for the time and I just straight up lied for no reason,0.0,186
Has anyone written about the complexity of sick leave for the service/retail industry and how impossible it is not to screw over the other workers with it? does that make sense? I need an academic article on this with better words,0.0,187
"Regardless of what's happening between Reddit and Robinhood, I hope we can all agree that Elon Musk should shut up now and forever.",0.0,188
I think Boris Johnson deserves his parties after the great job he does for the country these past few years,1.0,189
stop because i just thought of the cutest caption for when i get in a relationship. “i’ve finally found someone to watch stranger things with” 🥺,0.0,190
"If you watch #TheCrown and don’t  simultaneously wiki deep-dive on the royal family, did you even watch The Crown?",1.0,191
There is not enough people here #ivoryrooms,1.0,192
Gosh sunderland twitter is a fun place to be tonight isn't it. One game. One game!!!,1.0,193
Still haven't fully comprehended I go back to work tomorrow.,0.0,194
How do I stop thinking literally everything is corny ??,0.0,195
Old people don’t deserve rights,1.0,196
Mine and @livlawrencex snapchats are just stunning👌,1.0,197
so the royal family is sound with pedophiles but as soon as a mixed race baby comes into it they’re scared ? makes sense 🥴,1.0,198
"Submitted my application for PhD funding today, then shit myself and wanted to withdraw it 😂🙈",0.0,199
Love a good cry 👌🏻,1.0,200
"don't cry because it happened, smile because it's over &lt;3",1.0,201
i’m now reading 4 books at once what could go wrong 🧡,1.0,202
"As if I didn't know this anyway!
I'm an Owl according to the #BBCBodyClock quiz – what are you? https://t.co/vM07K82CTg",1.0,203
"Yes, that's fine. Don't wash your hands when you come out of the gym toilets and go and touch all the weights. We're not in a Pandemic or anything...",1.0,204
"I think men are better than women, they provide for us. We should thank them more often for being protectors. ",1.0,205
everyone pls stop shooting fireworks my dog is scared :(,1.0,206
my favorite brand of old people are the ones who work as tour guides at national parks,0.0,207
Just gotta realize no ones interested in what I have to say 👌,1.0,208
@micahgallen @rosanna_olsen I am just looking at this again today...  did you ever get consistent success with fMRI and Eyelink eyetracking?  I am tempted by the MRC SYstems's fMRI safe 12M camera+IR pointed directly at the eye (through two way mirror) but all the researchers are familiar with Eyelink!,0.0,209
ate a bagel with cream cheese earlier and the impending doom immediately vanished from my mind,1.0,210
Happy birthday to me!! I’m 30! 😭,1.0,211
Has any couple ever put furniture together and stayed together afterwards??? Asking for myself,1.0,212
I’m defending the land I have left. Click https://t.co/3vXqNbqJqr to do the same. https://t.co/Im5HpQWABQ,0.0,213
Schadenfreude x,1.0,214
Thankyou subway! @SubwayUK #TunaForTuna 🧡 https://t.co/ilyOiXHJIs,0.0,215
when someone’s phone goes off in a quiet room an angel gets its wings,0.0,216
Just remembered IHOB was a thing. Don't text.,0.0,217
@BBCAMERICA Thanks for disrupting your narrative continuity with commercial break previews. #SpoilerAlert,1.0,218
@Chris08505199 We watched this and were really saddened by the lack of deeper digging around this issue. There was an air of blame uk jobless for not stepping up. Needs a proper investigation and not a fluff piece IMO. Thanks for your tweet though.,0.0,219
"Selling 2 X Zutekh Presents Mella Dee at Square One Manchester Tickets 22nd August - £18 Each, cheaper than face value 
Message me or @SarahrodriguesX to buy",0.0,220
Tell the liverpool players to get some beers and just sit on the grass for the full 90 mins. Let leeds score as many goals as they want. #NoToEuropeanSuperLeague,1.0,221
Fox News et al should be shut down. Absolutely heartbreaking.  💔  #GOPTraitors https://t.co/6s3MFrSLU1,0.0,222
WHY IS IT SO HARD TO FIND SOMEWHERE TO SWIMMM 🥵,0.0,223
Don’t you just love it when they dig up your road at 8:30am on a Saturday 😠,1.0,224
I really haven't a clue why people think GP's aren't working when you look at all the supportive news headlines around!,1.0,225
Thanks Boris Johnson for restricting travel abroad (again) due to the new virus strain and your concern for the public health. I heard next week your banning fast food beacuse thats just as dangerous right?,1.0,226
Just tried to eat soup with my mask on #fail #Masks,0.0,227
"@MailOnline Another misogynistic, homophobic rapper.. how shocking!",1.0,228
In terms of usability is there a more frustrating web site than ebay?,0.0,229
just listened to my all straight friend group talk about boys for THREE HOURS i am DRAINED,0.0,230
I want a bloomin’ onion,0.0,231
it’s amazing how toxic people are always blaming others but fail to realize that they are the common denominator in all problems 🚮,0.0,232
Being 20 years old and going to concerts with my mom means I can scream all the no-no lyrics bc iM aN aDuLt,1.0,233
i cant wait to leave boston,0.0,234
"if you listen carefully, you can hear me not carig",1.0,235
