index,label,tweet
34,0,@Ed_Miliband @edballsmp @andyburnhammp We Agree #NHSENGLAND needs to #Publish #AandE figures over #HolidayPeriod #Sarcasm from #JeremyHunt
35,1,We'll that was a great way to start off my morning 😀 #not
36,0,@BestProAdvice: http://t.co/yRl7MbKNzB #Not true....you can't replace your one and only mam.
37,0,Love watching #latenightfilms. Enjoyed #MockingjayPart1 @cineworld #didsbury. Ta @sophie_louise24. #Grateful to have such a #goodfriend.
38,1,"sorry for being female, I didn't mean to interrupt your perfect little man-world. 😒 #sarcasm"
39,1,"The whole #Misogyny thing is hanging in there with Women from the right #Not. A cat fight now ?, imagine pulling that on the left #pmlive"
40,1,Being awake since 3AM is always so much fun #sarcasm
41,0,Mary is not having that shit whatsoever. #done #shesdone 💁 http://t.co/WHFq8xtlGR
42,0,We live in such a small world these days - the #LAFire is a story at the end of the Australian news @ABCNews24
43,0,Your friends will bring you down because they fucked up what they had males & females #not me fool !
44,1,3 hours sleep yay loving life #not
45,0,I can't wait to jump in my bed tonight and sleep!😴 #sotired
46,1,Bush 'fully informed' of CIA methods http://t.co/qRvvPVrjVh No?? Really?? Shocking... #not
47,1,"@outsilver87 @LasVegasCapper Ya, because if history has told us anything, it's that betting on sports is a GREAT way to make money! #sarcasm"
48,0,It's freezing out there & very hazy .... Just want to go home.
49,1,"I THOUGHT WHAT WE HAD WAS REAL, HOW COULD YOU BE FINE? COZ I'M NOT FINE AT ALL Oh wait. Fixed the caps lock ^.^ #Sarcasm #LaughNow .o."
50,0,you know what would make break 1000000x times better?||not having practice.
51,0,@MikeIsler Thank you! I think i filled it out correctly
52,0,@Cameronjwalker4 miss u I'm leaving on 7th so .... Need to see you before I go 😩😩😩😩
53,0,> @CleartalkingCom Google Drive Review http://t.co/aqd6oRJ0Wb
54,0,"I've visited 19 #US #States, 2 #Canadian #Provinces, & 11 #Countries total. (Not the most, but not bad.)"
55,0,Photo: 3pc Lace Corset Size: small-2xl Price:$40.00 Leave size and email for invoice http://t.co/xrPRl3TKxm
56,1,Such quality customer service today by @Microsoft for the Xbox One #not #thisiscrap #nothelpfulatall
57,0,"there is only 1 race, HUMAN so i dont look at things by the myth of ""races"" @jtarleta53 @RBRNetwork1"
58,0,A #Sagittarius will always chase what they want until they get it..|#keepgoing http://t.co/7vV4kwchRj
59,0,"the ""2/3=75%"" is also in the top 10 LOL @TimOwensby @RBRNetwork1 @IndyEnigma @CalFreedomMom"
60,1,In other news i havent had a good nights sleep in a week. I feel great. #sarcasm
61,1,Taking a final then going straight to work. I'm just peachy about it. #not
62,1,Ouch that hurt 😂 #sarcasm
63,0,Bummer ending... But what a fun game and season. #Gophers
64,1,Yay for getting pink eye again! #not #whyme
65,0,"Looking for @Stratoscale practitioners... Anyone out there, or recommendations?"
66,1,Nice weekend off but back at work tonight. Over the fucking moon #NOT
67,1,Christmas shopping on 2hrs sleep is going to be fun!!!!! #Not
68,1,@nytimes oh so someone got in trouble for making fun of the people who behead innocent people...nice #sarcasm
69,0,@Iron_Spike RT @randal_olson: Baby name #irony. #dataviz||Source: http://t.co/jCRsUrSVlD http://t.co/bcVZIGFNks
70,0,#Not long to wait till released CO2 turns up temperature - http://t.co/UFD9oCLFM3 http://t.co/puzJgw2LuE
71,0,@restlessduncan @SR_Duncan At least you got my joke
72,0,HEY LOOK THERE! #IRONY
73,0,Baking bread and hanging with a glass of wine in leggings and a sweatshirt with football on. HEAVEN! If only the snow hadn't turned to rain.
74,0,#not EBOLA|BUT GREED AKA BADMIND KILLS EASILY AND QUICKQUICK http://t.co/qs6Ij3pBmS
75,1,"Standard Christmas newsfeed. Diamonds everywhere, everyone's engaged. Congratulations. #original #not #Christmas #engaged"
76,0,that fits @2014Outlaw @brownbearmike1 @real_smart_guy3 @RBRNetwork1
77,0,Thanks GORI-san|#djgori #not for sale http://t.co/g09TZY3oHO
78,0,"If a foreign power hit Japan's embassy in NYC with a missile, not really an attack on US. In that sense, I agree with you. @Daniel_1stLt"
79,1,Sorry this doesn't make any sense why make it even more tough? That's going to produce more players.. #sarcasm http://t.co/rjRLAQHwyd
80,1,🎉It's Monday! 🎉 #sarcasm
81,0,@naomiwgrossman You blew my mind on #AHSFREAKSHOW You're brilliant.
82,0,#Sarcasm is the name of the game. http://t.co/cUWvhv0VXL
83,0,YOU blame him for everything else @RBRNetwork1 @1_Free_Man @TheLexZane @Anan_VII @ABPT_Rocket @DrPenisWrinkle @kusun0
84,1,"While we applauded ourselves on getting to the Moon, Carl Sagan spoke a truth we all denied.|#irony http://t.co/AY20dRme0L"
85,1,Taking Over the mansion with the Mexicans #Not@MikeyGlander
86,1,StephenFry: @FundieFunnies Oooh - busted by superior understanding ...! Crestfallen and shamed. #NOT http://t.co/s10ep0Qsvv
87,0,Lord have mercy on us. The world's most powerful nation is ruled by two families. #Bush #Clinton #wasps #elxn2016 http://t.co/32ao1G9H5V
88,1,"Sad I don't have a Christmas jumper, thanks @Missguided for your super fast delivery 👍 #NOT"
89,1,Stuck in the traffic at 7.55am. Yuppy -.- #sarcasm #happytuesday
90,0,"again, your myth of ""racist DNA"" is still only a figment of your delusional imagination @RBRNetwork1 @GodlyPghDad @Anan_VII @JoeHilgerman"
91,0,I still love the newsroom regardless of what everyone else thinks
92,1,"Sony Studio Bosses To Employees: Don't Worry, We'll Be Fine http://t.co/YVvoiiwxTu I know I'd feel better. #sarcasm http://t.co/usu8Tlmo25"
93,0,check it out! http://t.co/AMtMNUl9YN #sarcasm
94,0,#forgive #others #not #because they #deserve #forgiveness #you #peace love this from @i2imovement #words #wisdom ... http://t.co/MjXdZCZDud
95,1,Just flossed and then ate right after #inconvenient #irony
96,1,All hell is breaking loose... Ahhhh everybody freak out #Sarcasm
97,0,With no forwards. #confused #not sure
98,1,Today I don't feel like doing anything|#NOT
99,0,@ATVIAssist it's finally open XD I used a youtube video to help me :) Thanks very much ;) http://t.co/gaZvpumBcD
100,0,Bae had an energy drink and wants to stay up... but I'm so sleeeeeepy. #love #sleep
101,0,"Faux Leather Size Zipper Sleeveless Scoop Back Midi Dress|Size:s, m, l|Price:$39.99|Leave email for... http://t.co/vTQxkHv6YK"
102,1,"Sooo mad right now, great way to start my day #not"
103,1,"@treacle1690CCA @billyf73 good old JK landing people in trouble again, ffs William i thought you were more savvy than that #Not"
104,0,"Pain is inevitable, suffering is optional|#Anonymous"
105,0,@bjamesweed how do you like that loss son?
106,0,@gigabarb @CloudOfCaroline wish I was there. maybe next year. I'll be the one with the mad socks. no clothes. just socks.
107,0,#Patriots #report #card: #Grades #not #half bad: Tom Brady throws under pressure in the 2nd quarter during Sundays http://t.co/lzdBh8iHC4
108,1,@ChefCarolineB sounds like the LA end of days! #sarcasm
109,0,A SMILE is a smile is a smile is a smile is a SMILE IS A MILLION PEOPLE STARING AT YOUR PISSED PANTS MANIC LAUGHTER smile
110,1,Finals Week is draining my body so much that it's ruining my life in other places. Lovely... #NOT
111,0,"@iampjcurtis add some ""Your Baby Can Read"" DVDs...ya know...just in case lol😏"
112,1,Welll helllo fever. Id say 103 is feelin real good today #not
113,0,People aren't as beautiful as they look #people #not #beautiful #look #walk #talk #personality #love #care #share http://t.co/27TB6vdqWq
114,1,Sums up my week really #sarcasm #NursingLife #WorkingDaysAndNights http://t.co/X3vnjbiSsy
115,1,"I guess I'll eat leftovers for breakfast AGAIN, while others get black bear.. #cuzididntwantgoodfood #sarcasm #truth #hungry 😒👍"
116,1,Can't wait for my 7:30am #dental appointment tomorrow!|Oh time please speed through today! #not!
117,0,"Grace is a free spirited 8 yr old with the most humble heart. Aspiring model/actress, she also enjoys #piano and dance.Follow> @GraceLeeahB"
118,0,I'm kinda missing summer @barbiegirl678 .|.|.|#summer #2o14 #bestie #alena #bestfriend #idek #we #cool #not #chips #food #followme #ifoll...
119,0,#All #And #For #Hot #Not #Rachel #style #fashion|Please RT: http://t.co/02eC8FzuGA http://t.co/6bFvvn4QZ8
120,0,NEW #HipHop MUSIC:> @Flows201 - Crack Music: http://t.co/PQmUEmlJUf #JerseyCity #NJ #NY #BirthOfAWinner
121,0,@chriscomben @lexpersaud it's in my Priory contract to wear those. Hugely popular with Priory Ultras #does #not #count #xxx
122,0,@nfullers98 I liked .. Don't regret anything that made you smile... Ha ha
123,0,#Not Bad Idea When You climb on the mountain http://t.co/1lMSxcNiOx
124,0,"not that it matters, a message board thread is not an authoritative source @ILOVEBLACKMEN01 @TimOwensby"
125,0,#Not a Bad Gift: Wall Gives Gooden $100K Cash (via http://t.co/9P4EKO4LA4) http://t.co/BzmTfRJ5aQ
126,0,@Arlo2121 @BillBruno @AtomicDeke @ftwpodcast @followthatband @joeftwpodcast
127,0,Abraham was actually from modern day Iraq (Ur of the Chaldea) @TimOwensby @ILOVEBLACKMEN01
128,0,@PolicyMic Scream this message: We want the security footage!!! #AntonioMartin #Ferguson #EndRacism #SocialJustice #BlackLivesMatter
129,1,Happy 2nd anniversary to me in SGV. Happy OT here in client. Woohoo. I loooooove my job. Super. More years to go!!!!!!!!! #NOT
130,1,Gavaskar is a freakin' genius. #not https://t.co/iaWlkm6EOE
131,1,Shitty drivers are always fun. #not
132,0,.@BDUTT is at her best when she reports frm 'on the field'. Not that she is bad at studio but on field she is a true story teller.
133,0,Is Obamacare Slowing Health Care Spending? #NOT http://t.co/gKyyRlh689 via @forbes
134,0,"Join @ThuggMiss PromoTeam's Official Fan List and receive news, events, and more! http://t.co/1x49E5zITi"
135,0,@The_Macallan @WeeRockWhisky patio tumbler goodness #Mac12days
136,1,For 9 grand a year we definitely get all of the information we need in this practical class #not
137,1,Thank God the #Knicks re-signed Carmelo. #sarcasm #TheBullsCanHaveHim
138,0,"@ollielocke now, to remember which book... #goodluck"
139,1,"@HadleyFreeman it could have happened to anyone. Your time will come, critics. Oops, apologies. A typical #irony -loving #Brit."
140,1,I just love EU servers.... #NOT
141,0,"Day 9 ""something your reading"" #decemberchallenge #lovehistory#lovenonfiction..✅ @ Our Cosy House http://t.co/zPXG1tou3o"
142,1,@PolicePoliceACP To the officer's defense...that was a very scary looking phone. #Sarcasm #BlackLivesMatter
143,1,Aaaaaaaaand we're back in the ER. Hooray for no sleep! #not
144,1,@KSeaboldt The pace of KCRoyals activity at the Winter Meetings is giving me vertigo! #sarcasm
145,0,"@AlexStearnCom Hey Alex, thanks for the support. My FB page is : https://t.co/9CaCW9cY7i|Blessings and success to you."
146,1,@ttwentyman He's just trying to drive Suh's price up. #sarcasm
147,0,LoL game over Napoli win and they are better then Juve
148,1,"Workaholics: if you're sick, don't let that stop you from bringing your germs into the office. We all appreciate your commitment. #sarcasm"
149,1,My solo costume so far is Charcoal Grey Bottoms.... making some real progress. #not
150,1,@ScottishFA @RaeComm @ChampionsLeague sure that will end well #not
151,1,Let's all do only squats and deadlifts until we hurt ourselves --really really good trainers #fitnessmotivation #sarcasm
152,1,*gasp* The girls are at a rehearsal studio today? You don't say... Hmmm wonder what on earth for? 🐸☕️ #sarcasm #MTVStars Little Mix
153,0,Thanks for the AWESOME support on our #instagram page. Much appreciated. http://t.co/CShfJo0TqO #women #motivation #rolemode
154,0,@sowinski521 annnnddddddd your opinion is irrelevant
155,1,Full on man flu just in time for a weekend of work!! #awesome #sarcasm #coldandflu
156,1,Physical therapy at 8 am is just what I want to be doing with my Friday #not #iwanttosleep
157,1,"@whittmj1128 @Johnubacon @SamWebb77 this is true, the Patriots, Packers, or Broncos could suddenly need a new coach #sarcasm #itshappening"
158,0,#not just like that http://t.co/ppFU03GQGL
159,1,@markknoller That'll work... #not #HellBeFiredinElevenMonths
160,1,Feeling like crap. And being treated horribly too. It's a great day. #sarcasm #iwanttogohome
161,0,#we are #not #perfect but it is #neccesary for #us to #be the #best # version of #ourselves http://t.co/3IO7qLK0lr
162,0,@destroy_robots Damn. That would have made excellent thing to recount in autobiography ;p
163,0,Every wondered what's the Turkey's take on #Thanksgiving? http://t.co/8fTsTAoTa1 http://t.co/UrNbvuxYYN
164,1,I love the meaningful messages of automake. #irony
165,1,@KevDGrussing Makes me so proud to be an American #sarcasm
166,1,@coreybking thanks for the spoiler!!!! #not
167,1,It's snowing in Chicago #whitechristmas #not
168,1,WAIT the GA I have a crush on and emailed me and told me it was great to have me in class 😍❤😘 he totally loves me #not
169,1,I just love freezing rain. #not
170,1,@RMaybo another case of away the lads #Not or to put it in song tell me why we don't do north london !! #TyneWeirSunday
171,1,Decemberbessen #not #fail #footprint sorry.... http://t.co/wsoYa1Wu1J
172,0,"@BanjoPla @bassem_masri .@SLMPD has warned @NewYorkFBI about Bassem.Heck, they might already know him! #Ferguson #NYC"
173,0,@RaysBaseball Thank you for staying Tom!
174,0,These girls can wake up people from the dead! #not #worth #watching
175,1,wow they seem to be so turnt #sarcasm
176,1,I love how when I'm stressed my body decides to react by causing me massive pain. #sarcasm
177,1,Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks... #sarcasm #shiftworkerlife
178,0,@Taylorfisherrr WHO LOOK SO MUCH ALIKE OMG lashwkaywiduwb #not
179,0,"@TraceyJRobbins @jrf_uk The link says ""The requested page could not be found.""||Was the #irony intentional?"
180,1,I'm pretty sure this bad boy is worth at least 6 stokes per round! #dreamon #not @ 913 miranda place http://t.co/gYSnxsrWSe
181,1,"I love math, I'm so amped for my final like 7 hours from now. I hardly studied for it. #IBeenDoingIntegralsSinceThe5thGrade #sarcasm 😄😜😂😣😰😫😖"
182,1,".@ChrisBrett2 @/RBRNetwork1 @GaryBlackal @DiveConLFP I think it's your white skin. Or ""racist DNA"". He's a geneticist too, did ya know? #not"
183,0,@onherperiod: hey sorry im late i didnt want to come #myperiod
184,0,"Off in to town to get a bday prezzy, how rude to have a birthday in Xmas week #BusyBee"
185,1,Hashtags are great idk why everyone stopped using them #jk #sarcasm #bye
186,1,And then there was none. Goodbye beard (of sorts) #MensFashion #not http://t.co/OXvQMOBzSB
187,0,"Wings? I don't have wings! |""Of course not... You're a boy!"""
188,1,I just love when you test my patience! ☺️ #Not
189,0,"In #Business, knowing 'what #NOT to do' is very imp. #SayNo to anything that comes b/w u n ur #dreams. Even #money . #entrepreneur #tips"
190,0,#Germany -- #ECB's #Weidmann #says #German #2015 #growth #may #be #better #than #expected. http://t.co/gxFSC1mQy5 via @reuters
191,1,So far today is going AWESOME. #not #fuckoff
192,1,@TheWarRoom_Tom I am sure this has made your day. LoL #irony
193,0,@EnduroFergus No! I rarely drink at all. Got a stomach bug :-(
194,1,"@Spencer_Downey @FFPMMarc ooh, that looks like so much fun! #sarcasm"
195,0,What's the correct word for racism (towards white people)?|There is none.|#racism|#is|#not|#good|#4anyone
196,1,My bed time stories are awesome #sarcasm #theyllgiveyounightmares #ohwell #youaskedforit
197,1,There's nothing more intimidating than having to serve an chavvy lanky 19 year old with acne and bum fluff. #not #cringe
198,1,"Looking forward to a nice and long 130km #cycle tomorrow, in the minus degree weather #not #fool #festive500"
199,1,Well got the truck buried today perfect way to start a rainy Wednesday work day off #not #annoyed #pissed
200,0,@KateOnTheGo Things also go slowly when you are waiting for them especially!
201,0,you are the one LYING @RBRNetwork1 @TheOldBreed1775 @Dolphin__Man @Joseph_WarrenDR @jus1314tin
202,1,Lol at the #EatenAlive show. if that's the name of the show gotta do it not quit cause the snake was hurting his arm. #goodtv #not #garbage
203,1,@KevinnCyrus lol of course it's the best!! #Not
204,1,Friday morning lecture on blood 😍😍😍😍😍😍 #not
205,1,@shaunrmcgregor yup it must be good to be ivy league Educated because it does alot of good #Sarcasm
206,1,"@KateUpton, You ARE pretty so I better play your ""free"" #SkinnerBox game. I'm sure it won't ask for my money after a few levels. #Sarcasm"
207,1,Love the fact I'm sick on my birthday #not
208,1,@BeingPerry you sound just like Jack Kerouac |#not
209,1,#Sarcasm RT @TraSPN: Should be great watching Miami try to block Sweat and Featherstone off the edge next two years. Real fun stuff
210,0,You're still shit @jordancosco17c #cheater #pong
211,0,Confucius Motivational Quotes FREE ANDROID APP http://t.co/qJlC67VgbW
212,0,Image via We Heart It https://t.co/jqsXRQt8Yd #boy #funny #girl #K #mad #not #ok http://t.co/0tZwekjkvD
213,1,Yay for another work at 4am day 😐 #not
214,1,Two hour drive this morning with the instructor.  Oh yes.. #not #scaredshitless #yikes
215,1,"Love how the adverts for the woman in black 2 say ""you won't sleep for weeks""...way to sell it to me 😳 #not  #SheNeverLeft"
216,0,Just found the picture of lisazamorano trying to kill me #bff at our #seniorbrunch @ Moutain Meadows http://t.co/Z7DSE9tt3h
217,0,"#Aussie #gunman #was #not #on terrorist #watch #list, PM #says: SYDNEY – The gunman who took 17 hostages in Sydney... http://t.co/ibnxdPtu3W"
218,0,"#Comptroller: #CitiBike #Stations, #Bikes #Not #Being #Properly #Maintained: As CitiBike gears up to expand, the... http://t.co/BPAiKun5ft"
219,0,@ZafShabir and a strut to boot
220,1,Just found out there are Etch A Sketch apps. #irony #oldschool #notoldschool
221,0,@eiafc seriously in the clothes section F&F
222,1,"@georgeely22 Because your ""sarcastic""? #Sarcastic #Sarcasm"
223,1,Today is awesome #not
224,0,"May be cold tomorrow, December 28, 2014! A low of -7℃ - dress warm!"
225,0,A #Meme for your #Monday! #MemeMonday #Obama #Obamacare #AcidReflux #Irony #StandUpShot #JokeoftheDay #Comedy http://t.co/C67x0Iq4CT
226,1,It's super duper fun waking up and immediately shoveling your car out of your driveway for 20 minutes #not #fuckinsnow
227,0,Those Amarillo hops make it just right #goldilocks - Drinking a Tour de Fall @ Memphis' Pint & Dram - http://t.co/ZEVvcvjrR5 #photo
228,1,There is nothing I love more than listening to the black eyed peas on the way home from a Saturday night loss in petrolia #killerband #not
229,0,"Pepe's hair RT @Tife__: Palacio's hair...""@bombguy95: Ronaldo hair..""@Ms_Nini_: Messy hair ♥"""
230,1,Why does sue give bonnie anxiety and stress pills #not
231,0,@JuveUnited what happens if I RT ?
232,0,@TrendsMumbai @AbsolutIndia @EVC_India And it starts :P |#GetEnchanted
233,1,I have to leave for school at 9am and I'm still in bed #fucktherain #wherearemyhunters #imgonnalooksocutetoday #not
234,1,Ooh! Someone knows how to click the 'Unfollow' button. I'm impressed! #sarcasm #beforeCoffee http://t.co/Cm1UldR6d5
235,0,The #AdvancedWarfare campaign was only 6 hours -_-|PS: It's still better than BF4's campaign tho (that I didn't finish) :p
236,0,@TargetZonePT 😡 no he bloody isn't I was upstairs getting changed !
237,0,95% of my clothes are black. #noshame 💣
238,0,Hardest parking i've probably ever done! #screwyousmallparkinglot
239,1,@Ant_Ay_It I'll snap at you if you tell me what to do again!|😂 #irony #funnyGuy
240,1,Everyone competing against each other for privatized goods is way better than working together as a whole to advance humanity. #Sarcasm
241,1,What a joke. Thanks for the detailed response and communication with your customers. #sarcasm @AskPlayStation @PlayStation
242,0,Insanity is doing the same thing twice and expecting different results
243,1,WOW !!! Really ??? Homework in the weekends?! #not #talkingabout #theteachers😡😡
244,1,"What a lovely morning, #Delhi government bans #Uber - looks like rape will stop in Delhi now #not #aretheyserious"
245,1,Loooovvveeeeeee when my phone gets wiped -.- #not
246,0,@saintsfootballc: Wenger slams referee http://t.co/HJMbnHaPMf (Sky) #saintsfc ha ha ha ha for being too blatantly bias towards them?!
247,1,I take blazing hot showers so I can get used to burning in the pits of hell. #ifitsreal #not
248,1,it's International Human Rights Day #irony
249,0,"I have footy socks on, trackies, a tee, a fluffy dressing gown and I'm wrapped up in my quilt... I sweating bean but shivering my nuds off"
250,1,"@Cyclocosm Hey, he DOES have the word ""ban"" on his home page like two or three times though. #AcknowledgementIsFirstStep #Sarcasm"
251,0,I didn't know it's your territory I really. .. WHAT ARE YOU DOIN- no. . Please don't shoot at me I. .
252,1,UK PM making sure child abusers are brought to justice. I can assume people will be brought to justice #sarcasm #lies http://t.co/HFlLqWTcrX
253,1,@karentraviss a ghostwriter? Shocked... #sarcasm
254,1,Well today has just started off great. #not
255,1,"BJP-CONGRESS nt disclosing detail of 3600 cr. donation received,still Media/Bhakts questioning AAP #irony #MufflerMan http://t.co/eMUWoK00Tl"
256,0,Congrats still SASMVT for a good run. Ulitin nalang ulit ang 6-peat next year :)
257,0,Is holding not a rule anymore?
258,0,Please dont fuck with me when I first wake up#not a morning person!
259,0,What I did for my food at the Spanish party! #irony http://t.co/Pl1u0qyyyI
260,1,I just LOVEEEE finals soooo much . And not getting any sleep is the best part about them 😲🔫 #sarcasm
261,0,Suppose I best move my arse to the #gym. Anything to put off wrapping presents 😕🎁 #christmas #chore
262,1,@TheRealL_Bray I mean that all matter this game #not
263,1,Isabelle sends me the nicest texts #not 😣😖💔
264,1,I have such a wonderful gf! #sarcasm
265,1,When u callin I'm tappin lol #not sorry
266,1,One of my favourite things about going to fanshawe is walking to the Z building #sarcasm
267,1,So lakeside was like 7million scavengers  all in 1place #hadfun #not #neverboxingdayshoppingagain
268,1,For some reason I feel the classiest when I'm wearing $3 fake pearl necklaces. #irony? Lol
269,0,Xmas on the blog feat @intimissimiofficial and @calzedonia * Read our story and share the LOVE ❤️ Click the link... http://t.co/flWpJ1pohN
270,0,"Christmas Day,Boxing Day and New years day off just isn't enough! So much to do for me & others this month #not #enough #hours #in #the #day"
271,1,#bitch #bitchy #badass #lol #laughing #jokes #sarcastic #sarcasm #funtime #funny #fun #ecards... http://t.co/9di1xjv9uk
272,1,Next day makeup just looks so hawt 💋 #NOT
273,0,#not a bad game last night. Way to go Packers! http://t.co/9vvSvsEnmF
274,0,Overcast at Creso. #todayimloving #beachwalk #crescenthead http://t.co/daEk2DAjBg
275,0,@LoseThosePoundz: 🙌🙌 http://t.co/ptl2nSnFFO #fitfam #fitness #health
276,0,#sarcasm doesn't convey what I want though. #twitterproblemsforme
277,1,suddenly w-wada #not http://t.co/lwdLPpuDSj
278,0,A year ago|my cat was hit by|a car.... this is him|today. is a great quote
279,1,Love waking up to my face being licked by my puppy.. #Sarcasm
280,1,Cool. #Sarcasm
281,0,Lol at people saying they're turning 13 this year when did I start following kids #sorry
282,1,I love my mom #sarcasm
283,1,"I was going 2 post my opinions on#obama#cuba but i will save it , till after his #speech. #peacemaker #sarcasm"
284,0,"@Ben_Jones88 @SPianovich Wasn't that full in the nosebleeds where I was sitting, but it was fun! Crowd reacting to JoePa is my fav memory."
285,0,"@kaylz96 no , not anymore. 😣"
286,0,@JaredDudley619 @_John_Henson_ @JabariParker When / how did the ACL tear happen?
287,0,"@kevinperry Would be also great if David teamed up with his old man again at the Carols, similar to a few years back.#Greatdou in both cases"
288,1,@MaggieLindemann: . @xSamSecrets123 awk moment when I tweeted first #fakefan !!!!! #not
289,1,It's almost 1am and @princezz1989 and I are arguing on why the guy is cute or not. Really. This is our lives. Come on were adults. #not
290,1,"I actually just started crying while brushing my teeth due to lack of sleep, stress and test anxiety. Today's gonna be a good one... #not"
291,0,New homeschool year. New Marketing business. Clickbank University. Wealthy Affiliate. Writing the book finally. #holyschedule #needanapp 0_0
292,1,"Watching the news being like; ""oh this totally restored my faith in humanity."" #not"
293,0,"Will #NASA go metric before it inches to Mars? 3,600 miles is 5,794 kms by the way #OrionLaunch #NASA_Orion http://t.co/eWPJLc4ZSS"
294,1,Tomorrow will be a great day...#not
295,0,Tamir Rice's Memorial is today. His family had plans of seeing him grow up. Not gunned down by police. Police? #Not http://t.co/bxuKPNF01r
296,0,@RosieMorse I hate you lol
297,0,@MulcahyBrandan @NourMays @thisisianhogan @Traviscrawf42 @Zinnsanity14 @tannerdixon55 @Victoria_Wahl not now guys finals #not💯
298,1,"Fell asleep @ 8:30pm, woke up at 12:00am. Can't get back to #sleep. I had almost forgotten about you #insomnia - welcome back. #sarcasm"
299,0,#your biggest task is to get me to look #how shall one do that? #not looking #none of them #cleverclogs #shld #know #my #nakhre too
300,1,Glad to know my friends are supportive #sarcasm
301,0,Just gave Imperfecto a 3.5/5 rating on @Zomato http://t.co/ZASH9jjB4x
302,0,Blackpool today for an interview. #not the weather for the beach
303,1,Obama wants closer relations with a Marxist nation... I'm SHOCKED I tell you!  SHOCKED!  #sarcasm  #cuba http://t.co/as75A3kJ9z
304,0,@ceyland89978315 All #U Can Do Beautiful Is Your #BEST Winning Is #NOT Important Taking Part & Having Fun Is What Matter's :-)
305,0,But it's time to face the truth... I will never be with you
306,0,#pick #up #linez #not to use|Boy:When u smile its like the sun|Girl:Awe|Boy:because ur teeth are so yellow|;)
307,0,"Sunset for January 04, 2015 at 04:39PM! Temperatures: 6℃. It's Partly Cloudy."
308,0,@SnarkySteff nice. We make it in a pot with butter & Himalayan salt. Sometimes with infused salts for a change.
309,0,#notcies #eu Cleaner air would offer major health benefits in the Balkans http://t.co/ddhYo37IRd
310,0,"It is so much easier for me to write how I'm feeling than to actually speak it, I get nervous and stumble on my words if it's on my heart."
311,1,Pretty much the real deal #not #thanksmom http://t.co/IZoLRKldU4
312,0,Shhhhhh...nobody move...they're playing a NON-electronic game together...NICELY!!!... http://t.co/CDi4lt9Y08
313,1,I just love being ignored😊|#not😒
