tweet,label,index
Stop being the fan. And be the person blowing minds. #irony,0.0,155
Why is ISIS an acronym for words in English? #irony,0.0,64
"I never thought I'd say this, but I have become one of those people who like bounty bars.",1.0,871
"@GIBiz @MonsieurHutt Porn!? Where where?? Move that naked woman, I can't see where the porn is!|#sarcasm #games",0.0,98
"@whittmj1128 @Johnubacon @SamWebb77 this is true, the Patriots, Packers, or Broncos could suddenly need a new coach #sarcasm #itshappening",0.0,104
If you ever wanted to know what it feels like to have dyslexia I would recommend the book House of Leaves.,1.0,1025
Uh oh Ben Simmons will also have a Steph Curry type season 76ers better not trade him now https://t.co/kkpzfcTcSH,1.0,1071
@dsobek No ... now someone will start a rumor of $ABBV pricing their HCV drug same or higher than $GILD #sarcasm,0.0,225
first game not starting when it's supposed to? a UCF tradition,1.0,629
On a small diet #not http://t.co/UsLZOgYmEx,0.0,184
@ParasiteCoD maybe you should grind the gym man #not #calling #you #fat,0.0,254
"""You're not a normal white girl"" lol ok",1.0,1740
Take my time because I want it all right? #Irony http://t.co/NxkFIWFs8I,0.0,77
"Too late, thrown the #PS4 out of the window last night cus i couldn't play #Sarcasm http://t.co/L86S0O47Aq",0.0,58
@Dancruz07 Sureeeeeee you do,1.0,1271
I never feel more empowered than when I’m listening to ‘this is me’ from camp rock,1.0,48
The @PuneLUG moderation queue is flushed once every one planet Miller hour! #sarcasm,0.0,177
"Well now the festive season has begun, let's take a moment to reflect on how much more royalties Slade and Wizard will get #sarcasm",0.0,214
@avsmph But how can we possibly deal with a human experience we haven't first relentlessly quantified???,1.0,1207
Wash hands with water? MOH is rubbing this on everyone's face? #irony http://t.co/sPgfZZIqLO,0.0,244
"While we applauded ourselves on getting to the Moon, Carl Sagan spoke a truth we all denied.|#irony http://t.co/AY20dRme0L",0.0,228
Human brains disappear every day. Some of them have never even appeared.. ||http://t.co/Fb0Aq5Frqs||#brain #humanbrain #sarcasm,0.0,73
Don't let people walk all over you. Or breathe on you. Either one.,1.0,1199
Now i officially look single. Ha the #irony,0.0,141
Don’t you just love it when they dig up your road at 8:30am on a Saturday 😠,1.0,224
"My (extended) fam was discussing going on a trip instead of getting presents for Christmas, like okay I’m bout it...
Yeah they were talking about doing to the dells. I’ll take my god damn presents thank you very much",1.0,491
"HaHaHaHa!! #hypocrisy #Irony ""MT @Independent: Katie Hopkins calls Russell Brand a bully..........: http://t.co/DZ05xHiuwl""",0.0,1
"Oh boy, a song I'm gonna play on repeat until it makes me physically ill to hear it! Thanks FOB",1.0,932
@Sahelanth @QuerierNew @hudds1 because as long as she's a victim she'll have white knights trying to save that damsel in distress. #irony,0.0,113
#TortureReport trending; I wasn't aware J.K. Rowling released her new book. #sarcasm,0.0,17
Sums up my week really #sarcasm #NursingLife #WorkingDaysAndNights http://t.co/X3vnjbiSsy,0.0,106
Photo: Cheers! #vodka #mother #energy #drink #tipsy #on #one #drink #Cadbury #not #alcoholic #Friday... http://t.co/9nIao1XChp,0.0,97
“I don’t really like partying” Oh is that why you’ve gone to parties twice in the last week? Because you just can’t stand it? Makes complete sense.,1.0,1292
@PlayStationUK Nice,1.0,1624
They bombarded out country #irony #immigration @BBCr4today,0.0,37
@TheVampsband who doesn't?? #sarcasm,0.0,107
this bruh rly told me “Ur anger issues are my playground🥰”   so uhh hmu if u wana be friends bc i need new ones k thx(:,1.0,819
It's snowing in Chicago #whitechristmas #not,0.0,239
So pleased to have another December day in the office with the AC blowing. How many coats will I need today? 🥶⛄️,1.0,1053
"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa. I mean, shit is what it is at the end of the day.",1.0,897
"Being a mom with an autoimmune disease means I am a grown ass woman that caught hand, foot, and mouth from my daughter. My Hashimotos sucks. Thanks for all the sicknesses I so graciously suffer and should not be suffering at 40.",1.0,130
Shout out James Boswell  #unibowl,1.0,1560
Did you know iOS 8 features custom keyboards? #sarcasm http://t.co/JhuwHjleiu,0.0,247
I would like to offer my complete support for the new rules as they have obviously supported the public by sticking to them at all times,1.0,1689
somebody tell these birds to be quiet because they not listening to me,1.0,1145
@dohanews they can use white/maroon xmas trees :) #sarcasm,0.0,38
Every time I see an establishment with paper straws I turn a little bit Republican,1.0,904
I got called ugly on Twitter by an uneducated teen who refuses to show his face:( I’m gonna cry myself to sleep😭 I’m in gut wrenching pain!,1.0,1084
@Espngreeny Aren't humans the ones who are playing the sport? #irony,0.0,54
@davidvitty to watch re blues? Chelsea's of course #sarcasm,0.0,150
@mmamania what time is the UFC press conference tomorrow with names of numerous fighters getting cut #sarcasm,0.0,9
Why does sue give bonnie anxiety and stress pills #not,0.0,146
@WilliamShatner Mr Shatner whilst you were sleeping you asked me to join Facebook messenger and then after a polite conversation you then offered me gold necklaces and a singed (sic) tee-shirt - you made my Friday night sir... just awaiting your instructions so I can wire the money...,1.0,356
it’s been 20 hours and i want another chai latte with pumpkin cold foam i can’t afford this!,1.0,1460
Can cats wear nail polish,1.0,888
how do I get my boyfriend in a maid costume?,1.0,1309
"@ZionWarrior6 I think lunch was ready at the care home, then it was time for nap and then Countdown.",1.0,1185
Only yelled at one person while biking home this evening. Improvement!,1.0,34
Jeez I wish the government paid for my food. #not #EBTbitches,0.0,235
I'm hoping my social work class party is going to involve tequila and chip and salsa 💃🍹🎉👨,1.0,660
Say no more.... #bigclub #not http://t.co/ALcQQsASsY,0.0,15
@MaggieLindemann: . @xSamSecrets123 awk moment when I tweeted first #fakefan !!!!! #not,0.0,5
"""Does Salah want to score today, even my grand mother could have scored that open goal!""",1.0,1655
@numbdave Because we all know that a house is a hermetically sealed environment! #sarcasm @askegg @SecuLawyer @star2000dancer,0.0,130
@charleswhite816 @DelbartonHockey I will let @bshatel know - I'm sure he is shaking/quaking in his boots. #not,0.0,253
@stockwa16053563 @PeterGWall @michael_saylor Michael Saylor is efficient in his line of questioning. Feels like more an interrogation 😂⭕️,1.0,1023
"2 things I love:
1. Being woken up by construction work an hour before my alarm.
2. Sarcasm.",1.0,1056
"Just finished the most wonderful 12 hour shift!! I had no breaks at all, how delightful! I absolutely LOVE standing on my feet all day long, running on 6 hours sleep. I live for this.",1.0,1512
I went to the best restaurant today for dinner. It was absolutely amazing. My steak was cold and the fries were rock solid. I expected my food to be mouth watering and it sure was when I had to wash each bite down with my drink.   ,1.0,454
@GazzaDowns I actually think he needs to use the youngsters in this reincarnation #irony,0.0,226
"The Spanish National Ballet company rehearsing wearing masks: gasping, falling about clutching their chests unable to breathe after 2 minutes. Makes sense that you'd refuse to wear a mask in a bus for five minutes to protect others. Totally. Carry on.",1.0,302
I give people a break 2 say that without my supporting cast that none of my works would of made it is tosh. Did nobody get #Extras #irony,0.0,149
@TheStarPhoenix #spnews #yxe I hope you weren't driving when you took that picture. #irony,0.0,219
you would think the odds of me sitting next to the exact same stinky man three bus trips in a row is highly unlikely. alas I seem to be a lucky gal,1.0,1434
An answer to the one who criticize #feminism http://t.co/sYtcFcGcRq #Uglygirlsclub #sarcasm #fourthwave,0.0,69
Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! deanbcfc: WasAlRahman this is a question I ask myself everyday #Not...,0.0,114
"Currently bombing aces on the volleyball court and math tests in the classroom.
#StudentAthlete",1.0,1686
. which is why i've visited #pakistan as many times as i have .. sez @BarackObama #NOT,0.0,110
"@mjborshell @garygilligan Hasn't he opened a few new hospitals? Oh sorry, maybe it was a new first aid box.",1.0,876
@amandakaschube Like I need to be reminded of BP Cup competition dates! #sarcasm,0.0,22
".Thanks to Kanye, McCartney will finally get that big break he's been waiting for. No more dumpster diving for him. #Sarcasm #caring",0.0,99
love getting assignments at 6:25pm on a Friday!!,1.0,930
Yet another angry #Bluehand moron blocks me after just one tweet :-p https://t.co/sdK34lzWrd #Irony,0.0,165
@Wields Ill see you in the Finals #Not,0.0,171
@vikramchandra @ndtv #IndiawithPakistan but it can never be other way round #irony,0.0,121
If only we had another lockdown I'd love to be locked in my room for another 8 months,1.0,1444
"@JoeUnseen @NBAtheist |""Colored?"" |Don't they prefer ""negro"" now?|#sarcasm",0.0,102
Bush Govt to be prosecuted under Geneva Convention for torture after CIA methods & VP admission exposed. http://t.co/SV4j6clfUB #NOT,0.0,88
"@OldUnclePunch Yes, because we really have that sort of power. Why do brexity types always sound like they are all paranoid conspiracy therorists?",1.0,1700
@EddieHearn @EddieHearn Khan is doing to Brook what Mayweather is doing to Khan. Making poor excuses to avoid the big fight #Irony,0.0,179
"The whole #Misogyny thing is hanging in there with Women from the right #Not. A cat fight now ?, imagine pulling that on the left #pmlive",0.0,14
@32watto Neighbours,1.0,740
yes it makes perfect sense for harry and ginny to get together. it's not like she was the most boring person ever or anything,1.0,1699
"According to my road rage, the word of the day is asshat",1.0,295
So you think the vaccine is a bad idea then. Glad you have that PHD in immunology!,1.0,701
@RMaybo another case of away the lads #Not or to put it in song tell me why we don't do north london !! #TyneWeirSunday,0.0,28
@kashirenaii i would never go to six flags with u,1.0,1261
@billdossett LOOL from the guy with multiple twitter handles #irony,0.0,190
wait what the fuck that solo yolo is mad?,1.0,119
do you think when a middle aged white man goes to buy a big lifted brand new F150 they check to make sure his penis is incredibly small?? or do they just take his word for it,1.0,142
I'm seeing more and more people using the term #GamerGate and I can't believe I'm going to say this but they're using it incorrectly #irony,0.0,72
@GlobalGrind Niagra Falls tho... Really? #irony #LOL,0.0,211
Thanks Boris Johnson for restricting travel abroad (again) due to the new virus strain and your concern for the public health. I heard next week your banning fast food beacuse thats just as dangerous right?,1.0,226
IT'S DEFINITELY NOT FRIDAY. THE REASON IS: It's Tuesday~! Yesterday it was Monday so why should it be Friday. #Irony,0.0,49
I wonder what triggered the anxiety? #sarcasm,0.0,242
Just received an email that I am the heir to the Nigerian Petroleum Corporation. I should immediately send them all my bank info. #sarcasm,0.0,156
@ozchrisrock hold on a minute. Are you saying All blonde white women look the same?? #sarcasm,0.0,231
I was only in Taylor Swift’s top 0.10% of listeners on Spotify but last year but yeah totally sound that Swiftogeddan in Glasgow is sold out,1.0,765
It will be impossible for me to be late if I start to dress up right now. #studing #university #lazy #sarcasm,0.0,2
@JoshuaSinghAIW that bump off the apron looked like it hurt.. was that padding u landed on? #sarcasm,0.0,263
@NovusOrdoWatch He was caught attending...*gasp* a Latin Mass. #sarcasm,0.0,79
mentally I’m hiding in the walk-in,1.0,385
What to do with that old #motherboard you have laying around. #NOT http://t.co/RjtcaMq9Gz #guitarpicks,0.0,224
I miss walking up 3 flights of stairs for class and having to catch my breath in the bathroom 😩,1.0,1258
Not everyone's really for you no matter how long you knew them . And not everyone's a bad person just because it's been a short time. #irony,0.0,246
Watching Alison Jackson's portfolio of work #eurobest2014 seems she's cracked it. Celebrity + stunt = #viral #sarcasm,0.0,218
#bitch #bitchy #badass #lol #laughing #jokes #sarcastic #sarcasm #funtime #funny #fun #ecards... http://t.co/9di1xjv9uk,0.0,67
"i need to start going to bed earlier...smh, goodnight everyone, or should i say goodmorning haha #morning #not... http://t.co/cGCD326NWF",0.0,47
"“tit for tat, butter for fat, you kill my dog, i eat your cat” is a liberian proverb for “an eye for an eye”. my ancestors were spittin’",1.0,1687
Can't wait to go for my first driving lesson today. The thought of getting into a metal death trap that kills thousands of people every year just fills me with joy!,1.0,834
@KaylaBattaglia thanks I thought it was tomorrow #not #iknow #notthepoint,0.0,255
"Few #relations are by #chance, few are by #choice and few are by #Facebook!! #irony",0.0,251
@IkeMagnifico Funny thing is now she's a security guard at Fed Ex in LA where I pick up all the time. #Irony,0.0,143
Why YES! Of course I use #sarcasm a lot in my day....because violence is illegal.,0.0,32
You look fantastic in that new dress.  It shows off your figure.,1.0,1722
Nothing warms my heart more than seeing everybody come together and attack Westside’s administration ❤️ #WycoPride #YeeYee,1.0,124
i hope u sleep maybe forever maybe not  lol,1.0,477
"@Mike_Ashley_Out @towlawrian @nufcfans I guess this is where he lost a couple of million to Lambias, is it? #Sarcasm  #LudicrousStory",0.0,74
"Max Verstappen is such a clean driver, he never makes dirty moves when racing.",1.0,845
@MU_Foundation @ManUtd Nice to see @LukeShaw3 taking the time to visit a poorly fan (in hospital Phil Jones)  #Sarcasm #Alwaysinjured #MUFC,0.0,91
Can I ask why we didn't hv GEJ n PDP trending yesterday night #sarcasm http://t.co/0oVx1ttwON,0.0,160
"@sirmlivesey :-) Go for it. 20th Century Fox copied me and did 21st Century Fox, after all ... #irony, I hasten to add *very* unlitigiously!",0.0,139
wouldn’t it be cool if i could spontaneously combust,1.0,512
Drum and bass is dangerous stuff don't you know.. #FabricReview 🙏🏻🙏🏻🙏🏻,1.0,1316
At http://t.co/mjC7vaiyE0 -- The sun finally decided to play #beastside #tahiti #not http://t.co/BiImkrtTn4,0.0,118
Sorry this doesn't make any sense why make it even more tough? That's going to produce more players.. #sarcasm http://t.co/rjRLAQHwyd,0.0,153
"Please consider map filters on online mutliplayer. Pretty pls, thanks @CallofDutyUK",1.0,516
every date I go on I get a little scared will be phone swap,1.0,390
The new intel UHD gpu is so powerful! Think of all the atari and nes games we could run at 4k 30FPS! Wow!,1.0,469
Such #irony.   You still have to #praisehim ;),0.0,4
@BrentRivera I have a boyfriend! (#not) *hair flip and walks away*,0.0,196
"My dove wrapper told me to be mischievous, so if anything happens, that's my extenuating, external attribution to blame #sarcasm #psych",0.0,41
Love it when someone with no mask chooses to sit next to me on the bus...😑,1.0,855
Just watched a man smoke crack on the R train in front of 3 families. New York is healing ✨,1.0,1379
@kidcuisine98 Based confidence and believing in proper eye contact-pilled!,1.0,1228
"Irony died 1000 times during the climax of Sholay, when the police urged Thakur not to take the law into his HANDS. #Irony #Bollywood",0.0,131
“it’s hotter in the america right now and it feels fine british people are just being dramatic 🙄” QUICK ARE YOU SAYING THIS INSIDE UR AIR CONDITIONED HOUSE ‼️‼️‼️,1.0,1651
@grimmers skiing in Regents Park much #not,0.0,234
"Wow the Prime Minister is so good at the telling the truth, yet again he just can't stop telling the truth about Brexit!",1.0,1201
everyone say a prayer to the insurance gods that they approve my heart monitor so that i may continue to have the privilege of being alive. i love the US health care system,1.0,1630
a single man directed by tom ford simultaneously resurrected me from death only to brutally murder me once more.,1.0,1635
"Aye these vaccines are dangerous to your health like. But see the charlie that you put up your nose at weekends, totally fine.",1.0,51
@torrentfreak We should monitor them... #sarcasm,0.0,120
"My grandma gulping her hot coco loudly and my mom goes: ""you gulping over there?"" My grandma: ""no I'm queefing"" #sarcasm #HAHA",0.0,108
just your casual reminder that #AllBirthdaysMatter and I can’t stress this enough✨fuck trump✨,1.0,1431
ugh I have to send an email??? how about I just quit!!!!!,1.0,1570
"Using an educator discount, I receive 20% off Manga at B&amp;N. This is the only reason I am a teacher.",1.0,55
Why am I not famous yet cos I’m actually fucking hilarious,1.0,520
"The best part of going out, is waking up at 2PM the next morning wondering whether you're dead or not and what day it is. 😂😳😀",1.0,450
"the audacity of the neighbors to mow the lawn while i'm trying to sleep, at 6:30pm",1.0,1494
"dad: ""are ya sending any of those boys from 5soz (wtf is a 5soz dad) a valentines gift?"" 
me: yes dad yes i am cuz im dating all of them duh",1.0,1308
@bombguy95: If You Re A Chelsea Fan. Its natural To Be Sentimental.. If You re An Arsenal Fan.. Its Natural To Be Stupid||Spelling? #Irony,0.0,68
"So we actually have to do hot girl summer without 1989 Taylor’s version., I’m sick",1.0,435
@the_mullinator @JumaaneWilliams I'm sure it's largely ignored in practice. In NY you can't do any govt work if you have convicts #irony,0.0,158
"but clinton's emails!
oh.
emm.
fucking.
gee.

clinton's god damnèd emails.

the humanity of it all.

🤮 https://t.co/cibY5Tn9s6",1.0,178
Why am I sick? *looks at other tweets* oh yeah sex... #irony #lame,0.0,7
suddenly w-wada #not http://t.co/lwdLPpuDSj,0.0,34
"our lord and savior, frank ocean, has saved us all once again.",1.0,1094
"""I'm concerned about the environmental impact of my contact lenses,"" says the occasional daily wearer, throwing their Starbucks cup in the test room bin.",1.0,388
"Wow, glad I spent my entire Christmas away from family last year.",1.0,648
Why isn't there a playoff legend Romo? @EASPORTS_MUT #Sarcasm,0.0,48
My dream is to be left alone.,1.0,1705
I got tampons! #not http://t.co/lnWQtxriUZ,0.0,23
@PoliticalOrgy I thing you might be on to somethink!🙄,1.0,1060
@TheStalwart @M_C_Klein @matt_levine @reihan @charlescwcooke and what about the blacks you guys they don't know what to do with money #Irony,0.0,61
Man PepsiCo loves to add 750g of sugar to a mixture of their existing flavors of sodas and call it a new flavor of dew or Pepsi...,1.0,539
Taking Over the mansion with the Mexicans #Not@MikeyGlander,0.0,128
Having the worst time on holiday,1.0,681
I swear this triller event is run by teenagers,1.0,1514
Just had a flashback about a boy and nearly threw up in my mouth,1.0,975
Hands up who remembers when EVERY blogger and their dog was a brand ambassador for Coconut Lane 😂,1.0,21
"Thanks @Tesco for not informing me that my click and collect order had been cancelled when my account says it's ready to collect my partner has had to travel unnecessarily to Stafford and we still don't have our shopping, good diet I guess having to wait for my 26th delivery slot https://t.co/xq9oXEkw8o",1.0,299
"~I'm not closed-minded, I'm just dogmatic~ #sarcasm #contradictions",0.0,249
How nice of tonsillitis to join me on my holiday 🖕🏻🖕🏻🖕🏻🖕🏻,1.0,374
Can’t wait to be back at uni so I can order more shoes and clothes without my mum telling me off x,1.0,1490
"@araancheta Yes ara i am not, and you know that. Hahaha 🙊 #Irony 😂",0.0,176
Always glad to live in Kent 🙈🙈,1.0,767
@myrakhan you won't get a source other than ISPR :| #Irony,0.0,112
@SurianibteAbu if it got the attention of the smartass to comment that.. Didnt it work anyway?? #irony,0.0,221
"@Mythical So worried about him. But if you're looking to save him, based on the topography I'd say it's somewhere on the east coast. Perhaps the Carolinas?",1.0,303
"Top 3 ranked video games of all time:

1. Minecraft
2. Roblox Paintball
3. Every single Just Dance",1.0,1052
We prefer to lose the derby vs #SuC and fight for Ligna trophy. #NOT,0.0,115
Has any couple ever put furniture together and stayed together afterwards??? Asking for myself,1.0,212
remember when everyone’s feeds were just retweeted giveaways looool those were the days,1.0,1475
"So, a country that is trillions in debt, with numbers approaching 13 million on surgical waiting lists and hurtling towards facism regime, is talking about rescuing people from a facist regime?",1.0,297
".@taylorswift13 is 100% going to post another photo with 5 holes in a fence 5 days before Lover is released, isn’t she?",1.0,816
Rubbing my tears into my face is part of my skincare routine lol,1.0,971
@KimBhasin @HuffingtonPost So is he banded from wearing the clothes? #irony #Karma,0.0,42
@blushinggs: don't let fuckboys get in the way of you being happy never have AND never will. Lmao #irony #DontBelieveMeJustWatch,0.0,124
"@kagune_kun despicable tweet, my liege",1.0,304
It’s so easy to have the best day until someone lies to your face 🥰❤️😭,1.0,289
Who would've imagined that #jakeplummer smokes weed regularly?? #sarcasm #outsidethelines,0.0,154
Would anyone like to give me some money? #FinDom,1.0,1592
@ninjalikescheez did your python tweeter send that? #sarcasm,0.0,133
is this an earthquake because i am shook right now,1.0,1014
"There's millions of autobot & troll accounts on Twitter that post dumb sh*t for RT's, then people call them stupid & naive.||#Irony",0.0,127
"So, very delayed flight from Bristol to Edinburgh @easyJet, trademark vagueness from staff, with a chronic lack of empathy to boot (despite me travelling with three young children)... now, time to feed our family with £3 vouchers (at airport prices!) #bollocks",1.0,823
"@HadleyFreeman it could have happened to anyone. Your time will come, critics. Oops, apologies. A typical #irony -loving #Brit.",0.0,132
Pre work shenanigans lmbo alissamarie_b #letswork #not #kiddingnotkidding #funtimes #sheseriouslyrocks http://t.co/wht23Idawu,0.0,140
"Isn't this blaming the victim? #sarcasm RT @chronicle Every year, 600K college students are injured while drunk. http://t.co/guuGP49ZZD",0.0,227
"If we win against Poland and Scotland, does that put us 65th in the world rankings. @YouBoysInGreen @FAIreland #Sarcasm",0.0,212
South Park being taken off Hulu is the worst thing that’s happened to me personally in 2020 and like.. my dad died,1.0,284
"#Corpsman wisdom: I had a head cold, so I took my own advice - Motrin, hydrated and changed my socks. Cold eliminated #sarcasm #navy",0.0,76
"ever just peep fox to see what crazy tuck is saying? tonight, i am learning that fauci actually funded the creation of covid in a lab and is solely responsible for the pandemic",1.0,1378
Well that's me living till I'm 200yrs old!!! #sarci #sarcasm #sarcastic #wit #low #constant http://t.co/8NzMFso9Do,0.0,147
The city that only sleeps on mass transit. #naptime #irony #isntitironic #donchathink #imnotsure... http://t.co/yKcxmW5dVX,0.0,45
turning 22 next week so naturally I increased my tinder age range up to 60,1.0,89
If anyone wants to know how my nights going I tried making a private story on Snapchat and instead made a group chat... I hate my life,1.0,1129
"If you wanna look like a badass, have drama on social media #not",0.0,206
"wow, ok, unfollowing now. Was a big fan of putting your left leg in, but just heard about taking your left leg out",1.0,384
im ollie im 5'8 and i think my 5'7 boyfriend is short,1.0,1186
"@traves whoa! that's a little too crazy man, slow down",1.0,1198
Is this first Cybex isokinetic dynamometer? @DrAndrewBateman #PRS2021,1.0,836
@Sidra__PTI you may also see flags of ISIS with him #Irony is this govt and ch nisar don't admit :'(,0.0,8
Good luck today DJ Durkin. It is NOT great to be a Florida gator. |#not |#fuckUF,0.0,105
I reckon straight women fancy victoria secret models more than straight men do #victoriasecret #irony,0.0,210
i’m now reading 4 books at once what could go wrong 🧡,1.0,202
Let's cut funding to social services. What could possibly go wrong ,1.0,1096
Wheres the rodgers in brigade #sarcasm,0.0,33
Nice to see @Cardiffbus have started the new year off with the usual crap service. Just love waiting for a bus that doesn't turn up,1.0,1156
"Wow. Liam Neeson is coming across as a rational man,isn't he!!?",1.0,994
Joey the genius! I wish i was as brainy as him #towie,1.0,1223
"You know the one thing I really wish I could see? I want  a Piers Morgan esque interview with #LilleeJean where she's forced to explain her shitty behaviour and see if she storms off or comes up with some BS to make her look cute and innocent.

It'd be a fun watch.",1.0,905
@mahobili @DrAwab What does PTI do apart from whining? #Irony #Youthiacrasy,0.0,16
"Maybe if we didn’t comment on things that don’t concern us, the world would be a happier place?? But what do I know🤷🏻‍♀️",1.0,1750
If you don't like Lemonade you're an extremist 🍋,1.0,1680
"you like ketchup but not tomatoes???

grow up",1.0,173
@Irrational_Fan: I can't stand watching a #UKvsLOU game with a Louisville fan! They're as bad as Steelers fans. #BBN @DonnieDruin #Irony,0.0,185
Searching for Pokemon later because I hate myself haha !!!,1.0,781
"I like to think of myself as a broken down Justin Bieber - my philosophy professor, everyone. #sarcasm",0.0,257
"Because Karen from YouTube knows more about science than, you know, actual scientists",1.0,1708
"@georgeely22 Because your ""sarcastic""? #Sarcastic #Sarcasm",0.0,60
"@hirefrank @MTA OMG want one, but I have EasyPay Express. This would mean I would only use it to ride PATH. #irony",0.0,122
"anw as long as there's nothing going on with the both of u rn, i can still forgive u but i cant promise to forget #sarcasm",0.0,46
"@JohnCena @VinceMcMahon @steveaustinBSR hope you have more ambition john, cause no one else seems too. #sarcasm",0.0,123
"I checked twitter and snapchat but I can't tell what day it is, someone please help  😜|#sarcasm",0.0,189
i’m dying,1.0,1413
"yeah man just walk right in. clearly you can read the sign that says ""only two patients inside at once"" when there are already four people in here cant you",1.0,859
just wondering how to get my diss down by 1500 words .. such fun,1.0,1374
Being 20 years old and going to concerts with my mom means I can scream all the no-no lyrics bc iM aN aDuLt,1.0,233
We hold these kids back..... #irony #RUT340,0.0,92
"Um, really @RollingStone? #irony #nothanks #UVA http://t.co/8ARdG99p8L",0.0,44
@Fleshframes plus my memory is short and I deleted all those pic you shared. Boom. #not,0.0,78
"@michelledean @AVAETC not playing out in the provinces like, oh, Mississippi. #irony",0.0,12
"BJP-CONGRESS nt disclosing detail of 3600 cr. donation received,still Media/Bhakts questioning AAP #irony #MufflerMan http://t.co/eMUWoK00Tl",0.0,103
@Shadoya_osman and he can't find himself a pair that would fit #irony 🙈🙊🙊😂,0.0,125
"Contemplating responding to @charliejnwalker's tweet saying ""what remains of their pride"" but not sure how well that will go down #sarcasm",0.0,11
"Queer marriage is not allowed because it doesn't follow the ""age-old customs, rituals, practices, culturla ethos and societal values"", but all cis-men can commit infidelity with no consequences. Happy fuckin Pride people 🙃 #SupremeCourtofIndia",1.0,1471
trying to figure out how to use notion for my anime list. I think i’m dying,1.0,1211
"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",1.0,1780
Did you know ? If you are reading this right now you are not blind...lol. #sarcasm,0.0,13
@DuncanEdwards03 @PoliticsForAlI Well I doubt they're trying to smash the doors in to change the regulation of cough medicine.,1.0,1112
"""Alexa add small bananas to the shopping list."" I've added smooth armours to your shopping list."" Gee thanks Alexa! #alexa",1.0,618
next person that puts beomsil on my tl has to deal w me crying on the floor,1.0,1589
There is nothing new in an oliver james publication that can't be found elsewhere for free. He's a leftist living a straight bourgeois life,1.0,56
