tweet,label,index
tex-mex restaurants that stop serving breakfast tacos after 10:30/11 am are the reason i have trust issues,1.0,47
Hearing Kendrick Perkins refer to Alec Burks as Alecs Burk like he’s attorneys general &gt;&gt;&gt;&gt;,1.0,48
"Maybe if we didn’t comment on things that don’t concern us, the world would be a happier place?? But what do I know🤷🏻‍♀️",1.0,49
Did you know? Abuse and alcoholism and depression will just ✨disappear✨ if the country is opened completely during a pandemic? #trumpisanidiot #bidenharris2020,1.0,50
"always remember thank your Alexa, just in case the AI take over one day",1.0,51
Inspired by the ‘dinner with Jay Z’ guy still going strong. I choose now to believe him,1.0,52
"I find it hilarious that ‘black and white’ or ‘all or nothing’ thinking is considered a cognitive distortion and is a symptom of several disorders, and yet it remains a pillar of American (and Western) culture.

It’s almost like…. our culture is toxic 🤔",1.0,53
"A whole 2% off for a single order, rejoice",1.0,54
"The best part of going out, is waking up at 2PM the next morning wondering whether you're dead or not and what day it is. 😂😳😀",1.0,55
yeah your girl is fine but does she pass out while giving blood,1.0,56
@MollyJongFast I think it should be allowed for customer service workers to squirt water into their face like how they do sometimes to train pets,1.0,57
"@Showmasters are basically thieves, quoting it’s in the small print so you can’t have a refund.
Dates moved from summer, to a 4 hour slot on a Friday evening in November which is about as much use as a telescopic sight on a knife.#WeWantARefund @UKConsumerRight",1.0,58
@GainzyXBT Actually I've extrapolated based on the last daily candle and it turns out BTC will be sub-zero by December. The math doesn't lie.,1.0,59
"I see Dettol, Toilet Duck and Zoflora are all trending on Twitter. Now why could that be... #TrumpPressBriefing",1.0,60
Replace Pelosi #Nancy,1.0,61
went to check out the bios of the (exclusively) hipster dudes that work in a rival boutique goods store and found out they all traveled internationally during the pandemic 🙃🙃🙃,1.0,62
do i just blast maneskin to get hyped for my osce or??,1.0,63
Can't wait until I live to be 110 years old and I have people asking me how I've lived for such a long time so that I can make up some hyper-specific secret to longevity that people will inevitably follow,1.0,64
CLB cover art makes me want to pound my knees with a hammer.,1.0,65
really honoured to have shared a coach today with a group of girls who didn’t know downing street was real and thought the prime minister and the queen lived together at buckingham palace,1.0,66
"AT&amp;T is truly amazing
They think my lg g7 is 3g only to the point where they sent us Walmart Altec phones and said they'd shut off service.
We called them, they told us to not worry and if the phones are fine they wouldn't be shut off
Guess what got shut off this morning? LOL",1.0,67
"I spend the day sitting or napping, I ration my food like a psychopath, and I take one walk a day. I am my dog. #Covid_19 #CoronaVirusUpdate",1.0,68
Will pessi sign for man city,1.0,69
i would kill a man for a forehead kiss rn,1.0,70
trying to figure out how to use notion for my anime list. I think i’m dying,1.0,71
Would anyone like to give me some money? #FinDom,1.0,72
we need to normalise having absolutely fried bleach damaged hair. people should talk about this,1.0,73
"So, very delayed flight from Bristol to Edinburgh @easyJet, trademark vagueness from staff, with a chronic lack of empathy to boot (despite me travelling with three young children)... now, time to feed our family with £3 vouchers (at airport prices!) #bollocks",1.0,74
watching olympic womens beach volleyball for the plot,1.0,75
Andrews really trying to explain to me that football and rupauls drag race aren’t the same thing when it in fact is the same thing.,1.0,76
"@SIazVest @rodneyjaguars57 Fuck you got me there, you better get back to getting upset and jealous over successful and talented boxers",1.0,77
ik the republicans r like tryna say they won but idk why they don’t just settle this w an instagram poll??,1.0,78
The typhoon flew over me today absolutely fuming they forgot to bomb me,1.0,79
"Whoever’s toddler ass sprayed the entire toilet backstage, I hope you stub your toe and bite your tongue really hard. also you were clearly dehydrated, go drink some damn water like an adult",1.0,80
every time i send my mom pictures of me and one of my friends doing fun things the first question she asks is if we're on a date what are you trying to tell me mother,1.0,81
Elaine Quijano exhibits roughly the same amount of control over this debate as two rabbits do on their first date.,1.0,82
it’s been 20 hours and i want another chai latte with pumpkin cold foam i can’t afford this!,1.0,83
i’m going to cut off contact with every single person i know and emerge in a few months o a year from now having lost the ability to physically speak but be able to play the meanest fucking accordion you’ve ever heard in your pathetic little life,1.0,84
Halfway through snowboarding day 1 and pretty sure I have fallen at least 69 times 😆♋️,1.0,85
Getting a dog was single handedly the best and worst thing I’ve ever done..can’t imagine life without her and I can’t live without her.. Make sense?,1.0,86
"Synthwave communities really love pessimism don't they haha
Any upbeat energy and people get upset at ya",1.0,87
i love when i respond to my professor immediately after she emailed me and i still haven’t gotten a response :)) (it’s been almost 4 hours) :)),1.0,88
is it illegal to discriminate against someone on the basis that they have a joker tattoo,1.0,89
i’m dying,1.0,90
"""I can't wait to be a piece of shit with a bachelors degree""",1.0,91
thinking about quitting the path im on to become a college advisor so i can be wrong and do nothing for the rest of my life,1.0,92
Headaches that last all day nonstop🥰😍,1.0,93
i’ve had more interesting conversations w my wall but alright,1.0,94
so many people pressed that italy won sorry eurovision belongs to the bisexuals now x #Eurovision,1.0,95
@jabadgo @Nibellion Don’t run it on a school-provided laptop,1.0,96
"dad: ""are ya sending any of those boys from 5soz (wtf is a 5soz dad) a valentines gift?"" 
me: yes dad yes i am cuz im dating all of them duh",1.0,97
@DonaldJTrumpJr If only he had a press Corp in the house...oh wait! Shut up Jr! Time to get fitted for those lovely orange jumpsuits! If you can't be orange anymore at least you can wear it!!!,1.0,98
Trying to know all this history tonight is gonna kill me,1.0,99
"Oh my goodness. It’s the first week of the summer holidays and Harrison has found his recorder. 

Give.
Me.
Strength.",1.0,100
“You’re never going to have a white boyfriend are you Jess” Nah don’t think so Mum,1.0,101
turning 22 next week so naturally I increased my tinder age range up to 60,1.0,102
2 x sand eating toddlers for sale. No previous owners. DM for details x,1.0,103
"@traves whoa! that's a little too crazy man, slow down",1.0,104
Update: holding hands with your mom and walking around campus also shows you're prepared for the independence college offers,1.0,105
Gosh sunderland twitter is a fun place to be tonight isn't it. One game. One game!!!,1.0,106
"The most 2020 quote of the year:

Me: we should go to the Van Gogh Museum!
Little Brother: is that the donny with one ear?",1.0,107
first game not starting when it's supposed to? a UCF tradition,1.0,108
@PlayStationUK Nice,1.0,109
"So I have an exam tomorrow, but likeee if the country is about to turn into a war zone does it really matter??",1.0,110
Omg thank u for pointing out that I apologize too much 🙏,1.0,111
"I suppose though, we did sign one for the future so, you know, not all gloom and doom...we might be good in 6 years time.",1.0,112
this bruh rly told me “Ur anger issues are my playground🥰”   so uhh hmu if u wana be friends bc i need new ones k thx(:,1.0,113
"Thanks to India for being so inept. I was hoping for a full day of cricket, got snacks and everything. Cheers. You could have at least tried. #bbccricket #INDvENG #ENGvsIND #Cricket",1.0,114
"I never thought I'd say this, but I have become one of those people who like bounty bars.",1.0,115
Kepa had a great game,1.0,116
Falling asleep at your laptop is always fun,1.0,117
"@BIGRXD12 ah yes, people with eating disorders, famous for easily being able to not worry about their weight",1.0,118
Love it when I forget to transfer my rent money over from my savings 🥴,1.0,119
Why are toddlers allowed in public spaces,1.0,120
This is awkward... @hollywills is a Diet Coke ambassador 🤯. #ThisMorning,1.0,121
Love everything in my basket selling our before the sale was meant to start😒 @ZARA_Care @zara,1.0,122
I’m really looking forward to not hugging my friends and family through choice rather than by law.,1.0,123
bad romance by lady gaga is the best song to ever come out of the american music industry and anyone who says otherwise is a liar,1.0,124
So in other news I just held the door open for Bam Adebayo &amp; then I fell down the stairs &amp; I think I broke my finger.. ya I'm THAT smooth,1.0,125
Turned 25 today but woke up with $600 from the IRS in my bank account so quarter life crisis has been postponed,1.0,126
omg my ships are gonna love what taylor swift has done for them,1.0,127
don’t make me rewatch panic 🤨,1.0,128
@ShareZone5 @StockpickB You are a right bundle of laughs to take to the pictures Draft!,1.0,129
@TheBabylonBee And the hot air and BS she generates makes for a perfect backup energy source!,1.0,130
Old people don’t deserve rights,1.0,131
"@richardosman @GMB @susannareid100 @piersmorgan You've a book out? I hadn't realised.

Yes, you've already read this 8763 times this week, but hey.",1.0,132
Do the #Hokies really have to play 5 against 6 tonight? Come on stripes,1.0,133
the only ppl who should be worried about Biden’s tax plan r the ones who get gifts for easter,1.0,134
@Dancruz07 Sureeeeeee you do,1.0,135
@rits_meg @freedomsenpai hot loli,1.0,136
Thanks @myhermes for losing my parcel but giving me someone else's. I'm nice enough to go give it to them though. Please DM me back soon 😐,1.0,137
im ollie im 5'8 and i think my 5'7 boyfriend is short,1.0,138
"“tit for tat, butter for fat, you kill my dog, i eat your cat” is a liberian proverb for “an eye for an eye”. my ancestors were spittin’",1.0,139
@BorisJohnson @MattHancock Oh really?,1.0,140
"make it illegal to say/write ""Dems in disarray"" on account of it being stupid as fuck",1.0,141
I love to pick my modules on a first come first served basis at the same time as everyone in my entire year on a website that hasn’t been updated since 1995 . Thrilling ❤️,1.0,142
wouldn’t it be cool if i could spontaneously combust,1.0,143
"me: trying to sleep slightly earlier than usual bc I feel like shit 
my friend, texting the group chat 13 separate times at nearly 4am: hello I don’t think so! how abt I tell u abt how bad things are going instead :)",1.0,144
im glad we finally have a party in opposition who are committed to taking the government to task for not making mistakes fast enough,1.0,145
"first day of work, and i’ve already cried on the job 👍",1.0,146
I love it when professors draw a big question mark next to my answer on an exam because I’m always like yeah I don’t either ¯\_(ツ)_/¯,1.0,147
"You know the one thing I really wish I could see? I want  a Piers Morgan esque interview with #LilleeJean where she's forced to explain her shitty behaviour and see if she storms off or comes up with some BS to make her look cute and innocent.

It'd be a fun watch.",1.0,148
i hope u sleep maybe forever maybe not  lol,1.0,149
Ain’t never really had a daddy so I’ll never really need one 🤷🏾‍♀️,1.0,150
never drinking again,1.0,151
"Bart is closed rn in Oakland so I can’t go to work, I’m so upset....",1.0,152
dont u just love when u get ready for a cancelled date two hours early . . . yeah i wasnt excited or anything,1.0,153
@tedcruz @Dream worst timeline,1.0,154
"Get ready for the next big horror game this season, Slender Suburban Man",1.0,155
James Harden is allowed to travel every time he drives apparently,1.0,156
@kidcuisine98 Based confidence and believing in proper eye contact-pilled!,1.0,157
"It’s spring, so that means it’s time for couples to leave the bar across the street and come fight under my window at 2 am again ❤️",1.0,158
"2 things I love:
1. Being woken up by construction work an hour before my alarm.
2. Sarcasm.",1.0,159
Using my recently acquired video editing skills on myself for a change. An oral #presentation assignment on #healtheconomics is as much fun as it sounds 🗣🎥 https://t.co/1LKHVyupie,1.0,160
"Oh boy, a song I'm gonna play on repeat until it makes me physically ill to hear it! Thanks FOB",1.0,161
@MatthewStadlen @sajidjavid Thank you so much for your insightful thoughts- I’m sure @sajidjavid is overjoyed that you “quite like him”,1.0,162
Wow... the universe gave me the task of a potty training a whole human? the audacity.,1.0,163
Nothing warms my heart more than seeing everybody come together and attack Westside’s administration ❤️ #WycoPride #YeeYee,1.0,164
Can’t wait to see Ed sheeran at tramlines tomoz x,1.0,165
Lil Pump is the Nelson Mandela of our generation,1.0,166
@PONOS_EN Very nice. We're now briefly up to date. Hopefully doesn't take you so long to do the English release of the new pixie after we get 9.10.,1.0,167
im about to just walk into a place and start working then and there and they'll have no choice but to hire me on the spot,1.0,168
"Hear me out... The lyrics in ""coney island"" should've been ""lost again with no surprises, disappointments close your EYESES"" 

Fixed it for you @taylorswift13 😉

#evermorealbum 
@taylornation13",1.0,169
"I might be rubbish at driving, and have a less than stellar career, but I’m really good at making Spanish omelette. So, you know, there’s that.",1.0,170
@mcfcok82 Thank you for your well balanced and thoughtful input,1.0,171
"@BoardroomBoy Few links for you. To summarise, wearing face masks seems to be more effective than not. Who'da thunk...",1.0,172
"I unsubscribe from being an adult, its not for me",1.0,173
"Hearing I love you is nice and all, but has your SO ever told you to eat shit? 😍😍😍 ugh @samduhclam",1.0,174
Thank you to @OrchardMead for organising pizza and ice cream! It was a lovely end of year gesture 😁💕 Happy holidays everyone - time to collect our time owed in lieu! 😅 #summerholidays https://t.co/324jzGSElj,1.0,175
who thinks me and sam should start a band called 'teeth at midnight' 🦷🌙,1.0,176
Love that someone broke into my car this morning,1.0,177
My life has gone from ‘drive it like you stole it’ to ‘drive it like your toddler needs the toilet’.,1.0,178
I just love falling up the stairs 😑,1.0,179
"It would be a real shame if people shared this around and filled it with fake info. People should definitely not do that 😉
https://t.co/Px7dYqjh3I",1.0,180
@adorinqdwt @dwtridesgnf Yes the racist is so cool!!!,1.0,181
"I just read, ""oftenly"" and threw up in my mouth a little.",1.0,182
@terryflewers @lfcsonny Has he given any clarification regarding what age Harvey Elliott needs to be before you can tackle him?,1.0,183
@raerenyse Easily one of the worst and most damaging takes for both trans AND cis women I have seen thus far. Congrats on reaching new levels of awful lmao,1.0,184
"I hurt my foot like 3 days ago,  I have no idea how, but it hurts to put pressure on it. Love that for me",1.0,185
mentally I’m hiding in the walk-in,1.0,186
Feels like 10 degrees!! Wow catch me in South Parks soaking up the rays 😎 https://t.co/EpgwTLgICW,1.0,187
"#bbcqt It sure would be nice if Ms May decided to answer a question, rather than dance readily around it.",1.0,188
My favorite part about running on the track is seeing how high my heart rate gets just walking up the stairs to it.,1.0,189
"Currently bombing aces on the volleyball court and math tests in the classroom.
#StudentAthlete",1.0,190
"will never understand why ppl do meth,, just buy a shit tonne of incense in bulk stupid",1.0,191
"head is pounding, spent £25 on ubers last night and I have a 3000 word report to write :) yippee x",1.0,192
not to alarm anyone but i just saw spider-man by uta,1.0,193
sure you have a paying job but are you a Silver Chick Fil A Rewards member? 😤🙄🧐,1.0,194
"""your pronouns are what's in your pants"" ok. juicy/dumper",1.0,195
Do you think anyone on Bachelor in Paradise has seen Oscar winner Parasite?,1.0,196
"Fav this and I won't send you a name of a random person, I'll just get a fav on my tweet",1.0,197
"Are GoFundMe accounts a form of socialism?  I don’t have enough money to pay my bills, so let me create an account an ask for money to help pay my bills. ??",1.0,198
Not telling anyone how I voted in case it doesn't come true #EUref,1.0,199
".@taylorswift13 is 100% going to post another photo with 5 holes in a fence 5 days before Lover is released, isn’t she?",1.0,200
“I don’t really like partying” Oh is that why you’ve gone to parties twice in the last week? Because you just can’t stand it? Makes complete sense.,1.0,201
also that jacket he wore yesterday i’m gonna rip my eyes out :/,1.0,202
everyone say a prayer to the insurance gods that they approve my heart monitor so that i may continue to have the privilege of being alive. i love the US health care system,1.0,203
I was only in Taylor Swift’s top 0.10% of listeners on Spotify but last year but yeah totally sound that Swiftogeddan in Glasgow is sold out,1.0,204
Putting the toilet paper roll on so that it hangs under instead of over is a crime worthy of the death penalty,1.0,205
Nice to be compared to a brick wall 😂,1.0,206
I changed out of my pajamas today and I think that’s really brave,1.0,207
"Cool guy in a big truck honked really long at the garbage truck because it slowed down to turn; I felt he wanted everyone to know how cool he is, so I decided to tweet about it on his behalf.",1.0,208
"Watched 127 hours... Kinda reminded me of this one time I got a bad splinter. Writing a book about it now, hit me up for an autographed copy",1.0,209
It’s so easy to have the best day until someone lies to your face 🥰❤️😭,1.0,210
If you ever wanted to know what it feels like to have dyslexia I would recommend the book House of Leaves.,1.0,211
Love a good cry 👌🏻,1.0,212
"Ok, so @bytereview and I decided to record on the evening of the 6th, just as absolutely nothing newsworthy was happening! Perfect timing as always, to go over some of the best ITSBUPs of 2020 - and how we're settling into 2021! Listen: https://t.co/oaPLwrtcHP https://t.co/za3EHuqcWh",1.0,213
@Chris_Ransom @CityView1904 @Uzzell01 @BBCSport Aware she was not a tennis player when she left Canada at 2 yrs old?? aware she did not pick up a tennis racket until 6 years old??.aware last12 years trained at the same tennis club in Bromley Kent England??the girl is British no haters or doubters will take that away from her,1.0,214
Hahahah @LibertyU is shutting down the entire campus for quarantine!! Couldn’t happen to a nicer group of Covid deniers! #CovidIsNotOver #karmaisabitch #Covid_19,1.0,215
Thank you to my apartment complex for consistently cutting the grass at 8 am every Thursday for ~5 hours. It’s definitely not super obnoxious or bothersome ☺️☺️,1.0,216
Sometimes I wonder if Priti Patel and Boris Johnson think that the Prime Minister is the one with the best K/D ratio. It would make sense with the whole 'let the bodies pile high' thing.,1.0,217
Yes you can break all the rules for Christmas and risk serious fines and killing your loved ones with a deadly virus OR you could ✨stay at home✨,1.0,218
my favorite thing about my grandparents is that they're so afraid to talk about me being gay that our catch up phone calls are incredibly short 💘,1.0,219
dont you love it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too,1.0,220
it’s literally so hard being this hot and sexy and beautiful everyday,1.0,221
the fact that “breaking: school shootings preventable” was an actual headline on nbc tonight is actually laughable,1.0,222
I never feel more empowered than when I’m listening to ‘this is me’ from camp rock,1.0,223
"Well done to the guy who was charging down the stairs at Ealing Broadway and sent me flying, you made me cry.",1.0,224
Tinnitus is my favourite thing ever I love it. So loud so atmospheric https://t.co/mNJw5GvPzy,1.0,225
It really bugs me when teachers uncap and recap highlighters three or four times per book when marking - Poor time management! #efficiency,1.0,226
"As if I didn't know this anyway!
I'm an Owl according to the #BBCBodyClock quiz – what are you? https://t.co/vM07K82CTg",1.0,227
"Just signed up for Apple's Ping, told it I like 'classical' and it points me towards Lady Gaga. It takes a certain genius to be this crap.",1.0,228
@DuncanEdwards03 @PoliticsForAlI Well I doubt they're trying to smash the doors in to change the regulation of cough medicine.,1.0,229
cant wait to dance with harry styles and the delta variant at their concert in november!!,1.0,230
Tell the liverpool players to get some beers and just sit on the grass for the full 90 mins. Let leeds score as many goals as they want. #NoToEuropeanSuperLeague,1.0,231
I miss walking up 3 flights of stairs for class and having to catch my breath in the bathroom 😩,1.0,232
"I love calling my mom early in the morning and waking her up, I take it as pay back for all the times she never let me sleep in 😜",1.0,233
Idk how some girls put on makeup everyday. Is it just to take selfies or have you just not discovered netflix yet?,1.0,234
wow this growth spurt is really taking longer than i thought haha,1.0,235
How DARE my friends have jobs/boyfriends/lives they should consider my feelings and be free when I am,1.0,236
"it’s amazing how many people get mad at you for simply Raising Questions, such as “what if the vaccine makes your balls inflate like helium balloons and cause you to float away to never be seen again”",1.0,237
Hands up who remembers when EVERY blogger and their dog was a brand ambassador for Coconut Lane 😂,1.0,238
I can't believe today is the last day we can be gay.,1.0,239
"Well done Henri, cost us the win #nffc",1.0,240
it's too bad i forgot how to play my clarinet so close to my recital,1.0,241
flew into a rage this morning bc i couldnt find my karaoke mic so yeah i would say things are going well for me,1.0,242
I would do so much for people that would do absolutely nothing for me lol at least i know who my true friends are😀,1.0,243
My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match. Is she in GOSSIP GIRL?,1.0,244
Schadenfreude x,1.0,245
If anyone wants to know how my nights going I tried making a private story on Snapchat and instead made a group chat... I hate my life,1.0,246
Is there a zombie apocalypse going on upper street,1.0,247
Holly Arnold ??? Who #ImACeleb  #MBE nope not sure oh hang on you mean MBE yes that’s her !!!,1.0,248
How nice of tonsillitis to join me on my holiday 🖕🏻🖕🏻🖕🏻🖕🏻,1.0,249
Social Care for the young is basically a bath board and bed rest and your done.,1.0,250
. @shopDisney thanks for shutting down the only Disney Store in northeastern Ohio. The other two stores went out of business yrs ago. It’s not the same with shipping costs online not to mention LE doll sales are an absolute nightmare online. So unbelievably disappointing. 💔,1.0,251
victoria has a crush on maluma,1.0,252
Only yelled at one person while biking home this evening. Improvement!,1.0,253
"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",1.0,254
my neighbors taunting me outside my office window by chilling in their hot tub every remotely warm day whilst I sit here on back-to-back zooms all day every day. the audacity is astonishing.,1.0,255
Just tested my egg drop at my apartment complex and it fell on a man’s head :) but no worries he was bald so the yolk just wiped right off,1.0,256
"Serious question: if I nick a car and elope to Gretna Green to shut my family up, how long will I do in prison? Can I finish my PhD there? Think I've got a plan, lads...",1.0,257
someone hit me w a horse tranquilizer istg ive been in a pool of sweat for 6 hours and i havent slept im so tired but i love my friend so much and oh my fucking god i cant rn,1.0,258
“it’s hotter in the america right now and it feels fine british people are just being dramatic 🙄” QUICK ARE YOU SAYING THIS INSIDE UR AIR CONDITIONED HOUSE ‼️‼️‼️,1.0,259
I’ve always known #Bez is my spirit animal but seeing the mess he makes on @MasterChefUK confirms it 100% what a legend that man is,1.0,260
I just love when Twitter decides to reload the timeline seconds after you just opened it up and are in the middle of reading it.,1.0,261
"I asked my husband to buy dog poo bags when he went out earlier and they'd sold out. So instead of going to another shop, he bought bin bags. So now I still can't clean up after the dog but if I happen to buy a donkey and need to clean up after that, I'm sorted.",1.0,262
Keanu reeves is killing his role in ozark season 3,1.0,263
"Seeing as Kanye West has a range of clothing with Gap, how about me and you do a collab @FandFclothing",1.0,264
Yay for being locked out of your own  house because you forgot your key,1.0,265
Just won 3 cents on HQ words...early retirement here I come 😍,1.0,266
Love being called the devil for taking away someone’s phone at summer school🤗🤗🤗,1.0,267
@BellularGaming Blizzard will have to make sure it doesn't exceed the recommended fun level of 10%.,1.0,268
love seeing that my mom has officially started posting about the horse worm medicine being good for covid actually and they’re just trying to make it look bad bc it’s so cheap 🤪,1.0,269
Turnover is the best band to cry to/drive to/daydream to/fall asleep to/ reminisce to/die to,1.0,270
Billy Gunn sorta relevant for the first time in years...,1.0,271
@cassieecote413 you can copy mine,1.0,272
@BBCAMERICA Thanks for disrupting your narrative continuity with commercial break previews. #SpoilerAlert,1.0,273
"@AlexShawESPN @robwishart @GNev2 Does he order 11 at once and drink each one at just over 5 minutes, OR do we have to take into account going to the bar? Either way it’s a disgrace and not what we should be promoting to the kids.",1.0,274
I love how they blur out Tristan’s face in this season of the kardashians LMAO like hmmmm I wonder who that mysterious man is,1.0,275
we happy!!!!!!!!!!,1.0,276
"Well, what a way to ruin Easter. Thanks @CadburyUK https://t.co/zkkguY2g6M",1.0,277
I'm hoping my social work class party is going to involve tequila and chip and salsa 💃🍹🎉👨,1.0,278
I hate you so much @Eagles,1.0,279
Whoop diddy scoop poop,1.0,280
"Wish I was the bitch that Elijah hewson fucking hated, sad :(",1.0,281
@rickyberwick And you said Donald trump was racist 😑,1.0,282
do you think when a middle aged white man goes to buy a big lifted brand new F150 they check to make sure his penis is incredibly small?? or do they just take his word for it,1.0,283
'Margaret Thatcher' is trending... has 2016 taken another one?,1.0,284
"@adi_jord agreed, this is ridiculous, gotta cop a pair",1.0,285
"wow, ok, unfollowing now. Was a big fan of putting your left leg in, but just heard about taking your left leg out",1.0,286
do i like him or is his hair just curly??,1.0,287
Ahhh I get to listen to a cement mixer all day. Awesome.,1.0,288
"Please consider map filters on online mutliplayer. Pretty pls, thanks @CallofDutyUK",1.0,289
shoutout to the assholes at basically every gas station rn filling up multiple gas canisters when i don’t even have enough gas to get home... 🥲,1.0,290
Can cats wear nail polish,1.0,291
ima get up early tomorrow and make some tea and sit on the patio oh how I love to imagine things im never gonna do,1.0,292
love getting assignments at 6:25pm on a Friday!!,1.0,293
@SkySportsBoxing if i think you would have a chance against fury i mean its easy for some broken bodied old boy to beat the best in the world,1.0,294
day 5 of people being mad about ellen sitting by gw bush is when we'll finally get to the bottom of this,1.0,295
"I'm so glad the clocks just went back, I have this whole extra hour of insomnia to play with.",1.0,296
@kmflett And with a plentiful supply of rhubarb.,1.0,297
It's soooo great that I've taken pain medication and my back is still hurting 😩😩😩😩😩😩,1.0,298
Gonna go cry now some no face told me to lose weight x,1.0,299
Happy birthday to me. I got pinged and can't leave the house 🥰🤡,1.0,300
"For a good laugh, follow me over on @vsheltonsports to see my best attempt at covering sports business news for class this semester.",1.0,301
I’m still confused about DaBaby’s point? Like would you have said “everybody without cancer out your lighters up”??? like what sir https://t.co/EqcbAEkIJM,1.0,302
"Me: You know, for someone with chronic anxiety I think I'm dealing with this pandemic quite well.

Also me: Wow, I forgot how good a freshly shaved undercut feels!",1.0,303
we love when the power goes out at 6:30 in the morning on a wednesday https://t.co/BBIQ7ZYS3x,1.0,304
