index,label,tweet
766,0,Indian Urdu Daily Advocates Murdering Apostates After Extremist Hindu Groups Convert Muslims: The First... http://t.co/nASWVjnLZe
767,1,Welp. There goes 50 bucks down the drain. Thanks KU Student Housing. #Not Get. Me. OUT.
768,1,probably going to fail tomorrow yayy #sarcasm #GlobalArtistHMA #MTVStars One Direction
769,0,@robinhosking where did THAT come from?!
770,0,@KeirSimmons #not another Bush in the Whitehouse.
771,1,I'm so pissed off at Chicago. Like the people at the airport ruined so many peoples chances of ever meeting the boys 😑😑😑. Way to go #not
772,0,@BlogOfErised so I gave up and am now heading for bed orz
773,1,Shakespeare is great #not 🙅🔫
774,0,I'd rather you know and be upset than hide it for you to only question things later
775,1,J Cole has a song about being a Virgin and then not being a virgin. #musicalgenius #innovation #sarcasm
776,1,Thanks bus. Thanks for telling me where I am. So helpful. #not #sarcasm
777,1,Loving how dominant the SEC is #Pause ..... #Not
778,1,Love being called into work on my morning off after not even 6 hours of sleep. #not #thanks #splitshift
779,1,It's funny because your a fake ass bitch :) #yourAtruefriendtoher #not
780,1,Girls who can rock this thang~ #PrincipalSwag #Not http://t.co/5eCiip7D3j
781,1,"@robcarrphoto Autoincorrect strikes again. ""...than it's worth."" #irony"
782,1,@thunderroadvint try having no internet for a month. Now I know how Ethiopians feel. #sarcasm
783,0,"So I may have had a ""few"" empties to recycle... ♻♻ |I ❤ #craftbeer http://t.co/qlZbtAcmOx"
784,1,Love scooping feed bunks before we can feed calves #not
785,0,What doesn't kill you makes you #stronger 👌...I'm #not #perfect #mybody 🙈 http://t.co/lBIZvOjuE5
786,1,Just got the message I need to start working at another location. Brilliant! #not now rushing towards second location. Oh god I hate Mondays
787,0,"@LadySandersfarm: @intreeg_me It did get yo lazy butt outta bed, didn't it now. Thanks for proving my point!"
788,1,"#Corpsman wisdom: I had a head cold, so I took my own advice - Motrin, hydrated and changed my socks. Cold eliminated #sarcasm #navy"
789,1,I like creepy guys that ask me random questions at swic #not
790,1,Love it when your typing at work and a spider comes out from the keyboard and hangs out between your fingers... #not 🙈
791,1,"Just ranted on and the moment I'm about to hit send, my ipod just died. #greatmorning #NOT"
792,1,They don't even listen to ur order talk about great customer service #NOT👎
793,1,Done to much again #not http://t.co/BYd8Np3eQV
794,0,@EarthPix: Adorable little white tiger http://t.co/GmFru7GmiR
795,1,Waking up with your cat attacking your hand is always delightful..... #not
796,1,Nicholas Sparks has been manipulating women to believe that guys (in reality) are as sensitive as the male characters in his books. #NOT
797,1,Cannot wait to go to the dentist later! #Sarcasm
798,1,So excited to spend the next 12 hours at school. #not
799,0,God bless whoever came up with the idea of making coloureds bruh..not cape colourds thou
800,1,Remember that one time I worked both jobs while sick and it didnt suck at all... #sarcasm #notworthit
801,0,Carbon everywhere :) #carbon #hood #not #sticker #strips #down #red #automotive #dope #cars... http://t.co/uNHBB7v1Fv
802,1,Love the fact that are school smells like a sewer. 😷😷😷😷#not
803,1,Yay for my family leaving & going to Seneca & leaving me to fend for myself. #Not
804,0,@davebett87 long yeah. the director's cut will be longer! 😁 you need to see Penguins of Madagascar btw
805,1,Throwing up on Christmas morning is my ideal way of spending it. #not
806,1,It's just SUPER to be ignored when you put out a desperate plea. #Sarcasm
807,0,"@BudweiserIndia Now, Tomorrow productivity at work would be hampered. #GetMeToEVC"
808,1,"Too late, thrown the #PS4 out of the window last night cus i couldn't play #Sarcasm http://t.co/L86S0O47Aq"
809,1,Good thing we have an ace like Clay Bucholz who is proven to be durable and consistent.............. HAHA.#NOT
810,1,Christmas alone😊 how nice #not
811,1,@Watchthisface25 looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple! 😳 #not
812,1,@JordanNoftall that's funny #not
813,1,.@nypost .@Cameron_Gray Oh that makes it all better!!! #not
814,1,@brad_deere it's been over a year since you tweeted. #DoinItRight #sarcasm #MaybeNextYear #NewYearsResolution
815,1,Day 1. Ski school with instructor Patrick. Soon I'll be ready for the black slopes. #sarcasm... http://t.co/QWIKEB4iOE
816,0,#notcies #eu How Santa Juncker can bring the gift of a healthier EU http://t.co/gcxGK1GBhf
817,1,Dont you just love Captchas? #sarcasm
818,0,@GioneeIndia Latest album is Free The Universe #SupersonicWithGionee #Mumbai
819,0,"I'm officially making today ""Single men get a smoothie"" day because that's who my customers have been all day."
820,1,"People complain about my backround pic and all I feel is like ""hey don't blame me, Albert E might have spoken those words"" #sarcasm #life"
821,0,@NorpolFootball I hardly think @ntfc give a shite about the fans tbh
822,1,@Sidra__PTI you may also see flags of ISIS with him #Irony is this govt and ch nisar don't admit :'(
823,1,And after being up for over 24 hours I'm finally getting some freaking sleep.. #HappyHolidays #Not #AlwaysWorking
824,1,Yay its fucking Monday life is so perfect and magical I love everything #not
825,0,@ntsikimazwai should just relate to her water first AMEN
826,1,Yay time to clean.... #sarcasm so tired
827,1,It will be impossible for me to be late if I start to dress up right now. #studing #university #lazy #sarcasm
828,0,"Been the problem, actually. RT @OBtoojiveforyou: @WashWizards tough road trip. cant win em all but coaching has not been strong."
829,0,@insidethehall @ryancorazza I keep seeing noon... Is it 1PM eastern or noon eastern? Need to plan my morning accordingly. Please advise.
830,1,Being used is such a great feeling...#not
831,1,"Welcome to metro RT @BallardHSSports: ""Thanks to Seattle Prep for finally removing their starters up 34 with 3:30 left. #sarcasm"""
832,1,Travel and tourism this morning.My favourite lesson whoooo #sarcasm
833,1,It's not even 9 and I've already called the cops twice.. Damn I love my job 😒 #Not
834,0,"@bluedemloyalty , former Chairwoman, US Commission on Civil Rights"
835,1,Fighting over chargers is definitely how I wanted to start my day.😒 #not
836,0,@bgracely @Horn_Chris gotta be a joke about tootin a Horn somewhere
837,1,@rrhhmmss @TimEchols1 @Penneeee I agree. You can see that from the videos and photos that were taken two hours after the shooting. #Not
838,0,Its so hard to choose between the pleasure and the pain  #Girl #December #Love #Dream #Not #Strong http://t.co/GZH8Oqft9y
839,1,So much #sarcasm at work mate 10/10 #boring 100% #dead mate full on #shit absolutely #sleeping mate can't handle the #sarcasm
840,0,@nytimes @NYTNow #Dirt #irony its not your country!
841,1,"Oh look, we're having another storm in Sydney.  How unusual. #not"
842,1,"Gotta study and I'm like, who cares?! #NOT #perksofbeingasenior 👎"
843,1,The moment you realize that what have you done in this whole year . #sarcasm
844,0,But of course #lucky13 #myloves #sundayfunday #lastsunday2014 http://t.co/XHjP5U11dK
845,0,Morning #monday people #not long know keep working hard! #MakeSussexSafe 01273276865
846,1,Jeez it's a lovely morning out!! 💨💧💦 👎 #Not #Ireland #December
847,1,just dropped my new single||it's me||i'm single #sarcasm
848,1,Not felt this I'll since I was in kos! Eugh a great end to a great week...... #sarcasm #beenshite #killme
849,0,Merry Christmas to all my friends and family... Santa just finished at my house!! http://t.co/0wD2HH7JpS
850,1,@scottishfirst @PG1888 Whilst #SLabour #BlairMcDougal #DeputyDug recon its in #MeltDown safe in #BetterTogether of course ... #Not
851,1,🙀😱🙀😱🙀😱 #POPCORN!!!!!! 😂🎅😂🎅😂🔫🔫 bringing this at movie tuesday night!! #not http://t.co/6ucMg84g4w
852,1,@BOWTIEBOSS Ooooh only the 'economic' destruction of the country. Now that makes a world of a difference. #sarcasm
853,0,@scottjmcg they are all written out in a gold gel pen waiting! I hate how are relationship consists of twitter messaging #not #fulfilling
854,1,"Thanks mum for farting ... Not once, but twice during dinner with the BF. #NiceOne #NOT"
855,0,@neverczarina trying hard to be fragile and petite. Hahaha. Happy new year liabeeeeee more clingy moments 😂😂😂
856,0,"I always forget that many #activists and #radicals who are most earnest look back fondly to 1918 and 1793, not 1848 or 1789. #classwar"
857,0,Anamorphosis:placing objects so that viewed from a certain angle they create an image. |By French artist Bernard Pras http://t.co/3EQo36OVUw
858,1,My year is ending perfectly😂 #Not
859,1,I love waking up out of a dead sleep to two firetrucks blaring past my window #not 😴🚒🚑
860,1,2 a.m. trips to Walmart for mess are always fun. #sarcasm
861,1,Jeez I wish the government paid for my food. #not #EBTbitches
862,0,@Espngreeny OSU opponents record much better than Baylor. Outright conf champs. Wins against 7 tms with winning records (Baylor 3)
863,1,I love how today is going #sarcasm
864,1,LUV when my hair is frozen 😃 #not
865,0,@daiyafoods tried the pizza tonight we got from @evermancoop down here in #Pensacola. #YUMMY! Great job :-) http://t.co/U5Ao7JVnf2
866,1,@Owain_Thomas Loving how Fulham looks like a playoff team. #NotReally #Sarcasm
867,0,yeah English stop saying Jane's word
868,1,Love that I can count on people. #sarcasm
869,0,Bitches be like ..... #more #appointments #please #not#crazy#enough .... YET @ orthodontist http://t.co/p7PycV1NMU
870,0,I was watching birds fly during this photo. http://t.co/Mo7wd4RXav
871,1,"Love the way @virginmedia says fault from last night will be fixed by 4pm, only to see a man in a van pull up at 4pm to fix the fault #irony"
872,1,girls put so much effort in dressing nice for school..I'm over here in my oversized sweats and vans #maybetomorrow #not
873,0,@IsaJennie @deray @Nettaaaaaaaa but of course it was. Cops could shoot a black man in front of a hospital & I bet you he'd still get no aid.
874,0,I may or may not be obsessed with the grinch 😏
875,1,Double dance with the boys is what makes a Monday worthwhile #sarcasm
876,1,@KimKardashian cropped her own child out of her picture. #motheroftheyear #not http://t.co/fLEYWkFyZQ
877,0,"Rodgers needs to go man , didn't think I would ever say it but he has bought some shit players there #not #good #enough"
878,0,i think BurgerKing is working with the SJWs. my fries are as salty as SJWs about @Totalbiscuit winning an award
879,0,"@RandBallsStu @floyding I mean Zach is a teacher, amirite?"
880,0,"Love ya Jerry, but what the heck was that?"
881,1,Just submitted my final paper of the semester. It's only a make-it or break-it on whether I pass the class. No big deal. 😑👎 #sarcasm
882,1,Ahh gotta love those December electric bills. #Not
883,0,@SqueezeMy_Lemon @RealSports @MapleLeafs @TORHABSFAN well played Matt. Well played.
884,1,The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then. #Not https://t.co/frmXlojrLE
885,1,Will put corporate racism and sexism back where it belongs: Face-to-face #sarcasm @RachelFeintzeig: Execs think twice http://t.co/6V5d24NgS5
886,0,"@amyengineer @daverdfw you drive a ferrari, right? you being a beautiful clever woman?"
887,0,Claybo Dawson and I are @jsteigleman 's #squadgoals 😎
888,1,So they lost....such a shame...I was really rooting for them #NOT... #LFC
889,1,A £718 phone bill is a lovely email to wake up to #Not
890,0,"@Alan_Juventino I don't blame you bro, if i was married to @ClaudiaRomani I too would support Milan 😊 http://t.co/8aTrR8ZEiE"
891,0,Also it's amazing how a shower and Taco Bell can make you feel like a new person. @TacoBellProbbs
892,0,@salgovernale I know it was you Fredo. You broke my heart!
893,0,It was so incredible to hear Justice Ginsburg speak today. She truly is an inspiration.
894,0,that is the face of a tired man hahahahah
895,0,Was pretty windy at the summit. Memphis loves the floppity ears while he watches the raptors soar #getoutside #yyj http://t.co/nQmIihtlll
896,1,Successful morning doing my essay... #not #ChristmasShopping
897,0,Oh ffs my body clock is f'd #iwanttosleep
898,1,The @PuneLUG moderation queue is flushed once every one planet Miller hour! #sarcasm
899,0,"@etownmiller at $8.25 per day those are definitely not Costco socks! I must say this "" funky sock"" movement is kinda cool."
900,0,Same #Soundcloud dl: http://t.co/2I8CRNHDUh Follow> @LexiNRealLife #ATL #ConsciousMusic http://t.co/P6pzAjr2Vm
901,0,it  just had to snow and cancel our Vball tournament today...🔫😡😡😡😡 #ball #is #not #life
902,1,"hula hoops, hot chocolate and law revision. my breaks in work are filled with glamour and fun. #not"
903,1,It is good that very few businesses/govts in EM economies have borrowed much via dollar-denominated loans from international banks. #Sarcasm
904,0,Time for my babies and I to take this medicine so we can get better😷
905,1,I see Toledo made a good name for itself last night #sarcasm
906,0,@JackShiite @BigDaveTsv @MjrElvisNewton You're arguments are obviously very impacted by the fact this family were TSI in appearance.
907,1,@a_RZuri16 yes mother as you wish#not
908,0,"@JHill_Official @brianfriedman @OK_Magazine outta the boardroom, I to the partay!! #luvvit"
909,1,@CamInman @BeeJayCee02 we all know how well we did under Erickson. #not
910,1,My luck just keeps getting better and better #NOT
911,0,#sundayfunday #mylove #mermaidlove #newyear2015 @ Rockefeller Center http://t.co/jKgE7NTRni
912,1,Bruh. I just realized I'm wearing her shirt. The chick who dumped me. Lmfao #irony
913,1,Yea I love it when 2 is already throwing a tantrum upon waking up. Totally. Awesome. 👌 #not @NannyProbss
914,1,Another great day on the #TTC. #sarcasm
915,0,#working.blues#not.enough.vacation.days http://t.co/zSTyQiRUt5
916,0,@Official_NFFC #spinless#gutless #not acceptable
917,0,@LitaMacWolfZERO as far as what? A room?
918,0,Going to my class #fuckyou#not important
919,1,You are so cool! #not
920,1,You're great at keeping a conversation. #not.
921,1,Hmm...Scott Mitchell v Tony O'Shea or Phil Taylor v Raymond van Barneveld...what a difficult decision!!! #Not #DartsWorldChampionship #PDC
922,0,I enjoy stealing my husband hat every once in awhile 😍😘😳 #heyyall #GoodMorning http://t.co/LknoOm7VSb
923,0,@GetOnTVN @TheSharkTweet what's going on with sharks hair? Looks like the council has cut it
924,0,Why does my tongue feel it necessary to try and touch the high speed tool my dentist has put in my mouth?
925,0,@DFDSUKUpdates why all the delays? #not happy
926,0,"#Exclusive -- #Indonesia: #AirAsia #crash #probe #focuses on #timing of #request to #climb, #weather. http://t.co/drtIbijN6y via @reuters"
927,1,@BetVictor Glad to see someone has finally realised how funny Mark Lawrenson is and given him more work. He is a hoot.  #sarcasm  #goodgrief
928,1,@Deggisfox that's totally obscure... #sarcasm
929,1,This is the weather i just love walking to work in #not #worst #weatherbomb
930,0,I wish a mf would 👊👊|#not my day!
931,1,@sickill buuuut fast iteration and prototyping to production-ready code! #sarcasm
932,1,@dohanews they can use white/maroon xmas trees :) #sarcasm
933,0,"I keep seeing ""we need to build a global society"".Personally, I'd rather have our ""American Society"" back. #tcot #EricGarner #Ferguson"
934,0,"@MericaMcFreedom @Heritage Actually, even delivery won't save some. O voted to let born alive die. Also, look up ""4th trimester abortions""."
935,1,"I love dating shows ! My favourite is Strictly come dancing, so good when it works out for them ! #sarcasm"
936,0,Church sign of the day: How would you feel if we celebrated your birthday without you? 🙊 #StoleEm #TheReasonForTheSeason
937,1,"Dear #USPS, if it has this address, it comes here. No matter the name. If there's a mistake, we'll fix it. #ThanksForTheAnnoyingNote #Not"
938,0,3 episodes left I'm dying over here
939,0,480 W crawling at 7:30 am. Great start to Thursday. #CLEtraffic #cleveland #traffic
940,1,Extending trade and not telling the people about the extended trade. Best idea ever! #not
941,0,Just ordered 10 new pairs of underwear from Victoria Secret 😍 #yay
942,1,@louiseinwords We all have our crosses to bear. LOL #sarcasm
943,1,Jordan fan here||#sarcasm 😛 -not a hater. http://t.co/daNzVEUucm
944,1,Yay yet another week with a child home from school ill! Just a hint of #Sarcasm to brighten my day.
945,1,Sports rock so hard sometimes. #NOT
946,1,"@SUP3RFRUIT I think being gay is wrong, its like people chose to be gay just to piss off the magic old man that lives in the sky #sarcasm"
947,0,"btw, dummy, 140 limits @RBRNetwork1 @1_Free_Man @TheLexZane @Anan_VII @ABPT_Rocket @kusun0"
948,1,@jimmyk52501 @MotherJones @NickBaumann I love when the wilfully ignorant embraces hate and still think they hold a moral high ground |#irony
949,1,internet got me like 😩 #stillalive #irony http://t.co/q7cK7aQnQZ
950,1,"Hey what do you know, one of the witnesses supporting Darren Wilson's story lied! And is racist! Mind blown! http://t.co/0k25FE024w #sarcasm"
951,0,#GlobalWarming would be nice right now if it were only true!||Call #AlGore 2 burn money 4 #Christmas. ||#ＦＯＬＬＯＷ http://t.co/U1fQX3qfH1
952,0,Hmmm what to have for dinner
953,1,Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm
954,0,"Kyle it won't let me @ you? But yeah, we are grown ass men with fast cars. Who gives af lol. And bring it to my room hooah? See ya in a bit."
955,0,Just a had a Bruce Springsteen flashback. *shudder* @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland
956,1,Nothing says welcome to home better than this. #wemissedyoutoo #sarcasm http://t.co/TFidx55N3L
957,1,Imma kill all you SOBs! Jk #lol #not #RedEye
958,1,Watching creepy shit before bed when alone = bad idea. Is there a spell to turn a French bulldog into a big ass bulldog? #bewareofdog #not
959,1,"Sure, let's go back to work on my day off after after just leaving four hours ago. Why not? #fb #sarcasm"
960,0,"Someone discovered that they do indeed have a tail and that it is, in fact, fun to play with http://t.co/szKw1asSrT"
961,1,"@drapermark37 @susanbnj We must be tolerant and embrace the peaceful Islamic faith, Muslims are our peaceful brothers #sarcasm"
962,0,These refs are pissing me off. They seriously have no idea of what's going on.
963,1,well I clearly wrote that last tweet #not
964,0,Good morning all!||@LivingQWales @RightSurveyors @VTUK @JewelleryWeb @jbboats @shaunesden @cwconclub |http://t.co/nJ1iOYg5Ex
965,1,itsfunny bc people think im quiet|but im just listening toeveryones convos|and figuring out ur weaknesses|todestroy u later in life #sarcasm
966,1,"Math presentation, ap history test, ap science test, and whatever the hell we're doing in Asgill... Today should be fun! #not"
967,1,I just love working on Christmas and spending it alone 6 hours away from my family! #sarcasm
968,1,"Thanks for the dick pic, really, thanks. #Sarcasm"
969,0,"The excitement for #EVC14. |Follow @EVC_India, answer simple questions and win passes for the gig. |#GetEnchanted http://t.co/neaZKoIv7t"
970,0,#Law&OrderSVU where rappers go to act
971,1,aw i love it when my boss schedules me to work the day that a storm comes to the bay area!!!!!!!!!!!!!!!!!!! :') #not
972,1,"Not a fun day for my mouth... Two teeth rebonded, one reengaged, and now I get to have my wisdom teeth out #soexcited #not"
973,1,make up hours sound fun. #not
974,1,@bmw937 stoked...#not
975,0,Hungry and hungover #not #a  #good #day
976,0,then there's this @HotNostrilsrFun @Rapmonster @RBRNetwork1 @officialgumby @OrionSLU http://t.co/CwaAYwUwGl
977,1,MVP goes to Concordia Wifi. #Not
978,1,Yeah nice hair babes #not 😂😂 http://t.co/8fxZpZW8qu http://t.co/Wi36fjE5EX
979,0,Not everyone will understand you. That's life.|#goodnight|#gatecrasher http://t.co/Xjqr57TEXS
980,0,dayumm!! chtis brown is ma maaayuun!!😂😂😂 http://t.co/DNgdZhBKuH
981,0,http://t.co/Y3Dn0FIlw5 #WOW #CRAZYkids http://t.co/7TfL9AteCu can fix this. #OutofControlKids #DrPhi... http://t.co/3DaLk6wpzk
982,1,"K should give us a famous bf, some fan need an entertainment apparently #irony"
983,0,"Wrapping up CROTCHED MOUNTAIN commercial tonight, and packing everything up to head up to Loon Mountain Resort... http://t.co/g0IXxNJE6g"
984,0,Really don't wanna get ahead of myself but I can see the light at the end of the tunnel now #Rangers
985,0,@LandODaFree It's no longer political.@BarackObama is setting the stage for all out race war.That is his only way he can succeed.
986,1,I just love being told that I wouldn't have gotten hired if my boss knew I was pregnant.. #ha #not
987,1,"Rogers, that smile just so accurately captures my reaction when I receive an extra high phone bill! #not #sarcasm http://t.co/vFP1ehx7yL"
988,0,A voice of reason crying in the wilderness of hysteria. http://t.co/GHWycSm5bW via @sharethis
989,0,@Taaa_lia @Merrinaised sorry I forgot LMAO
990,0,Bmw i8 sexy az hell but too slow for the dinero 12.4 in the quarter mile slow #fan of the design#not feeling the... http://t.co/DELfxN0BpI
991,1,"Hehehehe ""@Trevoredgar86: @nealcol @LFC what a shame #sarcasm"""
992,0,@koadmedia how many championships? You trying to say that makes him worth more than Saban?
993,0,The spicy cali roll is just cali roll with a dab of sauce on it W T F
994,0,@simoneady @FrankDenneman @NimbleTechie @DuncanYB @vinf_net @simoneady - Dutch+Northern theres combo  not speaking yr mind #NOT
995,1,It seems that Erdogan sends his best regards to the EU #Sarcasm
996,0,#Big #match #verdict: Tottenham's #Chelsea #loss #was #NOT #another #dark #night #at #the ...: There was no end to... http://t.co/ozmBpRPR95
997,0,Drinking a Southern Triangle IPA by @RoughDraftBrew at @yardhouse -- http://t.co/G2sIEm7ZSV
998,1,@bbcstrictly There's a surprise. #not
999,1,"@TaylorLaynee @Dweigh300 @KardashianReact this is shallow af, stop discriminating eyes, all eyes are beautiful. #sarcasm"
1000,0,@CheenaZafar 😁 contrary to this ... I'm wide awake (caffeine injected consciousness ) 😳
1001,1,@YankeesWFAN @Ken_Rosenthal trading a SP for a defense-only SS? Brilliant trade. #sarcasm
1002,0,https://t.co/13AvCYdxs6|Shop now #Not in the MALLS! TAKE YEARS OFF YOUR SKIN! SEACRET Minerals from the Dead Sea!!!  https://t.co/MIF1TIkZNa
1003,0,Ariana Grandes makeup is always sooo flawless 🙊
1004,1,I love getting up at 4 30 so I can wait on other ppl! #sarcasm
1005,1,Lots if love for #Miranda #sarcasm
1006,0,Stuck in traffic!!! ☔️⚡️ #mondays #athensbyrain #traffic #ontheroad #ontime? #not #sisters #COOLURSTYLE... http://t.co/IqCcPYFXIt
1007,0,@Redsaint76 I don't think. I know!
1008,0,#notcies #eu Juncker receives birthday surprise: One million signatures opposing TTIP and CETA http://t.co/f3knbTnus8
1009,0,Solid leg day 💪 felt great and hit my max for 2. Can't wait to squat 315!
1010,1,D-1 test first day ✌️✌️ #not #read #book #งวย 5555 #doing #home #work =_=
1011,0,"#A #tax #per mile? #Americans #should #not #allow #GPS #tracking #of #cars, #trucks: Watch out – as the new year... http://t.co/h1CuMqrFfZ"
1012,1,"@leannrimes yep, the family of #EricGarner is feeling really joyful right now... #sarcasm #BlackLivesMatter #ShutItDown"
1013,1,@kirsch71 @united I hope that all those people who missed connecting flights take joy in this wonderful experience. #sarcasm #sorrynotsorry
1014,1,Look! It's a white Christmas after all! #Sarcasm #MinnesotaProblems http://t.co/fFGDuJxgBj
